chr,TnG_start,TnG_end,peaks
chr5,111770423,111770442,[155443]
chr5,111812740,111812758,[155462]
chr5,112039389,112039407,[155521]
chr5,112057439,112057457,[155533]
chr5,112078020,112078038,[155535]
chr5,112287422,112287440,[155648]
chr5,112339381,112339399,[155682]
chr5,112577634,112577652,[155771]
chr5,112608215,112608233,[155776]
chr5,112928515,112928533,[155839]
chr5,113035074,113035092,[155891]
chr5,113074610,113074629,[155906]
chr5,113142772,113142790,[155951]
chr5,113216847,113216865,[156005]
chr5,113776447,113776465,[156184]
chr5,114306602,114306621,[156441]
chr5,114505451,114505469,[156517]
chr5,114682026,114682044,[156594]
chr5,114762183,114762201,[156638]
chr5,114787656,114787674,[156660]
chr5,114897359,114897378,[156700]
chr5,115026281,115026299,[156761]
chr5,115204008,115204026,[156865]
chr5,115319158,115319177,[156911]
chr5,115624340,115624358,[157038]
chr5,115854855,115854873,[157105]
chr5,116210011,116210029,[157184]
chr5,117150205,117150223,[157308]
chr5,117150255,117150273,[157308]
chr5,117922016,117922035,[157523]
chr5,117955771,117955789,[157538]
chr5,118014195,118014214,[157556]
chr5,118143773,118143791,[157617]
chr5,118152652,118152670,[157619]
chr5,118160880,118160898,[157622]
chr5,118258475,118258493,[157652]
chr5,118358845,118358863,[157695]
chr5,118381259,118381277,[157716]
chr5,118427018,118427036,[157729]
chr5,118647348,118647366,[157864]
chr5,118656060,118656078,[157873]
chr5,118656188,118656206,[157873]
chr5,119218399,119218417,[157997]
chr5,119317793,119317811,[158009]
chr5,119634124,119634142,[158066]
chr5,119635006,119635024,[158067]
chr5,119750879,119750897,[158096]
chr5,119771179,119771198,[158100]
chr5,119866867,119866885,[158114]
chr5,120085236,120085255,[158159]
chr5,120570499,120570518,[158319]
chr5,120590857,120590875,[158337]
chr5,120690569,120690587,[158397]
chr5,121100025,121100043,[158495]
chr5,121125183,121125201,[158514]
chr5,121252878,121252896,[158565]
chr5,121255690,121255708,[158568]
chr5,121562520,121562538,[158685]
chr5,121705117,121705136,[158739]
chr5,121733882,121733900,[158752]
chr5,121813347,121813365,[158771]
chr5,122131643,122131661,[158863]
chr5,122264408,122264426,[158952]
chr5,122268801,122268819,[158957]
chr5,122514306,122514324,[159065]
chr5,122518494,122518512,[159068]
chr5,122529071,122529089,[159074]
chr5,122698585,122698603,[159132]
chr5,122763904,122763922,[159162]
chr5,122833035,122833053,[159194]
chr5,123039322,123039340,[159290]
chr5,123252389,123252407,[159385]
chr5,123517438,123517456,[159486]
chr5,123723374,123723392,[159550]
chr5,123789187,123789205,[159566]
chr5,123896527,123896546,[159605]
chr5,123974336,123974354,[159634]
chr5,124241717,124241736,[159784]
chr5,124599881,124599899,[159921]
chr5,124614741,124614759,[159924]
chr5,124923091,124923110,[159988]
chr5,124944682,124944700,[160000]
chr5,125017027,125017045,[160031]
chr5,125104807,125104825,[160086]
chr5,125152344,125152362,[160125]
chr5,125275460,125275478,[160198]
chr5,125351546,125351564,[160234]
chr5,125368468,125368486,[160242]
chr5,125426233,125426251,[160285]
chr5,125534882,125534900,[160349]
chr5,127505795,127505813,[160450]
chr5,127617525,127617543,[160491]
chr5,128238879,128238897,[160535]
chr5,128504695,128504713,[160545]
chr5,129426842,129426861,[160795]
chr5,129555967,129555985,[160829]
chr5,129776869,129776887,[160873]
chr5,129863914,129863932,[160885]
chr5,130129970,130129988,[161001]
chr5,131158150,131158168,[161131]
chr5,131781194,131781212,[161203]
chr5,131944143,131944161,[161234]
chr5,132028733,132028752,[161245]
chr5,132166818,132166836,[161274]
chr5,132207171,132207189,[161287]
chr5,132738696,132738714,[161430]
chr5,132766020,132766038,[161432]
chr5,134236650,134236668,[161562]
chr5,134267301,134267320,[161582]
chr5,134373147,134373166,[161631]
chr5,134482803,134482822,[161680]
chr5,134501707,134501725,[161687]
chr5,134545487,134545505,[161706]
chr5,134887987,134888005,[161838]
chr5,134924438,134924456,[161850]
chr5,135115494,135115512,[161930]
chr5,135533298,135533316,[162072]
chr5,135563788,135563806,[162084]
chr5,135568045,135568063,[162086]
chr5,135877833,135877851,[162196]
chr5,136077203,136077221,[162293]
chr5,136143677,136143695,[162327]
chr5,136325474,136325492,[162403]
chr5,136327958,136327976,[162405]
chr5,136628728,136628746,[162547]
chr5,136660997,136661015,[162565]
chr5,136683266,136683284,[162574]
chr5,136939394,136939412,[162638]
chr5,136953793,136953811,[162643]
chr5,136998316,136998334,[162665]
chr5,137179851,137179869,[162721]
chr5,137264153,137264171,[162731]
chr5,137285194,137285212,[162740]
chr5,137315819,137315837,[162768]
chr5,137345608,137345626,[162780]
chr5,137430435,137430453,[162802]
chr5,137542195,137542214,[162841]
chr5,137776589,137776607,[162956]
chr5,137877972,137877990,[163001]
chr5,137886128,137886146,[163004]
chr5,138753457,138753475,[163137]
chr5,138868895,138868913,[163176]
chr5,138987236,138987254,[163218]
chr5,139083735,139083753,[163258]
chr5,139366641,139366659,[163393]
chr5,139404034,139404052,[163425]
chr5,139725065,139725084,[163535]
chr5,140106409,140106427,[163669]
chr5,140143411,140143430,[163687]
chr5,140179408,140179426,[163703]
chr5,140322331,140322349,[163772]
chr5,140332297,140332316,[163774]
chr5,140580486,140580504,[163884]
chr5,140583336,140583354,[163886]
chr5,140638238,140638256,[163916]
chr5,140763396,140763414,[163983]
chr5,140822080,140822099,[164021]
chr5,140852638,140852657,[164034]
chr5,140869110,140869128,[164038]
chr5,140896266,140896285,[164053]
chr5,140914243,140914261,[164056]
chr5,140991742,140991760,[164085]
chr5,141033296,141033314,[164116]
chr5,141042116,141042135,[164118]
chr5,141070943,141070962,[164134]
chr5,141130579,141130597,[164147]
chr5,141130607,141130625,[164147]
chr5,141782640,141782658,[164205]
chr5,141825315,141825333,[164211]
chr5,141837168,141837186,[164213]
chr5,141918033,141918051,[164231]
chr5,142061618,142061636,[164250]
chr5,142400234,142400252,[164306]
chr5,142505884,142505902,[164367]
chr5,142695032,142695051,[164407]
chr5,142844504,142844522,[164467]
chr5,142988179,142988197,[164534]
chr5,142989433,142989451,[164535]
chr5,143509955,143509973,[164707]
chr5,143580125,143580143,[164740]
chr5,143683730,143683748,[164785]
chr5,144068539,144068557,[164859]
chr5,144126005,144126023,[164884]
chr5,144263664,144263682,[164939]
chr5,144278368,144278386,[164949]
chr5,144457703,144457721,[164990]
chr5,144720249,144720267,[165008]
chr5,144856204,144856222,[165047]
chr5,144946858,144946876,[165087]
chr5,145043262,145043280,[165120]
chr5,145123834,145123853,[165145]
chr5,145687254,145687272,[165226]
chr5,146200719,146200737,[165244]
chr5,146299354,146299372,[165281]
chr5,146307563,146307581,[165286]
chr5,146692742,146692760,[165379]
chr5,146723670,146723688,[165394]
chr5,146767839,146767857,[165409]
chr5,146939185,146939203,[165499]
chr5,147011371,147011389,[165518]
chr5,147036132,147036150,[165526]
chr5,147095589,147095608,[165568]
chr5,147128052,147128070,[165574]
chr5,147331868,147331887,[165621]
chr5,147334289,147334307,[165624]
chr5,147448409,147448428,[165709]
chr5,147459960,147459979,[165717]
chr5,147660011,147660030,[165805]
chr5,148212612,148212631,[165942]
chr5,148300841,148300859,[165957]
chr5,148409669,148409687,[166013]
chr5,148454484,148454502,[166026]
chr5,148501325,148501343,[166050]
chr5,148534961,148534980,[166078]
chr5,148644465,148644483,[166132]
chr5,148802761,148802779,[166219]
chr5,148810605,148810624,[166226]
chr5,148811714,148811732,[166227]
chr5,148907798,148907816,[166276]
chr5,148966745,148966763,[166317]
chr5,149080729,149080748,[166385]
chr5,149136819,149136837,[166404]
chr5,149266741,149266760,[166458]
chr5,149353456,149353474,[166489]
chr5,149400652,149400670,[166517]
chr5,149436072,149436090,[166540]
chr5,149647565,149647583,[166630]
chr5,150188619,150188638,[166770]
chr5,150223730,150223748,[166785]
chr5,150409032,150409050,[166843]
chr5,151111989,151112008,[167026]
chr5,151135259,151135277,[167034]
chr5,151400845,151400863,[167112]
chr6,3398851,3398870,[167175]
chr6,4026655,4026674,[167265]
chr6,4167230,4167248,[167274]
chr6,4589613,4589631,[167319]
chr6,4589798,4589816,[167319]
chr6,4622622,4622640,[167332]
chr6,4904184,4904203,[167378]
chr6,4977605,4977623,[167392]
chr6,5165405,5165423,[167451]
chr6,5382905,5382923,[167532]
chr6,5413868,5413886,[167545]
chr6,5448645,5448664,[167562]
chr6,5750356,5750374,[167593]
chr6,6211671,6211689,[167698]
chr6,6867349,6867367,[167790]
chr6,7690811,7690829,[167845]
chr6,8094275,8094293,[167930]
chr6,8312643,8312661,[167977]
chr6,8443362,8443380,[168037]
chr6,8465547,8465565,[168047]
chr6,8512657,8512675,[168073]
chr6,8735174,8735193,[168150]
chr6,9250048,9250066,[168208]
chr6,11355886,11355905,[168240]
chr6,12082382,12082400,[168320]
chr6,12151095,12151113,[168342]
chr6,12263253,12263271,[168354]
chr6,12550111,12550129,[168384]
chr6,12794401,12794419,[168402]
chr6,13006625,13006643,[168428]
chr6,13143566,13143584,[168467]
chr6,13152376,13152394,[168469]
chr6,14484642,14484660,[168601]
chr6,15167966,15167984,[168630]
chr6,15415359,15415389,[168657]
chr6,15675722,15675741,[168695]
chr6,15676329,15676347,[168697]
chr6,15728452,15728470,[168718]
chr6,15744895,15744914,[168730]
chr6,15764320,15764339,[168745]
chr6,15816568,15816586,[168775]
chr6,15838465,15838483,[168781]
chr6,16889609,16889628,[168855]
chr6,17087585,17087603,[168908]
chr6,17215420,17215438,[168952]
chr6,17276286,17276315,[168967]
chr6,17466421,17466439,[169019]
chr6,17643921,17643939,[169100]
chr6,17645293,17645312,[169102]
chr6,17764497,17764515,[169176]
chr6,17922190,17922208,[169233]
chr6,18459007,18459037,[169322]
chr6,22025797,22025816,[169466]
chr6,22051664,22051682,[169478]
chr6,22071508,22071526,[169485]
chr6,22237849,22237867,[169517]
chr6,22340181,22340199,[169552]
chr6,22491120,22491138,[169624]
chr6,24384675,24384693,[169794]
chr6,24530275,24530294,[169806]
chr6,24609614,24609632,[169823]
chr6,24662082,24662100,[169845]
chr6,26705255,26705273,[169972]
chr6,26789712,26789730,[169987]
chr6,26977162,26977181,[169997]
chr6,28130270,28130288,[170047]
chr6,28343110,28343128,[170103]
chr6,28400038,28400056,[170124]
chr6,28464612,28464631,[170152]
chr6,28487737,28487755,[170163]
chr6,28843555,28843574,[170294]
chr6,28931247,28931266,[170331]
chr6,29217960,29217978,[170407]
chr6,29254695,29254713,[170423]
chr6,29254882,29254900,[170423]
chr6,29264107,29264126,[170427]
chr6,29327256,29327274,[170451]
chr6,29396230,29396248,[170468]
chr6,29557345,29557363,[170537]
chr6,29762719,29762737,[170585]
chr6,29827636,29827654,[170618]
chr6,29837660,29837678,[170627]
chr6,30088915,30088934,[170716]
chr6,30093490,30093508,[170719]
chr6,30200560,30200579,[170758]
chr6,30301084,30301102,[170806]
chr6,30616727,30616746,[170907]
chr6,30616918,30616936,[170907]
chr6,30628300,30628318,[170914]
chr6,30650225,30650244,[170920]
chr6,30673279,30673297,[170929]
chr6,31130122,31130140,[171067]
chr6,31192723,31192741,[171121]
chr6,31280915,31280934,[171168]
chr6,31308224,31308243,[171184]
chr6,31465757,31465775,[171247]
chr6,31501172,31501190,[171256]
chr6,31696058,31696077,[171322]
chr6,31840805,31840823,[171343]
chr6,31925673,31925691,[171350]
chr6,32959063,32959082,[171588]
chr6,33198285,33198303,[171642]
chr6,33264592,33264611,[171651]
chr6,33867311,33867329,[171783]
chr6,33892407,33892425,[171793]
chr6,33973084,33973102,[171812]
chr6,34000923,34000941,[171824]
chr6,34284760,34284778,[171921]
chr6,34866533,34866551,[172100]
chr6,34871937,34871955,[172107]
chr6,34988149,34988167,[172174]
chr6,35254220,35254239,[172233]
chr6,35280377,35280395,[172249]
chr6,35288966,35288985,[172252]
chr6,35334093,35334111,[172271]
chr6,35350100,35350118,[172278]
chr6,35374148,35374166,[172290]
chr6,36372484,36372502,[172377]
chr6,36819301,36819319,[172415]
chr6,37054468,37054486,[172459]
chr6,37054944,37054962,[172460]
chr6,37249899,37249918,[172508]
chr6,37330786,37330804,[172535]
chr6,37452044,37452062,[172589]
chr6,37651503,37651522,[172643]
chr6,37930473,37930491,[172721]
chr6,38720931,38720949,[172942]
chr6,38847085,38847103,[173007]
chr6,38947405,38947424,[173067]
chr6,38964642,38964660,[173080]
chr6,39068696,39068714,[173132]
chr6,39269257,39269275,[173214]
chr6,39451268,39451286,[173308]
chr6,39720480,39720498,[173402]
chr6,40149734,40149753,[173474]
chr6,40235939,40235957,[173485]
chr6,40503331,40503349,[173549]
chr6,40672313,40672332,[173585]
chr6,40865544,40865562,[173611]
chr6,41082966,41082984,[173663]
chr6,41151156,41151174,[173701]
chr6,41281154,41281172,[173752]
chr6,41648087,41648106,[173851]
chr6,41761775,41761793,[173871]
chr6,42292377,42292395,[173909]
chr6,42323010,42323029,[173924]
chr6,42392179,42392197,[173975]
chr6,43384681,43384699,[174104]
chr6,43431216,43431234,[174124]
chr6,43449529,43449547,[174126]
chr6,44011172,44011190,[174213]
chr6,45389531,45389549,[174256]
chr6,45390117,45390136,[174257]
chr6,45536288,45536307,[174259]
chr6,46031107,46031125,[174272]
chr6,46240627,46240645,[174283]
chr6,47279422,47279441,[174348]
chr6,47349316,47349334,[174370]
chr6,47472599,47472617,[174403]
chr6,47561234,47561253,[174423]
chr6,47616874,47616892,[174441]
chr6,47631704,47631722,[174446]
chr6,47789052,47789070,[174458]
chr6,48200199,48200217,[174550]
chr6,48456462,48456480,[174594]
chr6,48699157,48699175,[174720]
chr6,48718532,48718551,[174737]
chr6,48799251,48799269,[174780]
chr6,49354803,49354821,[174979]
chr6,49398433,49398451,[174989]
chr6,49954664,49954683,[175068]
chr6,50008933,50008952,[175089]
chr6,50142961,50142979,[175136]
chr6,50205074,50205092,[175155]
chr6,50245488,50245507,[175167]
chr6,50282136,50282155,[175185]
chr6,50374881,50374900,[175233]
chr6,50418030,50418049,[175265]
chr6,50455524,50455542,[175279]
chr6,50545751,50545769,[175317]
chr6,51015825,51015843,[175409]
chr6,51027412,51027430,[175415]
chr6,51096740,51096758,[175426]
chr6,51270674,51270692,[175483]
chr6,51436370,51436389,[175532]
chr6,52064490,52064508,[175729]
chr6,52086599,52086617,[175734]
chr6,52118471,52118489,[175747]
chr6,52424928,52424946,[175855]
chr6,52526032,52526051,[175891]
chr6,52677636,52677654,[175933]
chr6,52807802,52807820,[175981]
chr6,52815671,52815689,[175984]
chr6,52869211,52869229,[176020]
chr6,52906018,52906048,[176036]
chr6,52907387,52907405,[176039]
chr6,54097444,54097463,[176453]
chr6,54229036,54229054,[176523]
chr6,54303071,54303089,[176546]
chr6,54657741,54657759,[176643]
chr6,54659827,54659845,[176646]
chr6,54705356,54705375,[176665]
chr6,54731969,54731987,[176679]
chr6,54737470,54737489,[176681]
chr6,54745222,54745241,[176683]
chr6,54831052,54831070,[176756]
chr6,55117418,55117436,[176890]
chr6,55256773,55256791,[176941]
chr6,55267521,55267540,[176949]
chr6,55275483,55275501,[176951]
chr6,55341804,55341822,[176984]
chr6,55508427,55508445,[177061]
chr6,55779604,55779622,[177096]
chr6,55921047,55921066,[177111]
chr6,55950773,55950791,[177115]
chr6,56260279,56260297,[177136]
chr6,56281034,56281052,[177139]
chr6,56754883,56754902,[177223]
chr6,56759816,56759834,[177225]
chr6,56786761,56786780,[177243]
chr6,56806400,56806418,[177258]
chr6,56880085,56880103,[177281]
chr6,57521371,57521390,[177336]
chr6,58279820,58279839,[177450]
chr6,59013960,59013978,[177576]
chr6,59022836,59022854,[177580]
chr6,59184803,59184821,[177598]
chr6,60343408,60343426,[177679]
chr6,61184561,61184580,[177773]
chr6,61762328,61762346,[177891]
chr6,64990018,64990036,[177960]
chr6,65096011,65096029,[177977]
chr6,65167104,65167122,[178009]
chr6,65433394,65433412,[178034]
chr6,65465584,65465603,[178040]
chr6,65525114,65525132,[178053]
chr6,65615767,65615785,[178108]
chr6,65661566,65661584,[178119]
chr6,66219514,66219532,[178229]
chr6,66269494,66269512,[178238]
chr6,66399583,66399601,[178268]
chr6,66498236,66498255,[178298]
chr6,66890776,66890794,[178323]
chr6,66987933,66987952,[178398]
chr6,66998011,66998029,[178403]
chr6,67098348,67098366,[178467]
chr6,67105492,67105510,[178475]
chr6,67168236,67168254,[178513]
chr6,67545398,67545417,[178659]
chr6,67566571,67566590,[178665]
chr6,67754247,67754265,[178677]
chr6,67766733,67766751,[178681]
chr6,68219773,68219791,[178727]
chr6,68422303,68422321,[178745]
chr6,69702480,69702498,[178890]
chr6,69726463,69726481,[178892]
chr6,69900308,69900326,[178912]
chr6,70102925,70102943,[178925]
chr6,70105740,70105758,[178927]
chr6,70372682,70372701,[178959]
chr6,70752518,70752536,[179011]
chr6,70785169,70785188,[179025]
chr6,70814406,70814424,[179043]
chr6,70824571,70824589,[179048]
chr6,71012562,71012581,[179104]
chr6,71016530,71016548,[179108]
chr6,71076873,71076892,[179120]
chr6,71212089,71212108,[179162]
chr6,71346918,71346936,[179229]
chr6,71371219,71371238,[179250]
chr6,72120066,72120085,[179490]
chr6,72235614,72235633,[179544]
chr6,72510196,72510214,[179671]
chr6,72734924,72734942,[179777]
chr6,73009243,73009261,[179910]
chr6,73709777,73709795,[180018]
chr6,76266943,76266961,[180037]
chr6,77038089,77038107,[180059]
chr6,79879500,79879518,[180125]
chr6,80245429,80245447,[180133]
chr6,80793825,80793843,[180161]
chr6,81564502,81564520,[180187]
chr6,81924000,81924018,[180212]
chr6,82079085,82079103,[180257]
chr6,82714360,82714378,[180316]
chr6,82735020,82735038,[180324]
chr6,82908273,82908291,[180407]
chr6,82921613,82921632,[180418]
chr6,82996952,82996971,[180442]
chr6,82997062,82997080,[180443]
chr6,83075047,83075065,[180500]
chr6,83186277,83186295,[180562]
chr6,83448641,83448659,[180664]
chr6,83457189,83457207,[180675]
chr6,83582996,83583014,[180721]
chr6,83791484,83791502,[180807]
chr6,83855590,83855609,[180825]
chr6,84419534,84419553,[181015]
chr6,84612455,84612473,[181097]
chr6,84639892,84639910,[181107]
chr6,84776944,84776962,[181140]
chr6,84962961,84962979,[181166]
chr6,85102727,85102745,[181187]
chr6,85159219,85159237,[181209]
chr6,85978883,85978902,[181438]
chr6,86046318,86046336,[181453]
chr6,86493523,86493541,[181585]
chr6,86504468,86504486,[181594]
chr6,86790282,86790300,[181732]
chr6,86826413,86826431,[181751]
chr6,86867831,86867849,[181772]
chr6,87073013,87073031,[181847]
chr6,87164846,87164864,[181891]
chr6,87210711,87210729,[181912]
chr6,87393597,87393615,[181965]
chr6,87475441,87475459,[181992]
chr6,87534989,87535008,[182033]
chr6,87842385,87842403,[182164]
chr6,88040267,88040285,[182231]
chr6,88136368,88136386,[182283]
chr6,88398938,88398957,[182376]
chr6,88714329,88714347,[182454]
chr6,88723348,88723367,[182464]
chr6,88761412,88761430,[182500]
chr6,88848929,88848948,[182557]
chr6,88927132,88927150,[182593]
chr6,88958010,88958028,[182608]
chr6,89296495,89296514,[182761]
chr6,89403574,89403593,[182823]
chr6,89634582,89634600,[182899]
chr6,89650611,89650629,[182908]
chr6,89671953,89671972,[182916]
chr6,90334553,90334571,[182935]
chr6,90560516,90560535,[183025]
chr6,90794797,90794816,[183184]
chr6,90984232,90984251,[183229]
chr6,91525453,91525471,[183452]
chr6,91690297,91690316,[183519]
chr6,91828788,91828806,[183597]
chr6,92015146,92015164,[183653]
chr6,92270579,92270597,[183745]
chr6,92446866,92446885,[183765]
chr6,92904681,92904699,[183843]
chr6,92989121,92989139,[183871]
chr6,93162548,93162567,[183892]
chr6,93743330,93743349,[183942]
chr6,94125220,94125238,[184010]
chr6,94158588,94158606,[184022]
chr6,94187349,94187368,[184038]
chr6,94264058,94264077,[184065]
chr6,94466584,94466602,[184097]
chr6,94534946,94534964,[184116]
chr6,94771081,94771100,[184239]
chr6,94967286,94967304,[184307]
chr6,94986592,94986610,[184309]
chr6,95332893,95332911,[184346]
chr6,95376447,95376465,[184357]
chr6,95482906,95482924,[184368]
chr6,95543609,95543628,[184382]
chr6,95559750,95559769,[184395]
chr6,95573237,95573255,[184402]
chr6,95615813,95615831,[184428]
chr6,95702380,95702398,[184463]
chr6,97033062,97033081,[184553]
chr6,97148347,97148365,[184573]
chr6,97248847,97248865,[184620]
chr6,97521650,97521668,[184755]
chr6,98273328,98273346,[184941]
chr6,98285243,98285262,[184946]
chr6,98388701,98388719,[184954]
chr6,98597142,98597160,[184972]
chr6,98831053,98831071,[185003]
chr6,98849327,98849346,[185013]
chr6,99219631,99219649,[185191]
chr6,99261638,99261657,[185226]
chr6,99266580,99266599,[185232]
chr6,99368211,99368229,[185305]
chr6,99374636,99374655,[185308]
chr6,99380206,99380224,[185318]
chr6,99394681,99394699,[185329]
chr6,99397914,99397932,[185333]
chr6,99452232,99452250,[185377]
chr6,99611935,99611953,[185443]
chr6,99663708,99663726,[185477]
chr6,99811532,99811550,[185525]
chr6,99835772,99835791,[185537]
chr6,99844060,99844078,[185541]
chr6,99938497,99938515,[185589]
chr6,100083367,100083386,[185652]
chr6,100087416,100087434,[185656]
chr6,100105897,100105915,[185665]
chr6,100277168,100277186,[185781]
chr6,100363854,100363873,[185827]
chr6,100380784,100380802,[185836]
chr6,100392227,100392246,[185843]
chr6,100596724,100596743,[185950]
chr6,100622796,100622815,[185963]
chr6,100622934,100622952,[185963]
chr6,100640692,100640710,[185967]
chr6,100912156,100912174,[186064]
chr6,100931516,100931534,[186067]
chr6,101186999,101187018,[186096]
chr6,101261694,101261712,[186121]
chr6,101359964,101359982,[186155]
chr6,101561251,101561269,[186186]
chr6,103343916,103343934,[186252]
chr6,103355072,103355090,[186257]
chr6,103464863,103464881,[186275]
chr6,103738064,103738082,[186333]
chr6,106738389,106738408,[186406]
chr6,106750506,106750524,[186416]
chr6,106855693,106855711,[186451]
chr6,107061891,107061909,[186473]
chr6,108098687,108098705,[186523]
chr6,108118433,108118452,[186526]
chr6,108192824,108192842,[186567]
chr6,108324693,108324711,[186638]
chr6,108384731,108384749,[186667]
chr6,108471742,108471760,[186731]
chr6,108545498,108545516,[186787]
chr6,108549432,108549451,[186790]
chr6,108569579,108569597,[186813]
chr6,108742373,108742391,[186911]
chr6,108857487,108857505,[186975]
chr6,109031232,109031251,[187020]
chr6,110040421,110040439,[187037]
chr6,112351251,112351270,[187129]
chr6,112790143,112790161,[187272]
chr6,112816965,112816983,[187279]
chr6,112906043,112906062,[187333]
chr6,112959853,112959871,[187364]
chr6,113298797,113298815,[187482]
chr6,113629732,113629750,[187614]
chr6,113660041,113660059,[187630]
chr6,113663107,113663125,[187635]
chr6,114015450,114015468,[187773]
chr6,114106252,114106270,[187809]
chr6,114443219,114443237,[187942]
chr6,114692831,114692850,[188001]
chr6,114742687,114742705,[188017]
chr6,114818431,114818449,[188065]
chr6,114848673,114848691,[188089]
chr6,114849226,114849244,[188091]
chr6,114878111,114878129,[188118]
chr6,114890221,114890239,[188127]
chr6,115424677,115424695,[188331]
chr6,115472141,115472160,[188348]
chr6,115647092,115647110,[188443]
chr6,115907460,115907478,[188569]
chr6,116056849,116056885,[188665]
chr6,116113388,116113407,[188693]
chr6,116120904,116120922,[188698]
chr6,116340705,116340723,[188772]
chr6,116632345,116632363,[188848]
chr6,116632388,116632407,[188848]
chr6,116636976,116636994,[188852]
chr6,116765715,116765733,[188912]
chr6,117203163,117203181,[188980]
chr6,117266952,117266970,[189009]
chr6,117559036,117559054,[189102]
chr6,118189624,118189642,[189289]
chr6,118204307,118204325,[189298]
chr6,118638617,118638635,[189404]
chr6,118898835,118898853,[189459]
chr6,119052808,119052826,[189508]
chr6,119159845,119159863,[189536]
chr6,119514429,119514447,[189689]
chr6,119711809,119711827,[189736]
chr6,119720113,119720132,[189741]
chr6,119925146,119925164,[189790]
chr6,119947392,119947410,[189793]
chr6,120052561,120052580,[189821]
chr6,120103083,120103102,[189860]
chr6,120135065,120135083,[189877]
chr6,120179281,120179299,[189903]
chr6,120467149,120467167,[189989]
chr6,120618850,120618868,[190064]
chr6,120795721,120795739,[190120]
chr6,121069358,121069376,[190246]
chr6,121087600,121087618,[190259]
chr6,121099288,121099307,[190268]
chr6,121350656,121350675,[190402]
chr6,122254301,122254319,[190470]
chr6,122315557,122315575,[190513]
chr6,122565391,122565409,[190591]
chr6,122724930,122724948,[190663]
chr6,123961797,123961815,[190845]
chr6,124048610,124048629,[190858]
chr6,124049008,124049027,[190859]
chr6,124512632,124512651,[191014]
chr6,124544694,124544713,[191021]
chr6,124640271,124640290,[191026]
chr6,124779750,124779768,[191103]
chr6,124805666,124805684,[191112]
chr6,125073996,125074015,[191236]
chr6,125232254,125232272,[191321]
chr6,125237614,125237632,[191328]
chr6,125288546,125288565,[191366]
chr6,125303275,125303293,[191373]
chr6,125430450,125430468,[191452]
chr6,125479428,125479446,[191484]
chr6,125501991,125502009,[191507]
chr6,125526792,125526811,[191526]
chr6,125578229,125578247,[191559]
chr6,125726569,125726587,[191609]
chr6,125828226,125828244,[191620]
chr6,125927260,125927279,[191624]
chr6,125975982,125976000,[191628]
chr6,126530272,126530290,[191725]
chr6,126599797,126599815,[191755]
chr6,126837672,126837690,[191813]
chr6,127275611,127275640,[191985]
chr6,127448312,127448330,[192054]
chr6,127491328,127491346,[192073]
chr6,127498006,127498024,[192077]
chr6,127635037,127635056,[192131]
chr6,127987996,127988015,[192234]
chr6,128105970,128105988,[192304]
chr6,128386568,128386587,[192413]
chr6,128622815,128622834,[192488]
chr6,128662533,128662551,[192506]
chr6,128868424,128868442,[192605]
chr6,129112575,129112593,[192702]
chr6,129116498,129116517,[192706]
chr6,129179433,129179451,[192726]
chr6,129181964,129181982,[192730]
chr6,129260186,129260205,[192793]
chr6,129261187,129261205,[192794]
chr6,129314979,129314997,[192821]
chr6,129316661,129316680,[192823]
chr6,129319440,129319458,[192825]
chr6,129372501,129372519,[192854]
chr6,129407049,129407067,[192870]
chr6,129545896,129545914,[192942]
chr6,129626132,129626150,[192994]
chr6,129684877,129684895,[193016]
chr6,129874248,129874266,[193069]
chr6,129915155,129915173,[193078]
chr6,129996484,129996503,[193091]
chr6,130031749,130031767,[193102]
chr6,130096640,130096658,[193114]
chr6,130212502,130212520,[193143]
chr6,130237095,130237113,[193150]
chr6,130672393,130672411,[193203]
chr6,130747174,130747193,[193208]
chr6,131003495,131003514,[193216]
chr6,131298462,131298480,[193244]
chr6,133987353,133987371,[193353]
chr6,134119235,134119253,[193460]
chr6,134321671,134321689,[193623]
chr6,134338763,134338781,[193631]
chr6,134353002,134353020,[193638]
chr6,134354150,134354168,[193639]
chr6,134392671,134392689,[193665]
chr6,134476087,134476105,[193704]
chr6,134476215,134476233,[193704]
chr6,134668615,134668634,[193797]
chr6,134799380,134799398,[193868]
chr6,134817366,134817384,[193877]
chr6,135082450,135082469,[193989]
chr6,135136020,135136039,[193998]
chr6,135177154,135177172,[194026]
chr6,135288513,135288531,[194092]
chr6,135549833,135549852,[194203]
chr6,135615513,135615536,[194230]
chr6,135674554,135674572,[194246]
chr6,135818828,135818846,[194265]
chr6,135895524,135895542,[194282]
chr6,136236795,136236813,[194339]
chr6,136450403,136450422,[194387]
chr6,136947210,136947229,[194631]
chr6,136949444,136949462,[194633]
chr6,136980694,136980713,[194652]
chr6,137322917,137322935,[194733]
chr6,137410618,137410636,[194759]
chr6,137488080,137488098,[194799]
chr6,137648217,137648236,[194876]
chr6,137690677,137690695,[194894]
chr6,137705276,137705294,[194908]
chr6,139249156,139249175,[195033]
chr6,140148972,140148990,[195088]
chr6,140306044,140306062,[195117]
chr6,140308220,140308238,[195118]
chr6,140379340,140379358,[195143]
chr6,140489403,140489421,[195189]
chr6,140514522,140514540,[195205]
chr6,140533000,140533019,[195220]
chr6,140665713,140665732,[195308]
chr6,140666954,140666972,[195311]
