chr,TnG_start,TnG_end,strand
chr8,4507849,4507864,-
chr8,4678122,4678138,-
chr8,4806936,4806968,-
chr8,5863985,5864016,-
chr8,5864213,5864227,-
chr8,6477017,6477039,-
chr8,7277271,7277290,-
chr8,11008337,11008377,-
chr8,11430760,11430776,-
chr8,11430798,11430829,-
chr8,13132197,13132229,-
chr8,13595358,13595393,-
chr8,13649040,13649060,-
chr8,13713132,13713147,-
chr8,13980262,13980276,-
chr8,13986974,13986996,-
chr8,14954573,14954595,-
chr8,14961486,14961500,-
chr8,14961667,14961683,-
chr8,14961808,14961822,-
chr8,14968098,14968122,-
chr8,14968145,14968167,-
chr8,14996521,14996561,-
chr8,15018696,15018715,-
chr8,15018800,15018819,-
chr8,18311534,18311548,-
chr8,18526270,18526284,-
chr8,18526516,18526535,-
chr8,18594965,18595000,-
chr8,18747964,18747992,-
chr8,18936280,18936306,-
chr8,19161817,19161868,-
chr8,21988142,21988157,-
chr8,21988251,21988270,-
chr8,21988278,21988311,-
chr8,21988320,21988352,-
chr8,22193645,22193667,-
chr8,22476924,22476950,-
chr8,22712483,22712505,-
chr8,22724378,22724404,-
chr8,22806642,22806676,-
chr8,22838965,22838987,-
chr8,23238034,23238049,-
chr8,23255894,23255932,-
chr8,25535606,25535620,-
chr8,25575349,25575420,-
chr8,25575492,25575514,-
chr8,25575518,25575533,-
chr8,25618105,25618121,-
chr8,25625327,25625341,-
chr8,25625812,25625834,-
chr8,25627726,25627748,-
chr8,25653731,25653792,-
chr8,25754756,25754806,-
chr8,26015807,26015838,-
chr8,26015844,26015874,-
chr8,26715040,26715062,-
chr8,26715166,26715188,-
chr8,27023740,27023779,-
chr8,27159247,27159290,-
chr8,27254063,27254083,-
chr8,28527382,28527613,-
chr8,30971374,30971407,-
chr8,31150406,31150441,-
chr8,31240229,31240244,-
chr8,31396163,31396178,-
chr8,31396272,31396291,-
chr8,31396299,31396332,-
chr8,31396341,31396373,-
chr8,32837804,32837820,-
chr8,33601940,33601972,-
chr8,33602207,33602247,-
chr8,33763447,33763481,-
chr8,34045960,34045982,-
chr8,34046855,34046885,-
chr8,34047051,34047065,-
chr8,34047398,34047419,-
chr8,34083582,34083609,-
chr8,34108600,34108636,-
chr8,34155074,34155089,-
chr8,34163723,34163738,-
chr8,34164445,34164467,-
chr8,34164492,34164507,-
chr8,34216538,34216560,-
chr8,34276079,34276109,-
chr8,34623086,34623112,-
chr8,34659872,34659903,-
chr8,34732363,34732386,-
chr8,34740277,34740313,-
chr8,34740472,34740494,-
chr8,34756398,34756417,-
chr8,34808323,34808345,-
chr8,34808414,34808430,-
chr8,34816209,34816225,-
chr8,35145207,35145221,-
chr8,35430989,35431008,-
chr8,35431142,35431166,-
chr8,35431221,35431300,-
chr8,35597074,35597093,-
chr8,35597434,35597468,-
chr8,35597509,35597532,-
chr8,35634439,35634468,-
chr8,35678982,35678998,-
chr8,35679101,35679123,-
chr8,35992086,35992100,-
chr8,36150514,36150528,-
chr8,36150750,36150764,-
chr8,36158874,36158893,-
chr8,36169002,36169018,-
chr8,40126731,40126802,-
chr8,40443297,40443317,-
chr8,40609836,40609860,-
chr8,40953251,40953266,-
chr8,43590085,43590104,-
chr8,46163268,46163283,-
chr8,46617410,46617428,-
chr8,46686515,46686529,-
chr8,46739757,46739776,-
chr8,46755846,46755865,-
chr8,46941234,46941248,-
chr8,46941798,46941855,-
chr8,46943534,46943590,-
chr8,47676147,47676175,-
chr8,47693209,47693248,-
chr8,47693259,47693278,-
chr8,47693404,47693424,-
chr8,49135047,49135063,-
chr8,49135162,49135178,-
chr8,51035472,51035486,-
chr8,51035533,51035547,-
chr8,52442499,52442527,-
chr8,52720608,52720622,-
chr8,55602895,55602909,-
chr8,55732795,55732824,-
chr8,56582912,56582963,-
chr8,56616394,56616422,-
chr8,57520354,57520383,-
chr8,57800000,57800028,-
chr8,60602947,60602965,-
chr8,60603773,60603799,-
chr8,61001685,61001700,-
chr8,61270201,61270220,-
chr8,61270397,61270416,-
chr8,61283555,61283588,-
chr8,61606645,61606661,-
chr8,61928167,61928183,-
chr8,63564964,63564978,-
chr8,63565078,63565126,-
chr8,63565158,63565201,-
chr8,63565226,63565242,-
chr8,63565842,63565857,-
chr8,63565882,63565896,-
chr8,64548316,64548335,-
chr8,64548557,64548577,-
chr8,64611676,64611690,-
chr8,64771137,64771157,-
chr8,64805271,64805321,-
chr8,64805432,64805460,-
chr8,65064518,65064540,-
chr8,67798375,67798390,-
chr8,68336848,68336882,-
chr8,68793297,68793325,-
chr8,68793387,68793464,-
chr8,69119084,69119103,-
chr8,69188847,69188895,-
chr8,69716904,69716926,-
chr8,69997279,69997305,-
chr8,70506809,70506854,-
chr8,70538958,70538984,-
chr8,70611117,70611132,-
chr8,70700516,70700549,-
chr8,70752202,70752218,-
chr8,70761083,70761102,-
chr8,70763372,70763421,-
chr8,70763429,70763454,-
chr8,70777030,70777046,-
chr8,70777408,70777424,-
chr8,70866003,70866025,-
chr8,70897788,70897804,-
chr8,71486136,71486162,-
chr8,71672049,71672086,-
chr8,71731815,71731829,-
chr8,71731960,71731979,-
chr8,71908875,71908894,-
chr8,71908969,71908994,-
chr8,72037092,72037107,-
chr8,72136754,72136776,-
chr8,72163162,72163190,-
chr8,72279542,72279561,-
chr8,72303667,72303693,-
chr8,72331079,72331098,-
chr8,72331132,72331154,-
chr8,72344019,72344078,-
chr8,72351077,72351091,-
chr8,74382310,74382329,-
chr8,74382417,74382454,-
chr8,74382537,74382559,-
chr8,74401890,74401904,-
chr8,74993481,74993497,-
chr8,75440657,75440671,-
chr8,75586782,75586797,-
chr8,75586842,75586861,-
chr8,75586891,75586910,-
chr8,75586918,75586949,-
chr8,75586959,75586991,-
chr8,77221067,77221089,-
chr8,77503237,77503260,-
chr8,77503268,77503294,-
chr8,77630250,77630272,-
chr8,77630391,77630418,-
chr8,80492999,80493048,-
chr8,81012074,81012096,-
chr8,81479010,81479026,-
chr8,81479065,81479079,-
chr8,81479178,81479213,-
chr8,81492020,81492050,-
chr8,81497644,81497670,-
chr8,81503321,81503354,-
chr8,81558893,81558912,-
chr8,81559111,81559133,-
chr8,81611006,81611025,-
chr8,81618997,81619042,-
chr8,81636565,81636581,-
chr8,81649130,81649150,-
chr8,81649160,81649183,-
chr8,81649225,81649241,-
chr8,81689148,81689208,-
chr8,81692334,81692353,-
chr8,81692459,81692473,-
chr8,81695012,81695031,-
chr8,81702341,81702355,-
chr8,81702467,81702481,-
chr8,81703900,81703920,-
chr8,81703961,81703980,-
chr8,81717604,81717618,-
chr8,81742932,81742948,-
chr8,81743261,81743280,-
chr8,81757403,81757419,-
chr8,81766202,81766216,-
chr8,81766499,81766515,-
chr8,81768032,81768077,-
chr8,81768485,81768507,-
chr8,81792697,81792711,-
chr8,81792997,81793019,-
chr8,81823745,81823767,-
chr8,81823895,81823910,-
chr8,81824232,81824247,-
chr8,81840824,81840838,-
chr8,81840908,81840926,-
chr8,81871706,81871739,-
chr8,82011812,82011862,-
chr8,82011905,82011923,-
chr8,82759229,82759244,-
chr8,82774328,82774342,-
chr8,82774493,82774523,-
chr8,82774955,82774979,-
chr8,83427695,83427717,-
chr8,83742607,83742639,-
chr8,83773753,83773796,-
chr8,83899110,83899124,-
chr8,83899314,83899363,-
chr8,84073667,84073705,-
chr8,84106922,84106972,-
chr8,84127443,84127471,-
chr8,84148140,84148162,-
chr8,84197484,84197500,-
chr8,84249917,84249938,-
chr8,84270636,84270655,-
chr8,84270782,84270798,-
chr8,84639191,84639228,-
chr8,84857050,84857065,-
chr8,84975937,84975959,-
chr8,84975967,84975994,-
chr8,85036860,85036877,-
chr8,85036880,85036895,-
chr8,85083433,85083455,-
chr8,85409501,85409529,-
chr8,86048638,86048665,-
chr8,86052108,86052127,-
chr8,86052152,86052183,-
chr8,86585758,86585774,-
chr8,86686966,86686980,-
chr8,86870912,86870931,-
chr8,86888243,86888258,-
chr8,88266092,88266111,-
chr8,88362387,88362413,-
chr8,88619818,88619834,-
chr8,88668468,88668488,-
chr8,88692274,88692296,-
chr8,90795557,90795583,-
chr8,90795822,90795844,-
chr8,90887152,90887174,-
chr8,90887194,90887240,-
chr8,90887427,90887449,-
chr8,91070660,91070679,-
chr8,93580104,93580137,-
chr8,94363584,94363606,-
chr8,94413431,94413465,-
chr8,94413833,94413849,-
chr8,94454105,94454121,-
chr8,94454183,94454198,-
chr8,94458669,94458685,-
chr8,94458772,94458794,-
chr8,94633781,94633803,-
chr8,94654555,94654669,-
chr8,94667299,94667324,-
chr8,94667343,94667357,-
chr8,94703248,94703293,-
chr8,94703300,94703314,-
chr8,94956514,94956541,-
chr8,94956585,94956616,-
chr8,96152958,96152977,-
chr8,102504127,102504146,-
chr8,102504231,102504245,-
chr8,104219310,104219340,-
chr8,104219387,104219403,-
chr8,104239517,104239536,-
chr8,104239578,104239600,-
chr8,104249274,104249300,-
chr8,104249336,104249352,-
chr8,104564916,104564930,-
chr8,104565202,104565237,-
chr8,105121343,105121440,-
chr8,105204786,105204875,-
chr8,105225177,105225192,-
chr8,105266588,105266616,-
chr8,105266651,105266695,-
chr8,105289341,105289360,-
chr8,105297514,105297538,-
chr8,105708186,105708208,-
chr8,105899972,105899998,-
chr8,105900043,105900069,-
chr8,105992762,105992788,-
chr8,105992805,105992831,-
chr8,106053027,106053052,-
chr8,106108500,106108519,-
chr8,106128779,106128801,-
chr8,106129288,106129307,-
chr8,106129505,106129522,-
chr8,106129934,106129968,-
chr8,106169293,106169320,-
chr8,107114422,107114457,-
chr8,107324214,107324228,-
chr8,107588600,107588656,-
chr8,108827482,108827501,-
chr8,110902634,110902693,-
chr8,110902706,110902750,-
chr8,110939383,110939398,-
chr8,110997931,110997947,-
chr8,111258954,111258972,-
chr8,111562599,111562625,-
chr8,111570791,111570870,-
chr8,111572122,111572144,-
chr8,111582379,111582413,-
chr8,111582453,111582479,-
chr8,111594517,111594543,-
chr8,111594576,111594592,-
chr8,111644077,111644108,-
chr8,111644119,111644141,-
chr8,111644518,111644540,-
chr8,111940753,111940768,-
chr8,112986044,112986062,-
chr8,113515087,113515106,-
chr8,114133094,114133145,-
chr8,114438208,114438222,-
chr8,114453075,114453115,-
chr8,114815408,114815422,-
chr8,114881057,114881079,-
chr8,114973122,114973137,-
chr8,115045218,115045256,-
chr8,115064820,115064863,-
chr8,115190239,115190253,-
chr8,115397956,115397975,-
chr8,115707469,115707501,-
chr8,115707634,115707701,-
chr8,115708271,115708287,-
chr8,115727158,115727185,-
chr8,116504444,116504481,-
chr8,116555750,116555767,-
chr8,116732955,116732975,-
chr8,116922045,116922059,-
chr8,117148552,117148571,-
chr8,117149001,117149017,-
chr8,117258049,117258075,-
chr8,117258091,117258105,-
chr8,117262968,117262984,-
chr8,117548670,117548698,-
chr8,119423944,119423963,-
chr8,119910427,119910444,-
chr8,119948659,119948673,-
chr8,120434279,120434306,-
chr8,120544598,120544621,-
chr8,120544624,120544643,-
chr8,121585445,121585461,-
chr8,121585670,121585689,-
chr8,121590970,121590996,-
chr8,122918041,122918067,-
chr8,122918148,122918162,-
chr8,122938536,122938579,-
chr8,122953063,122953077,-
chr8,122961341,122961363,-
chr8,122961414,122961429,-
chr8,123000680,123000726,-
chr8,123015496,123015522,-
chr8,123026173,123026209,-
chr8,123034317,123034332,-
chr8,123034482,123034519,-
chr8,123043097,123043116,-
chr8,123043868,123043926,-
chr8,123043969,123044006,-
chr8,123052784,123052798,-
chr8,123162716,123162732,-
chr8,123320016,123320062,-
chr8,123385160,123385195,-
chr8,123416039,123416081,-
chr8,123416161,123416183,-
chr8,123416229,123416294,-
chr8,124242420,124242452,-
chr8,124947775,124947797,-
chr8,124949703,124949736,-
chr8,124950051,124950065,-
chr8,124950092,124950116,-
chr8,124959716,124959732,-
chr8,125067226,125067241,-
chr8,125067980,125068002,-
chr8,125265048,125265076,-
chr8,125337330,125337352,-
chr8,125337710,125337735,-
chr8,125462079,125462106,-
chr8,125559007,125559022,-
chr8,125574416,125574435,-
chr8,126258413,126258443,-
chr8,126585586,126585612,-
chr8,126596206,126596228,-
chr8,126596243,126596257,-
chr8,126627057,126627071,-
chr8,126652235,126652254,-
chr8,126663127,126663148,-
chr8,126758338,126758353,-
chr8,126832534,126832581,-
chr8,126832848,126832875,-
chr8,126846730,126846752,-
chr8,126846769,126846789,-
chr8,126848205,126848224,-
chr8,126848356,126848402,-
chr8,126854434,126854448,-
chr8,126856095,126856115,-
chr8,127515962,127515978,-
chr8,127838790,127838812,-
chr8,127966920,127966966,-
chr8,128224906,128224922,-
chr8,128268025,128268041,-
chr8,128526089,128526103,-
chr8,128526146,128526165,-
chr8,128534328,128534342,-
chr8,128534413,128534435,-
chr8,128534547,128534561,-
chr8,128688369,128688383,-
chr9,3858641,3858656,+
chr9,7221591,7221628,+
chr9,7221729,7221745,+
chr9,7221831,7221853,+
chr9,7836806,7836839,+
chr9,7873421,7873457,+
chr9,7897519,7897564,+
chr9,8017203,8017233,+
chr9,9326682,9326714,+
chr9,9326886,9326901,+
chr9,13443851,13443875,+
chr9,13444087,13444103,+
chr9,13444111,13444141,+
chr9,13537044,13537066,+
chr9,13701821,13701840,+
chr9,13811213,13811235,+
chr9,13811293,13811309,+
chr9,13811342,13811357,+
chr9,13894801,13894820,+
chr9,14010127,14010143,+
chr9,14010151,14010167,+
chr9,14010243,14010284,+
chr9,14093037,14093064,+
chr9,14244362,14244376,+
chr9,14262877,14262899,+
chr9,14263077,14263091,+
chr9,14376125,14376145,+
chr9,14499471,14499485,+
chr9,14500532,14500555,+
chr9,14765060,14765091,+
chr9,14904242,14904276,+
chr9,15045751,15045810,+
chr9,15550505,15550519,+
chr9,15550696,15550711,+
chr9,16018265,16018279,+
chr9,16337153,16337169,+
chr9,17645183,17645209,+
chr9,18687679,18687701,+
chr9,18687709,18687733,+
chr9,20610132,20610160,+
chr9,20765451,20765479,+
chr9,20961562,20961578,+
chr9,21167823,21167853,+
chr9,21172466,21172488,+
chr9,21172528,21172550,+
chr9,21288428,21288457,+
chr9,21320516,21320584,+
chr9,21367576,21367592,+
chr9,21367633,21367652,+
chr9,21425024,21425046,+
chr9,21450043,21450083,+
chr9,21610272,21610294,+
chr9,21956242,21956290,+
chr9,22071790,22071804,+
chr9,22224990,22225012,+
chr9,22467363,22467384,+
chr9,22467563,22467579,+
chr9,22650786,22650806,+
chr9,23123536,23123565,+
chr9,25185944,25185964,+
chr9,25197095,25197121,+
chr9,25252258,25252303,+
chr9,26779608,26779624,+
chr9,27756212,27756228,+
chr9,29236750,29236766,+
chr9,30426806,30426831,+
chr9,31030117,31030131,+
chr9,32350384,32350446,+
chr9,32499895,32499944,+
chr9,32592081,32592108,+
chr9,32592214,32592260,+
chr9,32594209,32594268,+
chr9,32615834,32615848,+
chr9,32672523,32672556,+
chr9,32692923,32692942,+
chr9,32717668,32717682,+
chr9,32717876,32717892,+
chr9,32901628,32901647,+
chr9,32915961,32915977,+
chr9,32916188,32916226,+
chr9,32928561,32928583,+
chr9,32928670,32928684,+
chr9,32941339,32941353,+
chr9,32942040,32942086,+
chr9,32962633,32962664,+
chr9,32962894,32962909,+
chr9,33061517,33061533,+
chr9,35117956,35117978,+
chr9,35267452,35267471,+
chr9,35268047,35268069,+
chr9,35282599,35282613,+
chr9,35495834,35495875,+
chr9,35569644,35569659,+
chr9,37488637,37488663,+
chr9,40424038,40424052,+
chr9,40424708,40424744,+
chr9,40424870,40424916,+
chr9,40456229,40456252,+
chr9,40636106,40636170,+
chr9,40784161,40784180,+
chr9,40997092,40997173,+
chr9,41044983,41045077,+
chr9,41073716,41073732,+
chr9,41083712,41083731,+
chr9,41097725,41097848,+
chr9,41097864,41097878,+
chr9,41107454,41107469,+
chr9,41107495,41107509,+
chr9,41107601,41107617,+
chr9,41113461,41113486,+
chr9,41118137,41118159,+
chr9,41118245,41118264,+
chr9,41154074,41154131,+
chr9,41154268,41154283,+
chr9,41167078,41167097,+
chr9,41609309,41609333,+
chr9,42244182,42244256,+
chr9,42244272,42244286,+
chr9,42249406,42249437,+
chr9,43545377,43545396,+
chr9,44022074,44022097,+
chr9,44022422,44022438,+
chr9,44029697,44029723,+
chr9,44034333,44034359,+
chr9,44515798,44515820,+
chr9,44526467,44526481,+
chr9,44568374,44568393,+
chr9,44581597,44581622,+
chr9,44873899,44873914,+
chr9,44920846,44920872,+
chr9,44954462,44954498,+
chr9,45048653,45048684,+
chr9,45062639,45062660,+
chr9,45062767,45062793,+
chr9,45117147,45117167,+
chr9,45137894,45137923,+
chr9,45294087,45294102,+
chr9,45294631,45294662,+
chr9,45294732,45294754,+
chr9,45828889,45828907,+
chr9,45869571,45869605,+
chr9,48413189,48413217,+
chr9,48413282,48413304,+
chr9,50324670,50324703,+
chr9,50363221,50363243,+
chr9,50537434,50537464,+
chr9,50548220,50548271,+
chr9,50617195,50617211,+
chr9,50856271,50856293,+
chr9,50905497,50905519,+
chr9,51186008,51186037,+
chr9,51963045,51963064,+
chr9,53079554,53079570,+
chr9,53079681,53079695,+
chr9,53248155,53248170,+
chr9,53248657,53248708,+
chr9,53610500,53610526,+
chr9,53667746,53667769,+
chr9,54586216,54586238,+
chr9,54612523,54612539,+
chr9,54612679,54612718,+
chr9,55102312,55102334,+
chr9,55511497,55511513,+
chr9,56152826,56152848,+
chr9,56325864,56325907,+
chr9,56325990,56326023,+
chr9,56326055,56326090,+
chr9,56507185,56507208,+
chr9,56927943,56927965,+
chr9,56927973,56928027,+
chr9,56937228,56937253,+
chr9,56995286,56995305,+
chr9,57148662,57148684,+
chr9,57407358,57407374,+
chr9,57856444,57856488,+
chr9,57856676,57856697,+
chr9,57856703,57856725,+
chr9,58112523,58112542,+
chr9,58112762,58112780,+
chr9,58253033,58253055,+
chr9,59338561,59338586,+
chr9,59795422,59795441,+
chr9,59959569,59959604,+
chr9,60717767,60717782,+
chr9,61370900,61370916,+
chr9,61669123,61669151,+
chr9,61681222,61681265,+
chr9,61707720,61707746,+
chr9,61708002,61708017,+
chr9,61859594,61859610,+
chr9,61915270,61915292,+
chr9,61965711,61965755,+
chr9,61983678,61983716,+
chr9,61983722,61983736,+
chr9,61985422,61985453,+
chr9,62488793,62488809,+
chr9,62977269,62977300,+
chr9,63377532,63377551,+
chr9,63706523,63706542,+
chr9,63714515,63714578,+
chr9,63738107,63738131,+
chr9,63738356,63738375,+
chr9,63740542,63740564,+
chr9,63749331,63749347,+
chr9,63749470,63749492,+
chr9,63873656,63873719,+
chr9,64050084,64050116,+
chr9,64173208,64173227,+
chr9,64796179,64796229,+
chr9,64796237,64796278,+
chr9,64824876,64824895,+
chr9,65196431,65196451,+
chr9,65479731,65479761,+
chr9,65580579,65580595,+
chr9,65680847,65680869,+
chr9,65681011,65681045,+
chr9,65681092,65681114,+
chr9,66124785,66124803,+
chr9,66560987,66561009,+
chr9,66593422,66593444,+
chr9,66706195,66706220,+
chr9,66800703,66800725,+
chr9,66873780,66873802,+
chr9,66873929,66873948,+
chr9,66882863,66882882,+
chr9,66887983,66887998,+
chr9,66888242,66888256,+
chr9,66888347,66888386,+
chr9,66903522,66903536,+
chr9,67799701,67799720,+
chr9,67993893,67993908,+
chr9,69070215,69070246,+
chr9,69073660,69073680,+
chr9,69125312,69125358,+
chr9,69296452,69296474,+
chr9,69297728,69297761,+
chr9,69297826,69297863,+
chr9,69314623,69314645,+
chr9,69314752,69314771,+
chr9,69397770,69397786,+
chr9,69505698,69505724,+
chr9,69951452,69951466,+
chr9,69987753,69987775,+
chr9,70214594,70214610,+
chr9,70244033,70244069,+
chr9,70496737,70496770,+
chr9,70496996,70497031,+
chr9,71896249,71896265,+
chr9,71896280,71896295,+
chr9,71896319,71896333,+
chr9,71896552,71896568,+
chr9,72029894,72029913,+
chr9,72092411,72092433,+
chr9,72098065,72098079,+
chr9,72098239,72098261,+
chr9,72381325,72381509,+
chr9,72492422,72492437,+
chr9,72532824,72532852,+
chr9,72910244,72910268,+
chr9,72910673,72910698,+
chr9,72910725,72910739,+
chr9,73039787,73039801,+
chr9,73045747,73045775,+
chr9,73091818,73091832,+
chr9,73827610,73827629,+
chr9,73827738,73827752,+
chr9,73827757,73827776,+
chr9,74003303,74003329,+
chr9,74003490,74003564,+
chr9,74003578,74003600,+
chr9,75434526,75434582,+
chr9,75434773,75434789,+
chr9,75558763,75558783,+
chr9,75645526,75645548,+
chr9,77430939,77430975,+
chr9,77911760,77911784,+
chr9,77917038,77917082,+
chr9,78074249,78074264,+
chr9,78222455,78222471,+
chr9,78527956,78527976,+
chr9,78528138,78528168,+
chr9,79792880,79792902,+
chr9,79935781,79935807,+
chr9,80164264,80164278,+
chr9,80332075,80332199,+
chr9,82913982,82913996,+
chr9,82914084,82914098,+
chr9,82914123,82914137,+
chr9,82975862,82975884,+
chr9,83023674,83023712,+
chr9,83023893,83023907,+
chr9,83441302,83441321,+
chr9,83610171,83610190,+
chr9,83691660,83691699,+
chr9,83833947,83833966,+
chr9,83833975,83834004,+
chr9,83834141,83834160,+
chr9,83834161,83834187,+
chr9,83987627,83987649,+
chr9,85120295,85120334,+
chr9,85685114,85685136,+
chr9,85685237,85685266,+
chr9,85730986,85731002,+
chr9,85748356,85748384,+
chr9,88326107,88326121,+
chr9,88329062,88329088,+
chr9,88329179,88329210,+
chr9,88357055,88357081,+
chr9,88366362,88366384,+
chr9,88437917,88437940,+
chr9,88438135,88438155,+
chr9,88438207,88438226,+
chr9,88956236,88956264,+
chr9,88956584,88956598,+
chr9,89198545,89198573,+
chr9,89198873,89198907,+
chr9,89199237,89199259,+
chr9,89212482,89212504,+
chr9,90098967,90098982,+
chr9,90099263,90099290,+
chr9,90114256,90114280,+
chr9,90125929,90125973,+
chr9,90126490,90126516,+
chr9,90135701,90135764,+
chr9,90251250,90251265,+
chr9,92207547,92207574,+
chr9,94620590,94620604,+
chr9,94678283,94678326,+
chr9,94678495,94678519,+
chr9,94692052,94692087,+
chr9,95317165,95317187,+
chr9,95317286,95317313,+
chr9,95317439,95317461,+
chr9,96350683,96350720,+
chr9,96351119,96351147,+
chr9,96370122,96370141,+
chr9,96376070,96376085,+
chr9,96618725,96618751,+
chr9,96696104,96696118,+
chr9,96696187,96696209,+
chr9,96696469,96696491,+
chr9,96787901,96787923,+
chr9,96787998,96788012,+
chr9,96957345,96957371,+
chr9,97110446,97110493,+
chr9,98296392,98296448,+
chr9,98979834,98979853,+
chr9,98980044,98980069,+
chr9,99009455,99009469,+
chr9,100462175,100462197,+
chr9,100522361,100522382,+
chr9,100643025,100643040,+
chr9,101057301,101057315,+
chr9,101074710,101074725,+
chr9,102792392,102792406,+
chr9,103181502,103181524,+
chr9,104063184,104063216,+
chr9,105887847,105887863,+
chr9,106176984,106177020,+
chr9,106177290,106177309,+
chr9,106177457,106177485,+
chr9,106429351,106429367,+
chr9,106686115,106686137,+
chr9,106789370,106789423,+
chr9,106923311,106923342,+
chr9,107280782,107280804,+
chr9,107288998,107289017,+
chr9,107295364,107295388,+
chr9,107296031,107296061,+
chr9,107313665,107313679,+
chr9,107563038,107563053,+
chr9,107580522,107580536,+
chr9,107588222,107588244,+
chr9,107624670,107624689,+
chr9,107985669,107985691,+
chr9,108035234,108035256,+
chr9,108279336,108279350,+
chr9,108490730,108490749,+
chr9,108560221,108560240,+
chr9,109832597,109832618,+
chr9,110131776,110131792,+
chr9,110645340,110645372,+
chr9,112174469,112174491,+
chr9,112174498,112174534,+
chr9,112174787,112174801,+
chr9,113990922,113990941,+
chr9,114440442,114440456,+
chr9,114443628,114443662,+
chr9,114451654,114451678,+
chr9,114452021,114452049,+
chr9,114496349,114496392,+
chr9,114496639,114496668,+
chr9,114640121,114640136,+
chr9,114648577,114648593,+
chr9,114730328,114730344,+
chr9,114730941,114730999,+
chr9,114758415,114758448,+
chr9,114782209,114782224,+
chr9,115309477,115309501,+
chr9,115471756,115471798,+
chr9,115471847,115471862,+
chr9,116091780,116091794,+
chr9,116114598,116114613,+
chr9,116122861,116122928,+
chr9,116123165,116123179,+
chr9,116123235,116123249,+
chr9,116123630,116123653,+
chr9,116139688,116139703,+
chr9,116163845,116163865,+
chr9,116169305,116169319,+
chr9,116175728,116175742,+
chr9,116176058,116176072,+
chr9,116176178,116176230,+
chr9,116189260,116189276,+
chr9,116214392,116214414,+
chr9,116229451,116229466,+
chr9,116229623,116229640,+
chr9,116230668,116230685,+
chr9,116338600,116338629,+
chr9,116369509,116369531,+
chr9,117146178,117146200,+
chr9,117146305,117146329,+
chr9,118272898,118272920,+
chr9,118272927,118272941,+
chr9,118487943,118487957,+
chr9,118487962,118487978,+
chr9,118488981,118489034,+
chr9,118606507,118606526,+
chr9,119322597,119322619,+
chr9,119621277,119621296,+
chr9,119982288,119982310,+
chr9,120020373,120020387,+
chr9,120074254,120074283,+
chr9,120080142,120080164,+
chr9,120080263,120080279,+
chr9,120091598,120091624,+
chr9,120091788,120091832,+
chr9,120110180,120110204,+
chr9,120110206,120110232,+
chr9,120127206,120127236,+
chr9,120570224,120570281,+
chr9,120578858,120578872,+
chr9,120582935,120582949,+
chr9,120692132,120692148,+
chr9,120776919,120776941,+
chr9,120777127,120777147,+
chr9,120943847,120943877,+
chr9,121218125,121218139,+
chr9,121454982,121454996,+
chr9,121674975,121674994,+
chr9,121705547,121705573,+
chr9,121831139,121831158,+
chr9,122226693,122226709,+
chr9,122805332,122805348,+
chr9,123240267,123240289,+
chr9,123241341,123241411,+
chr9,123450409,123450445,+
chr9,123509959,123509981,+
chr9,123529327,123529349,+
chr9,123723414,123723443,+
chr9,123754858,123754878,+
chr9,123754923,123754937,+
chr9,123785059,123785081,+
chr9,123785185,123785217,+
chr9,123851155,123851170,+
chr9,124039121,124039136,+
chr9,124068826,124068846,+
chr9,124100316,124100346,+
chr9,124100452,124100487,+
chr9,124100524,124100546,+
chr9,124121686,124121701,+
chr9,124132443,124132621,+
chr9,124132623,124132752,+
chr9,124132778,124132836,+
chr9,124132874,124132960,+
chr9,124133018,124133037,+
chr9,124146357,124146379,+
chr9,124424264,124424286,+
chr9,124424476,124424503,+
chr9,3403685,3403699,-
chr9,4138908,4138930,-
chr9,5308648,5308705,-
chr9,7764867,7764889,-
chr9,7838001,7838047,-
chr9,7873367,7873396,-
chr9,7873472,7873487,-
chr9,7893120,7893153,-
chr9,7893379,7893393,-
chr9,13323277,13323296,-
chr9,13323802,13323821,-
chr9,13443359,13443394,-
chr9,13443426,13443450,-
chr9,13466312,13466340,-
chr9,13466637,13466656,-
chr9,13466710,13466732,-
chr9,13470206,13470220,-
chr9,13484633,13484666,-
chr9,13484810,13484838,-
chr9,13561779,13561795,-
chr9,13919534,13919548,-
chr9,13929646,13929668,-
chr9,13929684,13929706,-
chr9,14010212,14010226,-
chr9,14500795,14500821,-
chr9,15018067,15018094,-
chr9,15280078,15280148,-
chr9,15280196,15280226,-
chr9,15709274,15709308,-
chr9,16337277,16337291,-
chr9,17645447,17645461,-
chr9,18105155,18105182,-
chr9,18412522,18412591,-
chr9,18687593,18687619,-
chr9,18687665,18687686,-
chr9,18687806,18687825,-
chr9,20607719,20607738,-
chr9,20636651,20636679,-
chr9,20765639,20765655,-
chr9,20961531,20961553,-
chr9,20961588,20961637,-
chr9,21091549,21091582,-
chr9,21260997,21261038,-
chr9,21328256,21328296,-
chr9,22085652,22085670,-
chr9,22225083,22225097,-
chr9,22468450,22468485,-
chr9,22640742,22640786,-
chr9,22645902,22645917,-
chr9,22646167,22646182,-
chr9,25167758,25167772,-
chr9,25196912,25196931,-
chr9,25197183,25197199,-
chr9,25482418,25482437,-
chr9,25969973,25969995,-
chr9,25970005,25970024,-
chr9,25970028,25970042,-
chr9,25970151,25970170,-
chr9,31254862,31254881,-
chr9,31255008,31255042,-
chr9,31300551,31300592,-
