chr,start,end,min_dist_to_HH
chr5,145116310,145116341,2215527.0
chr5,145116518,145116551,2215317.0
chr5,145116725,145116741,2215127.0
chr5,145201863,145201882,2129986.0
chr5,145204259,145204280,2127588.0
chr5,145231543,145231562,2100306.0
chr5,145280293,145280313,2051555.0
chr5,145281071,145281086,2050782.0
chr5,145781444,145781466,1550402.0
chr5,145781515,145781551,1550317.0
chr5,145781657,145781683,1550185.0
chr5,146379534,146379551,952317.0
chr5,146379689,146379716,952152.0
chr5,146567384,146567424,764444.0
chr5,146567427,146567443,764425.0
chr5,146567610,146567624,764244.0
chr5,146567669,146567685,764183.0
chr5,146567723,146567744,764124.0
chr5,146793876,146793892,537976.0
chr5,146832736,146832760,499108.0
chr5,146832807,146832835,499033.0
chr5,146948023,146948070,383798.0
chr5,146948194,146948213,383655.0
chr5,146948265,146948284,383584.0
chr5,146963903,146963917,367951.0
chr5,147049854,147049868,282000.0
chr5,147063112,147063167,268701.0
chr5,147063648,147063675,268193.0
chr5,147063711,147063730,268138.0
chr5,147418154,147418168,86267.0
chr5,147431529,147431549,99642.0
chr5,147564068,147564117,232181.0
chr5,147894376,147894398,562489.0
chr5,147894445,147894472,562558.0
chr5,148319924,148319938,181297.0
chr5,148342541,148342556,158679.0
chr5,148400136,148400158,101077.0
chr5,148495323,148495349,5886.0
chr5,148495597,148495619,5616.0
chr5,148622561,148622608,121218.0
chr5,148634761,148634777,133418.0
chr5,148679101,148679120,177758.0
chr5,148700222,148700238,198879.0
chr5,148819793,148819807,318450.0
chr5,148831659,148831675,330316.0
chr5,148831797,148831819,330454.0
chr5,148866879,148866898,365536.0
chr5,148888022,148888048,386679.0
chr5,149015877,149015891,514534.0
chr5,149015993,149016008,514650.0
chr5,149016049,149016071,514706.0
chr5,149016268,149016292,514925.0
chr5,149016632,149016685,515289.0
chr5,149051236,149051258,549893.0
chr5,149051512,149051557,550169.0
chr5,149368557,149368573,817901.0
chr5,149428938,149428952,757522.0
chr5,149434277,149434310,752164.0
chr5,149446535,149446592,739882.0
chr5,149526965,149526991,659483.0
chr5,149831478,149831494,354980.0
chr5,149831498,149831513,354961.0
chr5,149850993,149851036,335438.0
chr5,150118315,150118330,68144.0
chr5,150118329,150118345,68129.0
chr5,150522425,150522439,142970.0
chr5,150522457,150522473,143002.0
chr5,150594499,150594514,215044.0
chr5,150674553,150674601,295098.0
chr5,151247173,151247195,867718.0
chr5,151247738,151247760,868283.0
chr5,151368375,151368397,988920.0
chr5,151369056,151369072,989601.0
chr5,151686721,151686743,1307266.0
chr6,3345887,3345922,821308.0
chr6,3346199,3346215,821015.0
chr6,3346257,3346273,820957.0
chr6,3399611,3399627,767603.0
chr6,3399671,3399687,767543.0
chr6,3447344,3447371,719859.0
chr6,4317794,4317809,150546.0
chr6,4319210,4319232,151962.0
chr6,4319242,4319281,151994.0
chr6,5297864,5297884,26118.0
chr6,5298594,5298624,26848.0
chr6,5298642,5298661,26896.0
chr6,6578185,6578207,176341.0
chr6,6578761,6578802,175746.0
chr6,7844023,7844038,668619.0
chr6,8259653,8259679,252978.0
chr6,8351960,8351976,160681.0
chr6,8408603,8408648,104009.0
chr6,8408701,8408716,103941.0
chr6,8408821,8408837,103820.0
chr6,8486236,8486259,26398.0
chr6,8505139,8505155,7502.0
chr6,8505330,8505390,7267.0
chr6,8505400,8505415,7242.0
chr6,8510892,8510914,1743.0
chr6,8511060,8511101,1556.0
chr6,8511139,8511158,1499.0
chr6,8649036,8649059,86115.0
chr6,8649114,8649153,86021.0
chr6,10075471,10075497,1339951.0
chr6,10075705,10075719,1340185.0
chr6,11062571,11062597,1720792.0
chr6,11062612,11062640,1720749.0
chr6,11062749,11062763,1720626.0
chr6,11907638,11907673,875716.0
chr6,11925994,11926016,857373.0
chr6,12038467,12038501,744888.0
chr6,12082016,12082038,701351.0
chr6,12301516,12301553,481836.0
chr6,12315319,12315356,468033.0
chr6,15710907,15710930,17522.0
chr6,15720170,15720185,8267.0
chr6,15747665,15747681,19195.0
chr6,15748249,15748268,19779.0
chr6,15748285,15748299,19815.0
chr6,15779191,15779205,50721.0
chr6,15779371,15779395,50901.0
chr6,15780153,15780167,51683.0
chr6,15793847,15793869,65377.0
chr6,16693260,16693274,405772.0
chr6,16693282,16693314,405732.0
chr6,16693334,16693351,405695.0
chr6,17726127,17726141,466416.0
chr6,17726316,17726331,466605.0
chr6,17748978,17748992,489267.0
chr6,17749043,17749076,489332.0
chr6,19996901,19996925,1136336.0
chr6,20550106,20550121,763716.0
chr6,20550215,20550234,763603.0
chr6,20550242,20550275,763562.0
chr6,20550284,20550316,763521.0
chr6,21016398,21016420,297417.0
chr6,21949355,21949375,445707.0
chr6,21949599,21949643,445439.0
chr6,22330667,22330687,64395.0
chr6,22349674,22349704,45378.0
chr6,22350357,22350393,44689.0
chr6,22350455,22350477,44605.0
chr6,22378813,22378844,16238.0
chr6,22408971,22408993,13870.0
chr6,22409095,22409124,13994.0
chr6,22409380,22409396,14279.0
chr6,22424358,22424380,29257.0
chr6,22424426,22424441,29325.0
chr6,22444554,22444576,49453.0
chr6,25469770,25469784,939476.0
chr6,25884733,25884755,1354439.0
chr6,25986814,25986828,1302633.0
chr6,25987022,25987054,1302407.0
chr6,26392209,26392225,897236.0
chr6,26392363,26392378,897083.0
chr6,26392408,26392430,897031.0
chr6,27649597,27649648,360118.0
chr6,28147547,28147588,171292.0
chr6,28410332,28410346,91434.0
chr6,28487039,28487061,168141.0
chr6,29164774,29164788,435201.0
chr6,29165038,29165054,435465.0
chr6,29232194,29232218,502621.0
chr6,29838718,29838732,1109145.0
chr6,29838955,29838992,1109382.0
chr6,29841682,29841721,1112109.0
chr6,29841811,29841827,1112238.0
chr6,29853445,29853459,1123872.0
chr6,29985217,29985236,1248078.0
chr6,29985292,29985308,1248006.0
chr6,30047587,30047603,1185711.0
chr6,30205536,30205604,1027710.0
chr6,30326161,30326183,907131.0
chr6,30326191,30326205,907109.0
chr6,30357800,30357844,875470.0
chr6,30391156,30391172,842142.0
chr6,30401324,30401346,831968.0
chr6,30401378,30401397,831917.0
chr6,30510210,30510243,723071.0
chr6,30592146,30592160,641154.0
chr6,30592253,30592327,640987.0
chr6,31080119,31080146,153168.0
chr6,31114928,31114979,118335.0
chr6,31115012,31115032,118282.0
chr6,31126342,31126372,106942.0
chr6,31176469,31176485,56829.0
chr6,31176741,31176756,56558.0
chr6,31184806,31184828,48486.0
chr6,31189183,31189210,44104.0
chr6,31190659,31190686,42628.0
chr6,31190689,31190728,42586.0
chr6,31190868,31190908,42406.0
chr6,31191006,31191020,42294.0
chr6,31201630,31201645,31669.0
chr6,31216408,31216422,16892.0
chr6,31218525,31218546,14768.0
chr6,31399963,31400050,89942.0
chr6,31400058,31400074,89918.0
chr6,31400104,31400126,89866.0
chr6,33060192,33060214,247135.0
chr6,33248894,33248916,58433.0
chr6,34176345,34176367,811782.0
chr6,34317721,34317735,670414.0
chr6,34476430,34476445,511704.0
chr6,34495193,34495220,492929.0
chr6,34952094,34952114,36035.0
chr6,35133936,35133960,145769.0
chr6,35134028,35134047,145861.0
chr6,35172076,35172106,183909.0
chr6,35172284,35172299,184117.0
chr6,35172318,35172345,184151.0
chr6,35256971,35256987,268804.0
chr6,35257909,35257955,269742.0
chr6,35379978,35380005,391811.0
chr6,35776169,35776195,788002.0
chr6,35776319,35776356,788152.0
chr6,35776363,35776390,788196.0
chr6,35776443,35776465,788276.0
chr6,35776485,35776507,788318.0
chr6,37464565,37464584,409603.0
chr6,37481188,37481202,426226.0
chr6,37608341,37608360,553379.0
chr6,37608378,37608410,553416.0
chr6,37821731,37821751,766769.0
chr6,37821813,37821868,766851.0
chr6,38120711,38120730,1065749.0
chr6,38344050,38344064,1107204.0
chr6,38344280,38344302,1106966.0
chr6,38352389,38352429,1098839.0
chr6,38365090,38365118,1086150.0
chr6,38365147,38365162,1086106.0
chr6,38365252,38365268,1086000.0
chr6,38533996,38534028,917240.0
chr6,38534071,38534085,917183.0
chr6,38534239,38534280,916988.0
chr6,38534408,38534450,916818.0
chr6,38535490,38535506,915762.0
chr6,38552156,38552178,899090.0
chr6,38805922,38805959,645309.0
chr6,38806046,38806070,645198.0
chr6,38848042,38848058,603210.0
chr6,39205419,39205435,245833.0
chr6,39241627,39241646,209622.0
chr6,39241771,39241793,209475.0
chr6,39275421,39275450,175818.0
chr6,39315928,39315974,135294.0
chr6,39316247,39316262,135006.0
chr6,39316311,39316345,134923.0
chr6,39334199,39334215,117053.0
chr6,39334421,39334440,116828.0
chr6,39379342,39379364,71904.0
chr6,39379741,39379763,71505.0
chr6,39379847,39379879,71389.0
chr6,39380165,39380210,71058.0
chr6,39420239,39420261,31007.0
chr6,39463280,39463295,11994.0
chr6,39810465,39810488,359179.0
chr6,39810677,39810693,359391.0
chr6,40440447,40440483,710673.0
chr6,40471158,40471255,679901.0
chr6,41124908,41124942,26214.0
chr6,41124986,41125053,26103.0
chr6,41125070,41125107,26049.0
chr6,41125132,41125151,26005.0
chr6,41137238,41137299,13857.0
chr6,41137413,41137476,13680.0
chr6,41177217,41177254,26043.0
chr6,41200807,41200875,15453.0
chr6,41200883,41200917,15411.0
chr6,41200975,41200997,15331.0
chr6,41201001,41201038,15290.0
chr6,41218770,41218797,2424.0
chr6,41218917,41218931,2571.0
chr6,41540111,41540142,14138.0
chr6,42265069,42265094,710771.0
chr6,42380528,42380550,826230.0
chr6,42389062,42389090,834764.0
chr6,42389143,42389169,834845.0
chr6,42389181,42389203,834883.0
chr6,42389310,42389326,835012.0
chr6,42454704,42454718,900406.0
chr6,43198394,43198408,1644096.0
chr6,46760407,46760426,589630.0
chr6,46898541,46898566,451490.0
chr6,47060848,47060864,289192.0
chr6,47635491,47635589,74238.0
chr6,47636995,47637009,75742.0
chr6,47637023,47637051,75770.0
chr6,47788654,47788680,227401.0
chr6,47921091,47921113,359838.0
chr6,47921242,47921291,359989.0
chr6,47953527,47953546,392274.0
chr6,48554391,48554406,7742.0
chr6,48554623,48554651,7974.0
chr6,48554838,48554860,8189.0
chr6,48555128,48555142,8479.0
chr6,48627260,48627280,73206.0
chr6,48680752,48680780,19706.0
chr6,48697110,48697132,3354.0
chr6,48697135,48697214,3272.0
chr6,48697265,48697284,3202.0
chr6,48697315,48697338,3148.0
chr6,48707618,48707634,7114.0
chr6,48707670,48707686,7166.0
chr6,48707726,48707748,7222.0
chr6,48707810,48707838,7306.0
chr6,48707852,48707883,7348.0
chr6,48732744,48732763,14193.0
chr6,48733371,48733393,14820.0
chr6,48738694,48738771,20143.0
chr6,48740026,48740165,21475.0
chr6,48747809,48747825,29258.0
chr6,48771921,48771957,53370.0
chr6,48772232,48772256,53681.0
chr6,48772278,48772309,53727.0
chr6,48817828,48817851,99277.0
chr6,48818034,48818060,99483.0
chr6,48818080,48818099,99529.0
chr6,48818155,48818194,99604.0
chr6,48829857,48829871,111306.0
chr6,49036323,49036358,317772.0
chr6,49074284,49074299,282249.0
chr6,49217203,49217237,139311.0
chr6,49217775,49217791,138757.0
chr6,49264251,49264300,92248.0
chr6,49318944,49318966,37582.0
chr6,49397703,49397725,41137.0
chr6,49586878,49586909,230312.0
chr6,49973511,49973540,329879.0
chr6,49973748,49973770,329649.0
chr6,49973967,49973995,329424.0
chr6,50373003,50373017,69565.0
chr6,50373050,50373066,69612.0
chr6,50377886,50377915,74448.0
chr6,50381646,50381660,73864.0
chr6,50381916,50381935,73589.0
chr6,50390272,50390307,65217.0
chr6,50393945,50393971,61553.0
chr6,50416716,50416735,38789.0
chr6,50417246,50417280,38244.0
chr6,50417336,50417384,38140.0
chr6,50937204,50937230,481662.0
chr6,50937349,50937373,481807.0
chr6,50937436,50937455,481894.0
chr6,51060005,51060021,469298.0
chr6,51060205,51060224,469095.0
chr6,51060321,51060355,468964.0
chr6,51060422,51060451,468868.0
chr6,51209262,51209309,320010.0
chr6,51209328,51209356,319963.0
chr6,51209531,51209574,319745.0
chr6,51469169,51469197,60122.0
chr6,51470011,51470025,59294.0
chr6,51470746,51470765,58554.0
chr6,51510465,51510497,18822.0
chr6,52211941,52211964,593456.0
chr6,52226382,52226401,607897.0
chr6,52713557,52713573,986454.0
chr6,52714155,52714180,985847.0
chr6,52957737,52957753,742274.0
chr6,54151565,54151584,31444.0
chr6,54151644,54151672,31523.0
chr6,54151724,54151750,31603.0
chr6,54681143,54681194,24162.0
chr6,54699730,54699746,5610.0
chr6,54715849,54715869,10474.0
chr6,54759788,54759803,22299.0
chr6,54766694,54766717,29205.0
chr6,54810182,54810220,72693.0
chr6,54817567,54817583,80078.0
chr6,54850000,54850016,112511.0
chr6,54866663,54866677,129174.0
chr6,54867090,54867110,129601.0
chr6,54964817,54964831,227328.0
chr6,54964906,54964944,227417.0
chr6,54972730,54972753,235241.0
chr6,54972999,54973026,235510.0
chr6,55037497,55037525,300008.0
chr6,55167117,55167154,429628.0
chr6,56608269,56608296,95681.0
chr6,56750053,56750075,46058.0
chr6,56750085,56750132,46090.0
chr6,56750231,56750250,46236.0
chr6,56901486,56901501,197491.0
chr6,56909032,56909046,205037.0
chr6,56916212,56916264,212217.0
chr6,56916383,56916408,212388.0
chr6,56916639,56916666,212644.0
chr6,57306447,57306469,602452.0
chr6,57306664,57306678,602669.0
chr6,57570491,57570543,866496.0
chr6,57570652,57570689,866657.0
chr6,57703580,57703599,999585.0
chr6,57823154,57823202,935815.0
chr6,57823218,57823240,935777.0
chr6,57823383,57823464,935553.0
chr6,57823520,57823536,935481.0
chr6,57823777,57823811,935206.0
chr6,58832883,58832902,73848.0
chr6,58833044,58833058,74009.0
chr6,58834871,58834893,75836.0
chr6,58844152,58844176,85117.0
chr6,59411979,59412011,398001.0
chr6,59412118,59412139,398140.0
chr6,59412269,59412305,398291.0
chr6,59412364,59412378,398386.0
chr6,59535463,59535479,521485.0
chr6,59535639,59535663,521661.0
chr6,60607635,60607670,570104.0
chr6,65042418,65042450,3539343.0
chr6,65049159,65049199,3532594.0
chr6,65049223,65049239,3532554.0
chr6,65049248,65049283,3532510.0
chr6,65145035,65145049,3436744.0
chr6,65145157,65145177,3436616.0
chr6,65390683,65390702,3191091.0
chr6,65510230,65510257,3071536.0
chr6,65510259,65510322,3071471.0
chr6,65564313,65564328,3017465.0
chr6,65600147,65600169,2981624.0
chr6,65600206,65600229,2981564.0
chr6,65649102,65649117,2932676.0
chr6,65662376,65662414,2919379.0
chr6,65662593,65662609,2919184.0
chr6,65662636,65662650,2919143.0
chr6,66318899,66318934,2262859.0
chr6,66318966,66318993,2262800.0
chr6,66319005,66319037,2262756.0
chr6,66319573,66319598,2262195.0
chr6,66319726,66319763,2262030.0
chr6,66320061,66320080,2261713.0
chr6,66320171,66320203,2261590.0
chr6,66320237,66320259,2261534.0
chr6,66895862,66895876,1685917.0
chr6,66895938,66895988,1685805.0
chr6,67184956,67184972,1396821.0
chr6,67185049,67185071,1396722.0
chr6,67266653,67266675,1315118.0
chr6,67267199,67267218,1314575.0
chr6,67555881,67555900,1025893.0
chr6,68162848,68162877,418916.0
chr6,68162987,68163059,418734.0
chr6,68163103,68163122,418671.0
chr6,68289774,68289788,292005.0
chr6,69250055,69250077,668244.0
chr6,69850244,69850266,948150.0
chr6,70090961,70090977,707439.0
chr6,70090986,70091005,707411.0
chr6,70091113,70091127,707289.0
chr6,70091132,70091151,707265.0
chr6,70091161,70091183,707233.0
chr6,70285335,70285354,513062.0
chr6,70714444,70714460,83956.0
chr6,70714471,70714485,83931.0
chr6,70714570,70714595,83821.0
chr6,70714751,70714773,83643.0
chr6,70714790,70714829,83587.0
chr6,70764624,70764638,33778.0
chr6,70764691,70764705,33711.0
chr6,70764959,70764987,33429.0
chr6,70804524,70804611,6090.0
chr6,70804807,70804832,6373.0
chr6,70805394,70805418,6960.0
chr6,70880932,70880946,56343.0
chr6,70880999,70881025,56410.0
chr6,71167091,71167110,342502.0
chr6,71440439,71440453,152788.0
chr6,71493590,71493631,99610.0
chr6,71494055,71494077,99164.0
chr6,71823619,71823635,7948.0
chr6,71823800,71823819,7764.0
chr6,71823902,71823918,7665.0
chr6,71824000,71824031,7552.0
chr6,71824036,71824064,7519.0
chr6,71908925,71908944,77323.0
chr6,72362741,72362755,531139.0
chr6,72362929,72362945,531327.0
chr6,72407210,72407239,575608.0
chr6,72535274,72535290,582934.0
chr6,72544746,72544768,573456.0
chr6,72544988,72545010,573214.0
chr6,72553102,72553142,565082.0
chr6,72553237,72553253,564971.0
chr6,72635658,72635673,482551.0
chr6,72635810,72635838,482386.0
chr6,72636060,72636076,482148.0
chr6,72798005,72798065,320159.0
chr6,72900277,72900297,217927.0
chr6,72949878,72949913,168311.0
chr6,72954827,72954862,163362.0
chr6,72954977,72955004,163220.0
chr6,72962236,72962255,155969.0
chr6,72962311,72962327,155897.0
chr6,72993174,72993200,125024.0
chr6,72993313,72993345,124879.0
chr6,73020310,73020324,97900.0
chr6,73210434,73210449,92192.0
chr6,73210511,73210541,92269.0
chr6,73210589,73210611,92347.0
chr6,73248440,73248454,130198.0
chr6,82103783,82103802,424703.0
chr6,82872471,82872490,49123.0
chr6,83010097,83010111,13017.0
chr6,83054588,83054608,57508.0
chr6,83095929,83095986,98849.0
chr6,83096114,83096140,99034.0
chr6,83115323,83115342,118243.0
chr6,83121548,83121570,124468.0
chr6,83121604,83121619,124524.0
chr6,83159485,83159508,162405.0
chr6,83159680,83159700,162600.0
chr6,83159928,83159944,162848.0
chr6,83165549,83165563,168469.0
chr6,83165598,83165617,168518.0
chr6,83312423,83312455,144734.0
chr6,83312472,83312488,144701.0
chr6,83415425,83415447,41742.0
chr6,83416392,83416414,40775.0
chr6,83416663,83416679,40510.0
chr6,83428606,83428628,28561.0
chr6,83440884,83440920,16269.0
chr6,83440931,83440963,16226.0
chr6,83441439,83441462,15727.0
chr6,83717680,83717718,28752.0
chr6,83731405,83731448,42477.0
chr6,83776267,83776283,87339.0
chr6,83776394,83776431,87466.0
chr6,83779050,83779070,90122.0
chr6,83831829,83831843,142901.0
chr6,83863682,83863706,174754.0
chr6,83863793,83863829,174865.0
chr6,83868436,83868455,179508.0
chr6,84078522,84078536,389594.0
chr6,85068504,85068523,90696.0
chr6,85068597,85068628,90591.0
chr6,85966219,85966238,806982.0
chr6,85966436,85966452,807199.0
chr6,85966462,85966510,807225.0
chr6,86127184,86127204,967947.0
chr6,86404021,86404037,1098895.0
chr6,86487728,86487750,1015182.0
chr6,86593135,86593168,909764.0
chr6,86605322,86605344,897588.0
chr6,86645241,86645263,857669.0
chr6,86645352,86645398,857534.0
chr6,86684830,86684852,818080.0
chr6,86850682,86850718,652214.0
chr6,86850750,86850764,652168.0
chr6,86864478,86864492,638440.0
chr6,87504176,87504195,1226.0
chr6,87533261,87533275,30311.0
chr6,87535639,87535655,32689.0
chr6,87541724,87541778,38774.0
chr6,87838937,87838961,9067.0
chr6,88075288,88075303,245418.0
chr6,88084547,88084569,254677.0
chr6,88189731,88189753,229863.0
chr6,88465172,88465186,45538.0
chr6,88769861,88769880,350227.0
chr6,88902132,88902152,482498.0
chr6,90010874,90010888,1591240.0
chr6,90010956,90010981,1591322.0
chr6,90740929,90740948,2321295.0
chr6,90741072,90741086,2321438.0
chr6,91108373,91108399,2097065.0
chr6,91108791,91108817,2096647.0
chr6,91109183,91109198,2096266.0
chr6,91679085,91679101,1526363.0
chr6,91766956,91766981,1438483.0
chr6,91767116,91767136,1438328.0
chr6,91767230,91767256,1438208.0
chr6,92091518,92091540,1113924.0
chr6,92131760,92131788,1073676.0
chr6,92131803,92131818,1073646.0
chr6,92745468,92745584,459880.0
chr6,94634196,94634246,333040.0
chr6,94634309,94634335,332951.0
chr6,94634377,94634407,332879.0
chr6,94661639,94661663,305623.0
chr6,94665075,94665097,302189.0
chr6,94665181,94665197,302089.0
chr6,94665606,94665632,301654.0
chr6,94690330,94690350,276936.0
chr6,94690564,94690606,276680.0
chr6,94700911,94700939,266347.0
chr6,95515859,95515874,456092.0
chr6,97277553,97277575,127575.0
chr6,97294192,97294220,110930.0
chr6,97294518,97294533,110617.0
chr6,97310902,97310921,94229.0
chr6,97353260,97353276,51874.0
chr6,97353396,97353412,51738.0
chr6,97806767,97806782,278523.0
chr6,98024091,98024113,61192.0
chr6,98024115,98024142,61163.0
chr6,98113918,98113946,28595.0
chr6,98632897,98632934,547574.0
chr6,98808142,98808158,453480.0
chr6,98992667,98992698,268940.0
chr6,98992721,98992735,268903.0
chr6,98992811,98992825,268813.0
chr6,98993365,98993381,268257.0
chr6,98993440,98993457,268181.0
chr6,99013428,99013456,248182.0
chr6,99023592,99023615,238023.0
chr6,99023647,99023663,237975.0
chr6,99023682,99023701,237937.0
chr6,99023760,99023792,237846.0
chr6,99023844,99023858,237780.0
chr6,99026392,99026415,235223.0
chr6,99026457,99026479,235159.0
chr6,99028628,99028644,232994.0
chr6,99031086,99031128,230510.0
chr6,99031362,99031384,230254.0
chr6,99031526,99031545,230093.0
chr6,99050524,99050567,211071.0
chr6,99050776,99050792,210846.0
chr6,99094705,99094721,166917.0
chr6,99095559,99095574,166064.0
chr6,99096021,99096035,165603.0
chr6,99131053,99131095,130543.0
chr6,99131096,99131114,130524.0
chr6,99172004,99172023,89615.0
chr6,99172772,99172794,88844.0
chr6,99270051,99270075,3452.0
chr6,99270234,99270250,3635.0
chr6,99274545,99274564,7946.0
chr6,99275709,99275728,9110.0
chr6,99275915,99275934,9316.0
chr6,99303175,99303206,25021.0
chr6,99309416,99309435,18792.0
chr6,99309726,99309742,18485.0
chr6,99310156,99310171,18056.0
chr6,99310174,99310193,18034.0
chr6,99402144,99402158,4212.0
chr6,99433273,99433328,35341.0
chr6,99435415,99435437,37483.0
chr6,99435544,99435590,37612.0
chr6,99474427,99474464,76495.0
chr6,99474503,99474575,76571.0
chr6,99522389,99522478,124457.0
chr6,99522918,99522938,124986.0
chr6,99522961,99522996,125029.0
chr6,99540760,99540779,142828.0
chr6,99540787,99540811,142855.0
chr6,99540906,99540928,142974.0
chr6,99542859,99542898,144927.0
chr6,99643854,99643873,75627.0
chr6,99644101,99644127,75373.0
chr6,99644225,99644244,75256.0
chr6,99646715,99646736,72764.0
chr6,99665571,99665593,53907.0
chr6,99665764,99665795,53705.0
chr6,99665805,99665833,53667.0
chr6,99670969,99670983,48517.0
chr6,100438688,100438703,228259.0
chr6,100807362,100807384,596933.0
chr6,103340028,103340065,3129599.0
chr6,103340256,103340270,3129827.0
chr6,103898606,103898625,3688177.0
chr6,106768962,106769020,1329667.0
chr6,107687869,107687904,410783.0
chr6,108169472,108169488,56406.0
chr6,108169489,108169503,56423.0
chr6,108185702,108185724,72636.0
chr6,108314337,108314353,201271.0
chr6,108328311,108328325,215245.0
chr6,108435257,108435281,114151.0
chr6,108435329,108435361,114071.0
chr6,108512231,108512275,37157.0
chr6,108553694,108553723,4243.0
chr6,108553760,108553794,4309.0
chr6,108553967,108553991,4516.0
chr6,108688428,108688450,30870.0
chr6,108782875,108782909,125317.0
chr6,108830481,108830522,172923.0
chr6,108836190,108836209,178632.0
chr6,108876031,108876065,218473.0
chr6,112695711,112695745,1586819.0
chr6,112695871,112695904,1586979.0
chr6,112696046,112696069,1587154.0
chr6,112852254,112852276,1743362.0
chr6,113377919,113377941,1471285.0
chr6,113531716,113531735,1317491.0
chr6,113661297,113661319,1187907.0
chr6,113661956,113661975,1187251.0
chr6,113662056,113662088,1187138.0
chr6,113669235,113669257,1179969.0
chr6,113681330,113681359,1167867.0
chr6,113696654,113696681,1152545.0
chr6,113696749,113696763,1152463.0
chr6,114444995,114445017,404209.0
chr6,114660171,114660193,189033.0
chr6,114796447,114796488,52738.0
chr6,114875347,114875363,26103.0
chr6,114893699,114893725,44455.0
chr6,114893946,114893974,44702.0
chr6,114894827,114894841,45583.0
chr6,114907464,114907504,58220.0
chr6,114907523,114907572,58279.0
chr6,114907579,114907617,58335.0
chr6,114919651,114919674,70407.0
chr6,114921703,114921742,72459.0
chr6,114922187,114922203,72943.0
chr6,115544452,115544492,5617.0
chr6,115601565,115601587,62730.0
chr6,115677644,115677672,138809.0
chr6,115697936,115697958,154820.0
chr6,115717463,115717485,135293.0
chr6,115717586,115717608,135170.0
chr6,115717674,115717690,135088.0
chr6,115803547,115803587,49191.0
chr6,115808950,115808985,43793.0
chr6,115854458,115854517,1661.0
chr6,115854695,115854711,1898.0
chr6,115989529,115989568,67281.0
chr6,116294948,116294967,238063.0
chr6,117737725,117737740,717949.0
chr6,117879906,117879920,575769.0
chr6,117882215,117882234,573455.0
chr6,117882239,117882292,573397.0
chr6,117890466,117890502,565187.0
chr6,117890646,117890692,564997.0
chr6,117900073,117900103,555586.0
chr6,117900369,117900406,555283.0
chr6,118139376,118139409,316280.0
chr6,118167094,118167114,288575.0
chr6,118419458,118419474,36215.0
chr6,119175084,119175100,306955.0
chr6,119210380,119210399,271656.0
chr6,119210557,119210577,271478.0
chr6,119210638,119210663,271392.0
chr6,119210731,119210745,271310.0
chr6,119408909,119408933,73122.0
chr6,119500300,119500331,18227.0
chr6,119500418,119500433,18345.0
chr6,119508967,119508986,26894.0
chr6,119663292,119663314,27835.0
chr6,119848395,119848417,55372.0
chr6,119902705,119902727,1062.0
chr6,120047926,120047948,144119.0
chr6,120056509,120056532,152702.0
chr6,120082246,120082281,178439.0
chr6,120082665,120082687,178858.0
chr6,120082868,120082905,179061.0
chr6,120111799,120111875,207992.0
chr6,120111969,120111988,208162.0
chr6,120112774,120112843,208967.0
chr6,120114568,120114685,210761.0
chr6,120123215,120123261,219408.0
chr6,120124679,120124723,220872.0
chr6,120155532,120155552,251725.0
chr6,120155552,120155567,251745.0
chr6,120193429,120193448,273701.0
chr6,120193518,120193540,273609.0
chr6,120357007,120357026,110123.0
chr6,120357362,120357381,109768.0
chr6,120363953,120363968,103181.0
chr6,120364248,120364286,102863.0
chr6,120364428,120364442,102707.0
chr6,120364584,120364609,102540.0
chr6,120464243,120464274,2875.0
chr6,120488719,120488741,21552.0
chr6,120488834,120488879,21667.0
chr6,120488952,120488966,21785.0
chr6,120529179,120529209,62012.0
chr6,120567604,120567619,100437.0
chr6,120567671,120567685,100504.0
chr6,120567919,120567956,100752.0
chr6,120580150,120580169,112983.0
chr6,120580179,120580198,113012.0
chr6,120666214,120666236,199047.0
chr6,120822236,120822263,308591.0
chr6,120836862,120836895,293959.0
chr6,121017461,121017477,113377.0
chr6,121063215,121063237,67617.0
chr6,121108947,121108991,21863.0
chr6,121109063,121109082,21772.0
chr6,121238386,121238408,107514.0
chr6,121238430,121238444,107558.0
chr6,121245821,121245840,114949.0
chr6,121272806,121272921,141934.0
chr6,122016943,122016962,744392.0
chr6,122186196,122186215,575139.0
chr6,122291779,122291793,469561.0
chr6,122291828,122291875,469479.0
chr6,122292108,122292146,469208.0
chr6,122308460,122308479,452875.0
chr6,122340039,122340080,421274.0
chr6,122527932,122527948,233406.0
chr6,122533058,122533074,228280.0
chr6,122533624,122533735,227619.0
chr6,122533737,122533829,227525.0
chr6,122556998,122557024,204330.0
chr6,122557202,122557216,204138.0
chr6,122602504,122602545,158809.0
chr6,122602651,122602690,158664.0
chr6,122742796,122742816,18538.0
chr6,122759064,122759186,2168.0
chr6,122811636,122811670,50264.0
chr6,122826815,122826841,65443.0
chr6,122874311,122874325,112939.0
chr6,122874807,122874831,113435.0
chr6,122999197,122999212,237825.0
chr6,123362470,123362484,601098.0
chr6,123362594,123362615,601222.0
chr6,123915806,123915820,507538.0
chr6,123915889,123915903,507455.0
chr6,124344801,124344845,78513.0
chr6,124694474,124694496,45962.0
chr6,124885754,124885815,105986.0
chr6,124885961,124885984,106193.0
chr6,124898171,124898194,118403.0
chr6,124898195,124898256,118427.0
chr6,124898443,124898465,118675.0
chr6,124898596,124898618,118828.0
