chr,h_h_start,h_h_end,closest_TnG_start,closest_TnG_end,tng_alignment,distance_to_closest_TnG
chr4,150915463,150915481,150915455,150915477,1,0
chr4,150939964,150939982,150938308,150938330,1,-1634
chr4,155162349,155162367,155162379,155162401,1,12
chr4,155197869,155197887,155197874,155197896,1,0
chr4,155245883,155245901,155245798,155245835,0,-48
chr4,155831493,155831511,155803349,155803369,1,-28124
chr5,3654483,3654501,3647133,3647149,1,-7334
chr5,3670100,3670119,3669957,3669989,1,-111
chr5,5014679,5014697,5014691,5014710,1,0
chr5,5775631,5775649,5775640,5775662,1,0
chr5,7122894,7122912,7122914,7122948,0,2
chr5,11144975,11144993,11145042,11145056,1,49
chr5,11884373,11884391,11884440,11884454,1,49
chr5,12427407,12427425,12427359,12427373,0,-34
chr5,17605608,17605626,17605539,17605554,0,-54
chr5,18629675,18629694,18746188,18746228,1,116494
chr5,18746398,18746416,18746188,18746228,0,-170
chr5,19444898,19444916,19444806,19444821,0,-77
chr5,21213142,21213161,21213243,21213285,0,82
chr5,22487548,22487566,22487391,22487405,0,-143
chr5,23386607,23386625,23386660,23386674,0,35
chr5,23387410,23387428,23386660,23386674,1,-736
chr5,23974034,23974052,23974047,23974063,1,0
chr5,25478991,25479009,25478977,25478995,1,0
chr5,27608688,27608706,27608555,27608569,1,-119
chr5,28647572,28647590,28647577,28647610,1,0
chr5,31516818,31516836,31516537,31516571,1,-247
chr5,31785295,31785313,31785379,31785399,0,66
chr5,31985356,31985374,31985512,31985528,0,138
chr5,31985434,31985452,31985512,31985528,0,60
chr5,32477628,32477646,32477620,32477635,1,0
chr5,32760135,32760153,32760141,32760163,1,0
chr5,33392686,33392704,33392581,33392600,0,-86
chr5,36860500,36860518,36860564,36860578,0,46
chr5,36860589,36860608,36860564,36860578,1,-11
chr5,37066880,37066898,37067398,37067423,0,500
chr5,38598800,38598818,38562010,38562036,1,-36764
chr5,39048402,39048420,39048414,39048431,1,0
chr5,40017647,40017665,40017656,40017678,1,0
chr5,41008059,41008077,41008038,41008054,0,-5
chr5,41008143,41008161,41008038,41008054,0,-89
chr5,41008188,41008206,41008038,41008054,0,-134
chr5,42462158,42462176,42462265,42462279,1,89
chr5,44071670,44071688,43948699,43948713,1,-122957
chr5,44862095,44862113,44862246,44862275,0,133
chr5,45615829,45615847,45615793,45615809,1,-20
chr5,45730141,45730159,45730163,45730185,0,4
chr5,49630100,49630118,49630091,49630105,1,0
chr5,50071873,50071891,50071876,50071925,1,0
chr5,50206192,50206211,50206195,50206280,1,0
chr5,51069465,51069483,51198199,51198218,1,128716
chr5,51198101,51198119,51198199,51198218,1,80
chr5,51949519,51949537,51949618,51949646,1,81
chr5,52189705,52189724,52190835,52190857,1,1111
chr5,55182880,55182898,55182900,55182928,0,2
chr5,55907558,55907576,55907564,55907586,1,0
chr5,57519505,57519523,57519458,57519480,0,-25
chr5,57706313,57706331,57706294,57706324,1,0
chr5,58883086,58883104,58883171,58883185,1,67
chr5,60868279,60868297,60868275,60868291,1,0
chr5,63962713,63962731,64024068,64024103,0,61337
chr5,64161182,64161200,64161103,64161125,1,-57
chr5,64684081,64684099,64684344,64684360,0,245
chr5,64806077,64806095,64780970,64780997,0,-25080
chr5,65795486,65795504,65764671,65764687,1,-30799
chr5,65856998,65857016,65857097,65857120,0,81
chr5,67116592,67116610,67016107,67016135,0,-100457
chr5,70670432,70670450,70670440,70670455,1,0
chr5,72161155,72161173,72161185,72161205,1,12
chr5,72178726,72178744,72178845,72178867,0,101
chr5,72204649,72204668,72204664,72204695,1,0
chr5,72340624,72340642,72340621,72340636,1,0
chr5,72812001,72812020,72811895,72811926,1,-75
chr5,72869073,72869091,72868907,72868922,1,-151
chr5,73286725,73286744,73286796,73286816,1,52
chr5,73586162,73586180,73557104,73557118,1,-29044
chr5,74019921,74019939,74019932,74019947,1,0
chr5,75640922,75640940,75640909,75640933,1,0
chr5,77070219,77070237,77070139,77070167,1,-52
chr5,79419206,79419225,79419380,79419396,1,155
chr5,80520587,80520605,80520561,80520596,1,0
chr5,82171383,82171401,82182271,82182285,1,10870
chr5,86004543,86004561,86004302,86004319,0,-224
chr5,86037962,86037981,86037909,86037934,0,-28
chr5,88458523,88458541,88458511,88458527,1,0
chr5,88897626,88897644,88897900,88897914,1,256
chr5,91697121,91697139,91686217,91686232,1,-10889
chr5,92374986,92375004,92374883,92374903,1,-83
chr5,97180353,97180371,97112165,97112211,1,-68142
chr5,100728788,100728806,100720381,100720403,1,-8385
chr5,103519227,103519250,103442456,103442479,0,-76748
chr5,105292431,105292449,105292363,105292386,1,-45
chr5,105701581,105701600,105684878,105684911,1,-16670
chr5,106803155,106803173,106676997,106677019,0,-126136
chr5,107264967,107264985,107264975,107265025,1,0
chr5,107960756,107960774,107967113,107967148,1,6339
chr5,110839078,110839096,110839070,110839086,1,0
chr5,110881309,110881327,110881290,110881316,1,0
chr5,112287422,112287440,112287450,112287466,1,10
chr5,113842325,113842343,113842328,113842356,1,0
chr5,114505451,114505469,114505590,114505612,1,121
chr5,114897359,114897378,114806164,114806180,0,-91179
chr5,115204008,115204026,115188086,115188112,0,-15896
chr5,115490486,115490504,115490440,115490468,1,-18
chr5,115490564,115490582,115490602,115490616,0,20
chr5,116625530,116625548,116625543,116625557,1,0
chr5,118381259,118381277,118381268,118381284,1,0
chr5,118604721,118604739,118604824,118604839,0,85
chr5,121562520,121562538,121564709,121564731,1,2171
chr5,122131643,122131661,122131649,122131663,1,0
chr5,122228564,122228582,122228544,122228577,1,0
chr5,122591392,122591410,122602272,122602294,0,10862
chr5,122698585,122698603,122698714,122698748,1,111
chr5,122833035,122833053,122832968,122832982,1,-53
chr5,122945861,122945879,122945821,122945848,0,-13
chr5,123133738,123133756,123140002,123140058,1,6246
chr5,123244502,123244520,123244476,123244516,1,0
chr5,124614741,124614759,124614800,124614841,0,41
chr5,124944682,124944700,124944668,124944690,1,0
chr5,125466097,125466115,125466117,125466137,1,2
chr5,127617525,127617543,127904211,127904235,0,286668
chr5,127904225,127904243,127904211,127904235,1,0
chr5,128588721,128588739,128314357,128314381,0,-274340
chr5,129105944,129105962,129105832,129105848,0,-96
chr5,129887698,129887716,129887684,129887708,1,0
chr5,134236650,134236668,134236639,134236654,1,0
chr5,135115494,135115512,135134393,135134423,1,18881
chr5,137694035,137694053,137694007,137694047,1,0
chr5,138603650,138603668,138603624,138603648,0,-2
chr5,140332297,140332316,140321971,140322026,1,-10271
chr5,140505647,140505665,140505111,140505144,1,-503
chr5,140638238,140638256,140636605,140636639,0,-1599
chr5,140702485,140702504,140702431,140702496,1,0
chr5,141305957,141305975,141305940,141305962,1,0
chr5,147331868,147331887,147331860,147331879,1,0
chr5,148501235,148501254,148501502,148501516,0,248
chr5,148501325,148501343,148501502,148501516,0,159
chr5,150186474,150186492,150186465,150186484,1,0
chr5,150223730,150223748,150223828,150223842,1,80
chr5,150379437,150379455,150379429,150379445,1,0
chr6,4167230,4167248,4167092,4167133,1,-97
chr6,4888762,4888780,4888748,4888772,1,0
chr6,5271728,5271746,5271712,5271742,1,0
chr6,6754548,6754571,6754555,6754589,1,0
chr6,6754673,6754691,6754555,6754589,0,-84
chr6,8512657,8512675,8511139,8511158,0,-1499
chr6,8735174,8735193,8735208,8735242,1,15
chr6,8735502,8735520,8735484,8735498,0,-4
chr6,12783389,12783407,12783288,12783324,1,-65
chr6,13070174,13070192,13070456,13070475,1,264
chr6,13841330,13841348,13841231,13841258,1,-72
chr6,14751441,14751459,14751433,14751449,1,0
chr6,15322282,15322300,15322333,15322347,1,33
chr6,15728452,15728470,15728464,15728486,1,0
chr6,17099046,17099064,17259806,17259820,0,160742
chr6,17259693,17259711,17259806,17259820,0,95
chr6,18860547,18860565,17749043,17749076,1,-1111471
chr6,21313837,21313855,21313820,21313848,1,0
chr6,22395082,22395101,22408971,22408993,0,13870
chr6,22496023,22496041,22496035,22496049,1,0
chr6,24530275,24530294,24530390,24530424,0,96
chr6,27289461,27289479,27289322,27289342,0,-119
chr6,28318880,28318898,28410332,28410346,1,91434
chr6,28729555,28729573,28487039,28487061,1,-242494
chr6,31233314,31233332,31233451,31233473,1,119
chr6,31489992,31490010,31400104,31400126,1,-89866
chr6,32767314,32767332,33060192,33060214,1,292860
chr6,33307349,33307367,33307338,33307360,1,0
chr6,34988149,34988167,34952094,34952114,0,-36035
chr6,37054468,37054486,37054524,37054540,0,38
chr6,37054944,37054962,37054956,37054984,1,0
chr6,39451268,39451286,39451273,39451289,1,0
chr6,41151156,41151174,41151129,41151164,1,0
chr6,41216328,41216346,41216341,41216360,1,0
chr6,41554280,41554298,41553678,41553694,1,-586
chr6,47350056,47350074,47350061,47350145,1,0
chr6,47561234,47561253,47635491,47635589,0,74238
chr6,48546631,48546649,48546462,48546476,0,-155
chr6,48700486,48700504,48700472,48700499,1,0
chr6,48718532,48718551,48707852,48707883,0,-10649
chr6,49356548,49356566,49318944,49318966,1,-37582
chr6,50303419,50303438,50303412,50303428,1,0
chr6,50455524,50455542,50417336,50417384,1,-38140
chr6,51529319,51529337,51529434,51529458,1,97
chr6,51618467,51618485,51618480,51618499,1,0
chr6,53700027,53700045,53700053,53700073,0,8
chr6,54120103,54120121,54120408,54120432,0,287
chr6,54229036,54229054,54229037,54229071,1,0
chr6,54705356,54705375,54705274,54705310,0,-46
chr6,54737470,54737489,54715849,54715869,1,-21601
chr6,56703977,56703995,56703889,56703911,1,-66
chr6,58759017,58759035,58758912,58758976,0,-41
chr6,59013960,59013978,59013967,59013986,1,0
chr6,61177774,61177792,61177920,61177954,0,128
chr6,68581793,68581811,68289774,68289788,1,-292005
chr6,70798416,70798434,70798393,70798446,1,0
chr6,70824571,70824589,70824540,70824562,0,-9
chr6,71593241,71593259,71593169,71593183,0,-58
chr6,71831583,71831602,71831978,71831997,0,376
chr6,73118224,73118242,73118218,73118233,1,0
chr6,79291331,79291349,79291338,79291362,1,0
chr6,79605061,79605079,79605033,79605049,1,-12
chr6,81679062,81679080,81679078,81679094,0,0
chr6,82921613,82921632,82921713,82921735,0,81
chr6,82996952,82996971,82997052,82997066,0,81
chr6,82997062,82997080,82997052,82997066,1,0
chr6,83457189,83457207,83441439,83441462,1,-15727
chr6,83457323,83457341,83441439,83441462,1,-15861
chr6,83506749,83506768,83441439,83441462,1,-65287
chr6,83688910,83688928,83688891,83688920,1,0
chr6,85159219,85159237,85159218,85159251,1,0
chr6,87502932,87502950,87503013,87503035,1,63
chr6,87829852,87829870,87829838,87829860,1,0
chr6,88419616,88419634,88419672,88419694,1,38
chr6,93205464,93205482,93205588,93205612,0,106
chr6,94967286,94967304,94967366,94967390,1,62
chr6,95971966,95971984,95971926,95971945,1,-21
chr6,97405150,97405168,97353396,97353412,0,-51738
chr6,98085305,98085323,98085317,98085336,1,0
chr6,99261638,99261657,99261645,99261669,1,0
chr6,99266580,99266599,99266525,99266544,0,-36
chr6,99328227,99328245,99328423,99328445,0,178
chr6,99374636,99374655,99374747,99374766,0,92
chr6,99380206,99380224,99380219,99380233,1,0
chr6,99394681,99394699,99394496,99394515,0,-166
chr6,99397832,99397850,99395310,99395332,0,-2500
chr6,99397914,99397932,99395310,99395332,0,-2582
chr6,99719500,99719518,99719555,99719573,1,37
chr6,100210411,100210429,100210370,100210423,1,0
chr6,108098687,108098705,108098553,108098596,0,-91
chr6,108113048,108113066,108113002,108113021,1,-27
chr6,108549432,108549451,108553694,108553723,1,4243
chr6,108657540,108657558,108657549,108657565,1,0
chr6,111108874,111108892,111108886,111108938,1,0
chr6,114849226,114849244,114875347,114875363,0,26103
chr6,115365604,115365622,115365419,115365439,1,-165
chr6,115405702,115405720,115405634,115405715,1,0
chr6,115538816,115538835,115544452,115544492,1,5617
chr6,115852778,115852797,115852616,115852632,1,-146
chr6,116056849,116056885,115989529,115989568,0,-67281
chr6,118455689,118455708,118419458,118419474,0,-36215
chr6,119482055,119482073,119482039,119482069,1,0
chr6,119541843,119541861,119508967,119508986,1,-32857
chr6,119635439,119635457,119635388,119635413,0,-26
chr6,119737966,119737984,119663292,119663314,1,-74652
chr6,119903789,119903807,119903796,119903820,1,0
chr6,120467149,120467167,120466797,120466831,1,-318
chr6,121130854,121130872,121130646,121130665,0,-189
chr6,122761354,122761372,122761330,122761357,1,0
chr6,124423358,124423376,124423178,124423200,0,-158
chr6,124423388,124423406,124423178,124423200,0,-188
chr6,124740458,124740476,124741190,124741204,0,714
chr6,124779750,124779768,124779737,124779763,1,0
chr6,125237614,125237632,125241547,125241576,1,3915
chr6,125381877,125381895,125339502,125339518,1,-42359
chr6,125572953,125572971,125572939,125572964,1,0
chr6,127104382,127104400,127104323,127104343,0,-39
chr6,127372753,127372772,127372751,127372766,1,0
chr6,127635037,127635056,127635084,127635098,1,28
chr6,129260186,129260205,129273666,129273685,0,13461
chr6,129283624,129283642,129285037,129285056,0,1395
chr6,129306873,129306891,129307016,129307044,1,125
chr6,129532919,129532937,129532902,129532924,1,0
chr6,134898638,134898656,134898264,134898312,0,-326
chr6,135417839,135417857,135433943,135433957,0,16086
chr6,136450403,136450422,136450014,136450036,1,-367
chr6,136744029,136744048,136744038,136744072,1,0
chr6,136828508,136828526,136804621,136804640,1,-23868
chr6,136947210,136947229,136947234,136947250,0,5
chr6,136978200,136978218,136978197,136978211,1,0
chr6,137456675,137456693,137456667,137456683,1,0
chr6,139811256,139811274,139811283,139811297,0,9
chr6,140514522,140514541,140514767,140514789,0,226
chr6,141889599,141889617,141889579,141889593,0,-6
chr6,142561243,142561262,142538713,142538735,0,-22508
chr6,142659298,142659316,142659347,142659370,1,31
chr6,142867470,142867488,142867459,142867482,1,0
chr6,142885645,142885663,142885616,142885635,1,-10
chr6,142942121,142942139,142942213,142942235,1,74
chr6,143957204,143957223,143990777,143990791,0,33554
chr6,143990973,143990992,143991013,143991058,1,21
chr6,146636439,146636457,146636419,146636451,1,0
chr6,147476284,147476303,147304639,147304661,1,-171623
chr6,147952423,147952441,147999868,147999882,0,47427
chr6,147999939,147999957,147999868,147999882,1,-57
chr6,148165431,148165449,148165358,148165398,0,-33
chr6,149193710,149193729,149188435,149188454,1,-5256
chr7,4685153,4685171,4654133,4654152,1,-31001
chr7,6283467,6283485,5992909,5992928,1,-290539
chr7,11826087,11826105,11826079,11826095,1,0
chr7,15922289,15922307,15946379,15946414,1,24072
chr7,16023659,16023677,16023666,16023698,1,0
chr7,16262319,16262337,16262306,16262328,1,0
chr7,16322134,16322152,16322126,16322142,1,0
chr7,16406112,16406130,16400731,16400745,0,-5367
chr7,16493642,16493660,16493645,16493679,1,0
chr7,16682594,16682612,16618615,16618640,1,-63954
chr7,17945363,17945381,17945427,17945449,0,46
chr7,19859862,19859880,19797659,19797686,1,-62176
chr7,25107284,25107303,25088417,25088514,1,-18770
chr7,25417160,25417178,25417238,25417263,0,60
chr7,25680793,25680811,25681803,25681833,1,992
chr7,25774927,25774945,25781277,25781291,1,6332
chr7,27167082,27167100,27167268,27167284,1,168
chr7,27473048,27473066,27473072,27473111,1,6
chr7,27591422,27591440,27591476,27591503,1,36
chr7,27933622,27933640,28179236,28179252,0,245596
chr7,28726523,28726541,28726581,28726627,1,40
chr7,28823799,28823817,28781270,28781314,1,-42485
chr7,29590553,29590571,29590539,29590561,1,0
chr7,30232786,30232805,30232188,30232238,0,-548
chr7,30609140,30609158,30609175,30609197,0,17
chr7,30685330,30685348,30729790,30729806,0,44442
chr7,30887696,30887714,30940367,30940382,0,52653
chr7,30940496,30940514,30940508,30940530,1,0
chr7,35232536,35232555,35232566,35232588,1,11
chr7,35232649,35232667,35232566,35232588,0,-61
chr7,40966012,40966030,40965971,40966024,1,0
chr7,41632341,41632359,41632353,41632367,1,0
chr7,41633091,41633109,41632387,41632402,0,-689
chr7,43465654,43465672,43481522,43481557,0,15850
chr7,43756369,43756387,43756357,43756377,1,0
chr7,44892534,44892552,44892633,44892647,1,81
chr7,45715454,45715472,45705119,45705151,1,-10303
chr7,47111830,47111848,47111822,47111838,1,0
chr7,48909075,48909093,48909227,48909285,1,134
chr7,48916416,48916434,48909227,48909285,0,-7131
chr7,51696618,51696636,51696652,51696674,1,16
chr7,51710021,51710039,51709929,51709943,0,-78
chr7,54414525,54414543,54414630,54414653,0,87
chr7,59293400,59293418,59293493,59293543,1,75
chr7,62915551,62915569,62915450,62915465,0,-86
chr7,64042898,64042916,64043323,64043337,0,407
chr7,67389957,67389975,67422116,67422130,0,32141
chr7,67653892,67653910,67653901,67653917,1,0
chr7,70995892,70995910,70995844,70995878,1,-14
chr7,71721581,71721600,71721594,71721630,1,0
chr7,71721646,71721664,71721652,71721695,1,0
chr7,72408565,72408583,72240075,72240113,0,-168452
chr7,75385252,75385270,75385244,75385260,1,0
chr7,75399340,75399358,75385244,75385260,1,-14080
chr7,75420360,75420378,75420193,75420213,1,-147
chr7,75531338,75531356,75531327,75531350,1,0
chr7,75560067,75560085,75559535,75559550,1,-517
chr7,76237705,76237723,76237839,76237872,1,116
chr7,78400826,78400844,78400833,78400852,1,0
chr7,80192666,80192684,80182774,80182817,1,-9849
chr7,80404049,80404067,80417228,80417250,1,13161
chr7,80978798,80978820,80978838,80978852,1,18
chr7,83288200,83288218,83287681,83287697,1,-503
chr7,83412892,83412910,83287681,83287697,1,-125195
chr7,83655638,83655657,83648987,83649006,0,-6632
chr7,84689417,84689436,84689234,84689253,1,-164
chr7,87288112,87288130,88206599,88206649,0,918469
chr7,90473848,90473866,90473991,90474031,1,125
chr7,94233749,94233767,94233662,94233676,0,-73
chr7,95884416,95884434,96456420,96456442,1,571986
chr7,97536803,97536821,97480761,97480780,0,-56023
chr7,97748876,97748894,97748811,97748889,1,0
chr7,99674488,99674506,99828235,99828257,1,153729
chr7,99862995,99863013,99863000,99863022,1,0
chr7,99864242,99864260,99864247,99864263,1,0
chr7,99889686,99889704,99864247,99864263,0,-25423
chr7,101094874,101094892,101094882,101094899,1,0
chr7,101600572,101600590,101600330,101600349,1,-223
chr7,101869392,101869410,101869518,101869542,1,108
chr7,101869509,101869527,101869518,101869542,1,0
chr7,101896322,101896341,101896334,101896353,1,0
chr7,102284213,102284231,102284201,102284217,1,0
chr7,102322779,102322797,102322792,102322808,1,0
chr7,104291084,104291102,104291115,104291145,0,13
chr7,105399270,105399288,105399269,105399340,0,0
chr7,110636422,110636440,110636468,110636483,1,28
chr7,112180222,112180240,112180164,112180199,0,-23
chr7,113372560,113372578,113372552,113372568,1,0
chr7,114479926,114479945,114479944,114479958,0,0
chr7,115753121,115753139,115753284,115753298,1,145
chr7,115753154,115753172,115753284,115753298,1,112
chr7,117486675,117486693,117429443,117429538,1,-57137
chr7,118297763,118297781,118297680,118297698,1,-65
chr7,118305078,118305097,118304872,118304970,0,-108
chr7,118999592,118999610,118999670,118999698,0,60
chr7,119200559,119200577,118999831,118999847,1,-200712
chr7,120688167,120688185,120688308,120688324,1,123
chr7,120918631,120918649,120918461,120918475,1,-156
chr7,122025535,122025553,122025576,122025595,1,23
chr7,122159535,122159553,122242312,122242346,1,82759
chr7,122414585,122414604,122414190,122414204,0,-381
chr7,123084648,123084666,123123804,123123830,0,39138
chr7,125544057,125544075,125551958,125551977,0,7883
chr7,126606561,126606579,126606560,126606582,1,0
chr7,126643489,126643507,126643572,126643594,0,65
chr7,127181880,127181898,127180978,127181001,0,-879
chr7,127244087,127244105,127233027,127233046,1,-11041
chr7,128134085,128134103,128134114,128134139,0,11
chr7,128633490,128633508,128633476,128633501,1,0
chr7,130674145,130674163,130674134,130674156,1,0
chr7,131055262,131055281,130801880,130801899,0,-253363
chr7,132785332,132785350,132795271,132795290,1,9921
chr7,132785415,132785433,132795271,132795290,1,9838
chr7,133454518,133454536,133585219,133585243,1,130683
chr7,135520457,135520475,135542609,135542629,1,22134
chr7,140078846,140078864,140078837,140078851,1,0
chr7,141178240,141178258,141072381,141072411,1,-105829
chr7,142353906,142353924,142351956,142351985,0,-1921
chr7,142794840,142794858,142919586,142919608,1,124728
chr7,143420378,143420396,143420409,143420437,0,13
chr7,143649396,143649414,143625277,143625300,1,-24096
chr7,145213716,145213734,144915104,144915128,1,-298588
chr8,3170495,3170513,3170710,3170724,1,197
chr8,5864259,5864277,5864213,5864227,1,-32
chr8,7277199,7277217,7277208,7277228,1,0
chr8,7277311,7277330,7277271,7277290,1,-21
chr8,7615980,7615998,7615932,7615948,0,-32
chr8,13980264,13980283,13980262,13980276,1,0
chr8,14009769,14009787,14012233,14012269,1,2446
chr8,14954590,14954608,14954573,14954595,1,0
chr8,18311616,18311634,18311534,18311548,1,-68
chr8,18526530,18526548,18526516,18526535,1,0
chr8,22124142,22124160,22192540,22192595,1,68380
chr8,22780578,22780596,22806642,22806676,0,26046
chr8,24364111,24364129,25102184,25102203,1,738055
chr8,25948942,25948960,26015807,26015838,0,66847
chr8,27022366,27022384,27023740,27023779,0,1356
chr8,27128879,27128897,27159247,27159290,0,30350
chr8,30971548,30971566,30971374,30971407,1,-141
chr8,31757308,31757326,31396341,31396373,1,-360935
chr8,32837816,32837834,32837804,32837820,1,0
chr8,33492170,33492188,33601940,33601972,0,109752
chr8,34732254,34732272,34732363,34732386,0,91
chr8,34816277,34816296,34816209,34816225,1,-52
chr8,35123619,35123637,35145207,35145221,0,21570
chr8,39045642,39045660,39045583,39045602,0,-40
chr8,40126845,40126864,40126731,40126802,1,-43
chr8,40443307,40443325,40443297,40443317,1,0
chr8,41043580,41043598,41043582,41043647,1,0
chr8,46551691,46551709,46617410,46617428,0,65701
chr8,50908043,50908061,51035472,51035486,0,127411
chr8,51035410,51035428,51035472,51035486,0,44
chr8,51429618,51429636,51429624,51429658,1,0
chr8,53144199,53144217,53144063,53144103,0,-96
chr8,55732813,55732831,55732795,55732824,1,0
chr8,56550875,56550893,56582912,56582963,0,32019
chr8,57520331,57520349,57520354,57520383,0,5
chr8,61447366,61447384,61606645,61606661,0,159261
chr8,61587805,61587823,61606645,61606661,0,18822
chr8,63565428,63565446,63565226,63565242,1,-186
chr8,64548467,64548485,64548557,64548577,0,72
chr8,64771209,64771227,64771137,64771157,1,-52
chr8,65064537,65064555,65064518,65064540,1,0
chr8,67689205,67689223,67689400,67689414,1,177
chr8,70752209,70752228,70752202,70752218,1,0
chr8,71272591,71272609,71486136,71486162,0,213527
chr8,71908740,71908758,71908875,71908894,0,117
chr8,72291304,72291322,72279542,72279561,1,-11743
chr8,77209201,77209220,77221067,77221089,0,11847
chr8,80492846,80492864,80492999,80493048,0,135
chr8,81619155,81619174,81618997,81619042,1,-113
chr8,81649341,81649359,81649225,81649241,1,-100
chr8,81689031,81689049,81689148,81689208,0,99
chr8,81742940,81742958,81742932,81742948,1,0
chr8,82011850,82011868,82011812,82011862,1,0
chr8,83141511,83141529,83332325,83332351,1,190796
chr8,83427712,83427730,83427695,83427717,1,0
chr8,84073763,84073781,84073667,84073705,1,-58
chr8,84706551,84706569,84706505,84706521,0,-30
chr8,84726050,84726068,84726054,84726080,1,0
chr8,86048775,86048794,86048778,86048809,1,0
chr8,86707818,86707837,86707621,86707648,0,-170
chr8,90575497,90575516,90795557,90795583,0,220041
chr8,91082632,91082650,91077521,91077540,0,-5092
chr8,93363638,93363656,93363655,93363677,1,0
chr8,94413321,94413339,94413431,94413465,0,92
chr8,94478348,94478366,94478368,94478404,1,2
chr8,94654661,94654679,94654670,94654690,1,0
chr8,96153260,96153279,96152958,96152977,1,-283
chr8,96216935,96216953,96216767,96216797,0,-138
chr8,97823417,97823435,96420026,96420048,0,-1403369
chr8,97823440,97823458,96420026,96420048,0,-1403392
chr8,99286455,99286473,99286578,99286598,1,105
chr8,102411956,102411974,102504127,102504146,0,92153
chr8,102504136,102504154,102504127,102504146,1,0
chr8,102681822,102681840,102681498,102681517,0,-305
chr8,105204715,105204734,105204786,105204875,0,52
chr8,105266814,105266832,105266651,105266695,1,-119
chr8,106007495,106007513,105992805,105992831,1,-14664
chr8,106108514,106108532,106108500,106108519,1,0
chr8,107118960,107118978,107114422,107114457,1,-4503
chr8,109777149,109777167,109777127,109777141,0,-8
chr8,113515119,113515137,113515087,113515106,1,-13
chr8,114439956,114439974,114438287,114438349,0,-1607
chr8,116587892,116587910,116555750,116555767,1,-32125
chr8,117149078,117149096,117149001,117149017,1,-61
chr8,117258485,117258503,117258091,117258105,1,-380
chr8,117548528,117548547,117548670,117548698,0,123
chr8,118568177,118568195,119423944,119423963,0,855749
chr8,119559115,119559133,119558372,119558394,0,-721
chr8,119897896,119897915,119897900,119897942,1,0
chr8,120434163,120434181,120434279,120434306,0,98
chr8,121949863,121949882,121590970,121590996,1,-358867
chr8,122918052,122918071,122918041,122918067,1,0
chr8,122961360,122961378,122961341,122961363,1,0
chr8,123026151,123026169,123026173,123026209,0,4
chr8,123043994,123044012,123043969,123044006,1,0
chr8,125264901,125264919,125264932,125264958,1,13
chr8,125337348,125337367,125337357,125337376,1,0
chr8,125462099,125462117,125462079,125462106,1,0
chr8,127154029,127154047,126856095,126856115,1,-297914
chr8,127838755,127838773,127838727,127838742,0,-13
chr8,128473828,128473846,128473944,128473964,1,98
chr8,128595082,128595100,128595119,128595159,1,19
chr8,128688142,128688160,128688036,128688051,0,-91
chr9,7873607,7873625,7873472,7873487,1,-120
chr9,7893431,7893449,7893379,7893393,1,-38
chr9,7897804,7897822,7897519,7897564,0,-240
chr9,8017290,8017308,8017203,8017233,0,-57
chr9,13296488,13296506,13323277,13323296,0,26771
chr9,14244452,14244470,14244362,14244376,0,-76
chr9,16018283,16018301,16018265,16018279,0,-4
chr9,16337148,16337166,16337153,16337169,1,0
chr9,17645302,17645320,17645183,17645209,0,-93
chr9,18105207,18105225,18105155,18105182,1,-25
chr9,18687674,18687692,18687665,18687686,1,0
chr9,22071816,22071834,22071790,22071804,0,-12
chr9,25191808,25191826,25196912,25196931,0,5086
chr9,26779491,26779509,26779608,26779624,1,99
chr9,29236741,29236759,29236750,29236766,1,0
chr9,30927098,30927116,31030117,31030131,1,103001
chr9,32350379,32350397,32350355,32350384,1,0
chr9,32727097,32727122,32728635,32728651,0,1513
chr9,32728639,32728657,32728635,32728651,1,0
chr9,32910343,32910361,32910733,32910766,0,372
chr9,32928549,32928568,32928561,32928583,1,0
chr9,33036349,33036367,33061254,33061270,0,24887
chr9,34232932,34232950,35117956,35117978,1,885006
chr9,35465184,35465202,35465168,35465183,1,-1
chr9,38806203,38806221,38806180,38806194,1,-9
chr9,40997282,40997300,40997302,40997322,0,2
chr9,41045189,41045208,41045113,41045129,1,-60
chr9,41609369,41609387,41609309,41609333,0,-36
chr9,42032858,42032876,42032395,42032456,1,-402
chr9,42076446,42076464,42032395,42032456,1,-43990
chr9,42838524,42838542,42249406,42249437,0,-589087
chr9,44646078,44646097,44581597,44581622,0,-64456
chr9,44720747,44720765,44773012,44773043,0,52247
chr9,44987231,44987249,44981534,44981556,1,-5675
chr9,45421453,45421471,45294732,45294754,0,-126699
chr9,45869615,45869633,45869599,45869624,1,0
chr9,46127085,46127103,46127279,46127301,0,176
chr9,46150294,46150312,46150180,46150202,1,-92
chr9,50537607,50537625,50537434,50537464,0,-143
chr9,50699614,50699633,50617596,50617618,1,-81996
chr9,51213940,51213958,51186008,51186037,0,-27903
chr9,51842964,51842982,51842941,51842979,1,0
chr9,52160869,52160887,51963045,51963064,0,-197805
chr9,53079541,53079559,53079554,53079570,1,0
chr9,53248522,53248540,53248657,53248708,1,117
chr9,53356711,53356729,53356703,53356723,1,0
chr9,53610557,53610575,53610500,53610526,0,-31
chr9,56419767,56419785,56419739,56419758,1,-9
chr9,57769828,57769846,57856444,57856488,1,86598
chr9,57856501,57856519,57856444,57856488,0,-13
chr9,57866928,57866946,57866490,57866504,1,-424
chr9,58710189,58710207,58271495,58271524,1,-438665
chr9,59795382,59795400,59795370,59795390,1,0
