chr,h_h_start,h_h_end,closest_TnG_start,closest_TnG_end,tng_alignment,distance_to_closest_TnG
chr7,114925625,114925643,114915835,114915850,0,-9775
chr7,115085952,115085970,115084090,115084107,0,-1845
chr7,115173158,115173176,115192424,115192444,1,19248
chr7,115195320,115195339,115192518,115192535,0,-2785
chr7,115673127,115673145,115667161,115667176,1,-5951
chr7,115724490,115724508,115681624,115681641,1,-42849
chr7,115951898,115951916,115951736,115951762,1,-136
chr7,116113883,116113901,116113889,116113920,1,0
chr7,116189976,116189994,116189124,116189147,0,-829
chr7,116274069,116274088,116282989,116283009,1,8901
chr7,116808645,116808664,116869995,116870015,0,61331
chr7,116888384,116888402,116869995,116870015,1,-18369
chr7,116918459,116918477,116918821,116918838,0,344
chr7,117087403,117087421,117087395,117087415,1,0
chr7,117512390,117512408,117512386,117512401,1,0
chr7,117541074,117541092,117541090,117541107,0,0
chr7,117587243,117587261,117595035,117595050,0,7774
chr7,117630872,117630890,117629970,117629985,0,-887
chr7,117740243,117740262,117752844,117752864,0,12582
chr7,118056458,118056476,118077295,118077315,1,20819
chr7,118079253,118079272,118080909,118080924,0,1637
chr7,118154290,118154309,118157297,118157318,1,2988
chr7,118392426,118392444,118409531,118409563,1,17087
chr7,118499514,118499532,118501045,118501072,1,1513
chr7,118800325,118800343,118801913,118801938,1,1570
chr7,120861052,120861070,120861035,120861064,1,0
chr7,120869983,120870001,120870215,120870230,1,214
chr7,121002570,121002588,121026548,121026568,1,23960
chr7,121080790,121080808,121080734,121080751,1,-39
chr7,121159349,121159368,121173683,121173708,1,14315
chr7,121275355,121275373,121280940,121280956,0,5567
chr7,121539687,121539705,121569230,121569257,1,29525
chr7,121641904,121641922,121641404,121641438,0,-466
chr7,122240890,122240909,122240825,122240868,1,-22
chr7,122331781,122331800,122322632,122322647,0,-9134
chr7,122331950,122331968,122322632,122322647,0,-9303
chr7,122356761,122356779,122356702,122356718,1,-43
chr7,122740865,122740883,122717182,122717205,1,-23660
chr7,122866287,122866306,122866237,122866253,0,-34
chr7,123017762,123017780,123019933,123019948,0,2153
chr7,123024000,123024018,123024001,123024017,0,0
chr7,123199219,123199238,123201128,123201144,0,1890
chr7,123201757,123201776,123201484,123201505,0,-252
chr7,123336616,123336635,123336691,123336712,0,56
chr7,123403835,123403853,123399899,123399923,0,-3912
chr7,123503621,123503639,123503504,123503519,1,-102
chr7,124514251,124514269,124682942,124682972,1,168673
chr7,124682935,124682953,124682942,124682972,1,0
chr7,124711431,124711449,124722271,124722287,0,10822
chr7,125339383,125339401,125339346,125339363,0,-20
chr7,125689785,125689803,125675017,125675038,1,-14747
chr7,126028299,126028318,126049723,126049738,1,21405
chr7,126848604,126848622,126857122,126857137,1,8500
chr7,127359740,127359758,127362606,127362654,0,2848
chr7,127617028,127617047,127630161,127630184,0,13114
chr7,127641337,127641355,127646470,127646505,0,5115
chr7,127820922,127820941,127841302,127841325,1,20361
chr7,128177681,128177699,128177816,128177832,0,117
chr7,128224415,128224433,128224512,128224536,1,79
chr7,129142803,129142821,128938200,128938215,1,-204588
chr7,129403866,129403885,129399003,129399045,0,-4821
chr7,129604235,129604253,129604193,129604220,1,-15
chr7,129623099,129623117,129620726,129620741,1,-2358
chr7,129801872,129801890,129802367,129802386,1,477
chr7,129924586,129924605,129924653,129924672,1,48
chr7,130335677,130335696,130309912,130309935,1,-25742
chr7,130946513,130946532,130903167,130903182,0,-43331
chr7,131036663,131036682,130999865,130999880,1,-36783
chr7,131045725,131045744,130999865,130999880,1,-45845
chr7,131055262,131055281,130999865,130999880,1,-55382
chr7,131193558,131193576,131169393,131169413,1,-24145
chr7,132031160,132031178,132030835,132030852,1,-308
chr7,132246041,132246059,132260117,132260142,1,14058
chr7,132495169,132495187,132559631,132559654,0,64444
chr7,132559498,132559517,132559631,132559654,0,114
chr7,132659982,132660000,132650412,132650432,1,-9550
chr7,132672278,132672296,132670570,132670590,0,-1688
chr7,132697518,132697536,132690959,132690984,1,-6534
chr7,133457925,133457943,133429708,133429723,0,-28202
chr7,133723454,133723472,133719482,133719504,0,-3950
chr7,134608806,134608824,134611416,134611431,1,2592
chr7,134650690,134650708,134674228,134674249,0,23520
chr7,134708746,134708764,134700997,134701014,1,-7732
chr7,134892731,134892749,134893851,134893866,1,1102
chr7,135027970,135027988,135021429,135021446,1,-6524
chr7,135179734,135179752,135178710,135178735,1,-999
chr7,135313506,135313525,135321250,135321273,1,7725
chr7,135520457,135520475,135516792,135516808,1,-3649
chr7,135576523,135576541,135577805,135577840,1,1264
chr7,135599016,135599035,135599021,135599054,1,0
chr7,135609969,135609987,135608492,135608512,1,-1457
chr7,135883193,135883211,135897647,135897672,1,14436
chr7,135965520,135965538,135965448,135965468,1,-52
chr7,135982296,135982314,135965448,135965468,1,-16828
chr7,136022061,136022079,136034553,136034568,0,12474
chr7,136047302,136047320,136047295,136047310,1,0
chr7,136101842,136101861,136101840,136101856,1,0
chr7,136144319,136144337,136143078,136143095,0,-1224
chr7,136159252,136159270,136161175,136161190,0,1905
chr7,136197767,136197785,136197739,136197762,0,-5
chr7,136229240,136229258,136220950,136220965,1,-8275
chr7,136294522,136294540,136271565,136271581,1,-22941
chr7,136370477,136370496,136271565,136271581,1,-98896
chr7,136458162,136458180,136479818,136479834,0,21638
chr7,136689740,136689758,136675215,136675232,0,-14508
chr7,136946225,136946243,136946421,136946441,0,178
chr7,137274362,137274380,137268557,137268574,0,-5788
chr7,137308480,137308498,137308570,137308586,0,72
chr7,137488367,137488385,137488355,137488372,1,0
chr7,137583552,137583570,137588796,137588818,1,5226
chr7,137841548,137841566,137911414,137911437,1,69848
chr7,139326151,139326169,139319409,139319425,1,-6726
chr7,139364351,139364370,139360863,139360879,1,-3472
chr7,139484332,139484351,139505156,139505171,0,20805
chr7,139987178,139987197,139981046,139981098,0,-6080
chr7,140078846,140078864,140112284,140112304,1,33420
chr7,140972106,140972125,140973790,140973810,1,1665
chr7,141242495,141242513,141242700,141242741,0,187
chr7,141316024,141316042,141344975,141344998,0,28933
chr7,141550559,141550578,141550530,141550547,1,-12
chr7,142419955,142419974,142420112,142420145,0,138
chr7,142572169,142572187,142534742,142534759,1,-37410
chr7,143031213,143031231,143048077,143048092,0,16846
chr7,143805698,143805716,143808989,143809004,0,3273
chr7,143809018,143809036,143808989,143809004,1,-14
chr7,144267106,144267124,144267103,144267119,1,0
chr7,144371543,144371561,144442214,144442239,1,70653
chr7,144427596,144427614,144442214,144442239,1,14600
chr7,144837368,144837386,144822157,144822178,0,-15190
chr8,3317913,3317931,3317445,3317485,0,-428
chr8,3417752,3417770,3425494,3425509,0,7724
chr8,3481947,3481965,3464413,3464430,1,-17517
chr8,3532161,3532179,3532149,3532166,1,0
chr8,3657155,3657173,3652969,3652984,1,-4171
chr8,3711827,3711845,3711783,3711815,0,-12
chr8,3855878,3855897,3868260,3868287,0,12363
chr8,3878521,3878539,3868347,3868362,0,-10159
chr8,4367923,4367941,4370248,4370265,0,2307
chr8,5800052,5800070,5764175,5764190,1,-35862
chr8,6006552,6006570,6005508,6005528,1,-1024
chr8,6179774,6179792,6179539,6179554,1,-220
chr8,8143500,8143518,8190367,8190388,1,46849
chr8,8220201,8220220,8190367,8190388,0,-29813
chr8,8446309,8446327,8489621,8489641,0,43294
chr8,9402721,9402739,9404428,9404443,0,1689
chr8,9451785,9451803,9451808,9451830,1,5
chr8,9465897,9465915,9455397,9455414,0,-10483
chr8,9821665,9821684,9851639,9851656,1,29955
chr8,9851452,9851471,9851639,9851656,1,168
chr8,10006559,10006577,10017462,10017484,1,10885
chr8,10044061,10044079,10040346,10040373,0,-3688
chr8,10168414,10168432,10183409,10183429,1,14977
chr8,10216093,10216111,10216106,10216122,1,0
chr8,10219275,10219293,10216106,10216122,0,-3153
chr8,10463325,10463344,10463662,10463678,1,318
chr8,10537974,10537992,10541309,10541327,1,3317
chr8,10743765,10743783,10726352,10726369,0,-17396
chr8,10759668,10759686,10761515,10761530,0,1829
chr8,10820972,10820990,10820985,10821004,0,0
chr8,10831853,10831872,10831381,10831401,1,-452
chr8,10859901,10859919,10858236,10858257,1,-1644
chr8,10994433,10994451,10997539,10997554,0,3088
chr8,11107647,11107665,11105542,11105557,0,-2090
chr8,11114325,11114343,11105542,11105557,0,-8768
chr8,11127592,11127610,11138608,11138628,0,10998
chr8,11187134,11187152,11187158,11187181,0,6
chr8,11577691,11577710,11564698,11564728,1,-12963
chr8,11841520,11841538,11833907,11833927,0,-7593
chr8,12014354,12014372,12000013,12000028,0,-14326
chr8,12164332,12164351,12188385,12188405,1,24034
chr8,12576142,12576160,12645013,12645033,0,68853
chr8,12736022,12736041,12735826,12735846,1,-176
chr8,12792954,12792972,12781168,12781220,0,-11734
chr8,12873625,12873643,12880390,12880413,0,6747
chr8,13036522,13036540,13036523,13036539,0,0
chr8,13056778,13056796,13036523,13036539,0,-20239
chr8,13258711,13258729,13267725,13267742,1,8996
chr8,13569179,13569198,13566695,13566710,1,-2469
chr8,13621648,13621666,13617231,13617247,0,-4401
chr8,14385125,14385144,14368653,14368696,1,-16429
chr8,14719912,14719930,14719997,14720017,1,67
chr8,14890495,14890513,14890053,14890070,1,-425
chr8,15221695,15221713,15221754,15221773,0,41
chr8,16427585,16427604,16458265,16458299,1,30661
chr8,17167489,17167508,17167472,17167489,0,0
chr8,18316799,18316817,18315707,18315724,0,-1075
chr8,18388451,18388469,18315707,18315724,0,-72727
chr8,18626611,18626629,18621627,18621662,0,-4949
chr8,18800333,18800351,18800159,18800175,1,-158
chr8,18817833,18817851,18824863,18824883,1,7012
chr8,18916624,18916642,18916569,18916603,0,-21
chr8,21798184,21798202,21804811,21804827,0,6609
chr8,22298803,22298821,22298790,22298807,0,0
chr8,22340573,22340591,22340604,22340630,1,13
chr8,22444172,22444190,22444043,22444066,0,-106
chr8,22538677,22538695,22538549,22538565,1,-112
chr8,22827173,22827192,22808699,22808733,0,-18440
chr8,22877739,22877757,22877870,22877895,1,113
chr8,23028153,23028171,23021551,23021568,0,-6585
chr8,24285056,24285074,24240847,24240871,0,-44185
chr8,24311199,24311217,24348503,24348523,1,37286
chr8,24949061,24949079,24954944,24954959,0,5865
chr8,25039157,25039175,25039170,25039187,1,0
chr8,25039284,25039302,25039170,25039187,0,-97
chr8,25226403,25226422,25224961,25224976,1,-1427
chr8,25454832,25454850,25448085,25448102,0,-6730
chr8,25897625,25897643,25890055,25890086,1,-7539
chr8,25948942,25948960,25962364,25962392,1,13404
chr8,25965706,25965725,25962364,25962392,0,-3314
chr8,26229151,26229169,26229000,26229020,0,-131
chr8,26229826,26229844,26229000,26229020,0,-806
chr8,26476968,26476986,26477152,26477167,0,166
chr8,26635253,26635271,26634678,26634698,1,-555
chr8,26673639,26673657,26668724,26668739,0,-4900
chr8,26788355,26788374,26808818,26808834,0,20444
chr8,26801497,26801515,26808818,26808834,0,7303
chr8,26828723,26828741,26828739,26828754,0,0
chr8,26841326,26841345,26845346,26845361,1,4001
chr8,26907646,26907665,26915830,26915850,1,8165
chr8,27058325,27058344,27058124,27058144,1,-181
chr8,27107441,27107460,27100217,27100251,0,-7190
chr8,27362042,27362060,27265702,27265719,1,-96323
chr8,27409755,27409773,27265702,27265719,1,-144036
chr8,28597002,28597021,28559574,28559609,0,-37393
chr8,28681843,28681861,28695306,28695331,1,13445
chr8,29477051,29477069,29289915,29289930,0,-187121
chr8,30959696,30959715,30941422,30941439,1,-18257
chr8,31133678,31133696,31133508,31133529,0,-149
chr8,31301659,31301677,31301307,31301322,0,-337
chr8,31372388,31372406,31372345,31372360,1,-28
chr8,31920726,31920744,31907743,31907759,0,-12967
chr8,31977021,31977039,31990519,31990540,1,13480
chr8,33104154,33104172,33089913,33089929,1,-14225
chr8,33510721,33510739,33516890,33516934,0,6151
chr8,33554576,33554594,33554601,33554621,1,7
chr8,33554674,33554692,33554601,33554621,0,-53
chr8,33629322,33629340,33636808,33636828,0,7468
chr8,33657934,33657952,33654905,33654921,1,-3013
chr8,33677128,33677146,33673721,33673738,1,-3390
chr8,33703965,33703983,33704394,33704411,0,411
chr8,33711056,33711074,33708955,33708970,0,-2086
chr8,33853589,33853607,33855282,33855313,1,1675
chr8,33855401,33855419,33855413,33855430,1,0
chr8,34276595,34276613,34276779,34276796,0,166
chr8,34355494,34355512,34353573,34353589,1,-1905
chr8,34455062,34455080,34445559,34445589,0,-9473
chr8,34528454,34528472,34524166,34524193,1,-4261
chr8,34616002,34616020,34614885,34614904,1,-1098
chr8,35206572,35206590,35208653,35208689,1,2063
chr8,35233527,35233545,35228493,35228551,0,-4976
chr8,35250555,35250573,35250506,35250523,0,-32
chr8,35454534,35454552,35448419,35448434,1,-6100
chr8,35567420,35567439,35565102,35565123,0,-2297
chr8,35693118,35693136,35699346,35699374,1,6210
chr8,35890397,35890415,35883464,35883493,1,-6904
chr8,36041116,36041135,36041172,36041187,1,37
chr8,36137382,36137400,36133910,36133941,0,-3441
chr8,36201645,36201663,36202074,36202094,0,411
chr8,36456294,36456312,36456118,36456146,0,-148
chr8,36585521,36585539,36580453,36580468,1,-5053
chr8,36879612,36879630,36874578,36874593,1,-5019
chr8,37049524,37049542,37049546,37049562,1,4
chr8,38656405,38656424,38649021,38649038,0,-7367
chr8,39020900,39020918,39017520,39017537,1,-3363
chr8,39106268,39106287,39103465,39103480,0,-2788
chr8,39131981,39131999,39118775,39118800,1,-13181
chr8,40007323,40007341,40019352,40019368,1,12011
chr8,40019344,40019362,40019352,40019368,1,0
chr8,40609694,40609712,40609836,40609861,0,124
chr8,41004710,41004729,40998744,40998770,1,-5940
chr8,41006079,41006097,40998744,40998770,1,-7309
chr8,41318214,41318232,41317482,41317498,1,-716
chr8,45359511,45359529,45359291,45359316,1,-195
chr8,45690048,45690066,45690051,45690066,0,0
chr8,45905754,45905772,45903703,45903723,0,-2031
chr8,46114162,46114180,46124520,46124554,1,10340
chr8,46143985,46144003,46143989,46144014,1,0
chr8,46497038,46497056,46495621,46495637,0,-1401
chr8,46700916,46700934,46704403,46704419,1,3469
chr8,47026640,47026658,47045430,47045460,1,18772
chr8,47242855,47242873,47243169,47243194,1,296
chr8,48426608,48426626,48477160,48477177,1,50534
chr8,48473168,48473186,48477160,48477177,1,3974
chr8,48532034,48532052,48492759,48492775,0,-39259
chr8,51214609,51214627,51253585,51253601,1,38958
chr8,51214645,51214663,51253585,51253601,1,38922
chr8,53435776,53435794,53435767,53435788,1,0
chr8,53997553,53997571,53997614,53997631,0,43
chr8,54085868,54085886,54085812,54085828,1,-40
chr8,54276527,54276545,54275206,54275222,0,-1305
chr8,54276587,54276605,54275206,54275222,0,-1365
chr8,54422292,54422310,54422335,54422350,0,25
chr8,54465790,54465808,54467420,54467449,1,1612
chr8,54808542,54808560,54788268,54788284,0,-20258
chr8,56278292,56278311,56285100,56285115,1,6789
chr8,56370833,56370852,56345738,56345758,0,-25075
chr8,56614573,56614591,56616402,56616422,0,1811
chr8,56884453,56884471,56865619,56865645,0,-18808
chr8,57616571,57616589,57616567,57616594,1,0
chr8,57722584,57722602,57724528,57724544,0,1926
chr8,61316242,61316261,61316083,61316103,0,-139
chr8,61537621,61537639,61537105,61537121,1,-500
chr8,61563536,61563555,61572282,61572298,1,8727
chr8,61634674,61634693,61612749,61612766,1,-21908
chr8,61673562,61673580,61672606,61672635,1,-927
chr8,61748562,61748580,61736231,61736256,1,-12306
chr8,61894347,61894365,61896041,61896056,1,1676
chr8,63877668,63877687,63927142,63927159,0,49455
chr8,64342781,64342799,64372852,64372867,1,30053
chr8,64406770,64406788,64417192,64417213,1,10404
chr8,64841204,64841223,64839754,64839774,0,-1430
chr8,65022624,65022643,65022585,65022600,1,-24
chr8,66346026,66346044,66340104,66340121,0,-5905
chr8,66407184,66407202,66415332,66415352,0,8130
chr8,66444460,66444478,66445605,66445649,1,1127
chr8,67853921,67853939,67855694,67855710,1,1755
chr8,67908103,67908122,67903805,67903830,0,-4273
chr8,68644350,68644368,68622468,68622483,1,-21867
chr8,68920062,68920080,68920092,68920107,0,12
chr8,69124669,69124688,69121309,69121330,0,-3339
chr8,69861000,69861018,69860879,69860899,1,-101
chr8,70339232,70339250,70332153,70332173,0,-7059
chr8,70731062,70731080,70730681,70730701,0,-361
chr8,70795645,70795664,70785631,70785662,0,-9983
chr8,71224860,71224878,71207026,71207041,0,-17819
chr8,71298679,71298697,71294244,71294281,0,-4398
chr8,71358219,71358237,71389618,71389638,1,31381
chr8,71822418,71822437,71821821,71821836,1,-582
chr8,72291304,72291322,72296672,72296689,0,5350
chr8,75085129,75085147,75082705,75082722,1,-2407
chr8,75820527,75820545,76067816,76067835,0,247271
chr8,77143539,77143557,77150995,77151065,0,7438
chr8,77209586,77209604,77214185,77214200,0,4581
chr8,77350364,77350382,77351677,77351697,1,1295
chr8,77486461,77486479,77489504,77489525,1,3025
chr8,77534690,77534708,77534682,77534716,1,0
chr8,77826412,77826430,77827167,77827182,1,737
chr8,78648977,78648995,78649109,78649129,0,114
chr8,79329256,79329275,79331324,79331339,1,2049
chr8,79382014,79382032,79381278,79381294,0,-720
chr8,79606958,79606976,79603458,79603475,0,-3483
chr8,79731331,79731350,79731523,79731539,1,173
chr8,79874204,79874222,79870836,79870853,1,-3351
chr8,80021189,80021208,80032158,80032178,1,10950
chr8,80278945,80278963,80276381,80276407,1,-2538
chr8,80492846,80492864,80492999,80493037,0,135
chr8,80753625,80753643,80751944,80751965,0,-1660
chr8,80834513,80834531,80834672,80834692,0,141
chr8,80853858,80853876,80838316,80838331,0,-15527
chr8,82372964,82372982,82374550,82374570,1,1568
chr8,82391466,82391485,82383412,82383437,0,-8029
chr8,82992155,82992173,82992150,82992169,1,0
chr8,83109953,83109972,83104150,83104167,0,-5786
chr8,83141511,83141529,83155092,83155107,1,13563
chr8,83147812,83147830,83155092,83155107,1,7262
chr8,83310093,83310111,83310050,83310070,0,-23
chr8,83342888,83342906,83343022,83343044,0,116
chr8,83536045,83536063,83602793,83602808,0,66730
chr8,84173550,84173568,84164286,84164303,1,-9247
chr8,84521181,84521199,84521042,84521070,1,-111
chr8,84579755,84579773,84570588,84570613,0,-9142
chr8,84712586,84712605,84704714,84704741,1,-7845
chr8,85446237,85446255,85446244,85446264,1,0
chr8,85460916,85460934,85446244,85446264,0,-14652
chr8,86390107,86390125,86398152,86398168,1,8027
chr8,86412789,86412808,86398152,86398168,0,-14621
chr8,86536437,86536455,86535549,86535565,0,-872
chr8,87571116,87571134,87432237,87432254,0,-138862
chr8,87742935,87742953,87777596,87777615,0,34643
chr8,88033296,88033314,88060843,88060863,1,27529
chr8,88300534,88300553,88294192,88294207,0,-6327
chr8,88437889,88437907,88437875,88437895,1,0
chr8,90321554,90321572,90302281,90302296,0,-19258
chr8,90370387,90370406,90370414,90370444,1,8
chr8,90391595,90391614,90391608,90391625,1,0
chr8,91249918,91249937,91250336,91250367,1,399
chr8,91548698,91548716,91532224,91532244,0,-16454
chr8,91776113,91776131,91765409,91765430,1,-10683
chr8,92329012,92329030,92330241,92330258,0,1211
chr8,92440017,92440035,92455243,92455258,1,15208
chr8,92686962,92686980,92686934,92686950,0,-12
chr8,92792184,92792202,92792308,92792325,1,106
chr8,93090007,93090025,93096643,93096659,0,6618
chr8,93176616,93176634,93176581,93176606,0,-10
chr8,93713516,93713535,93756602,93756618,1,43067
chr8,94119174,94119192,94118570,94118585,1,-589
chr8,94175050,94175068,94167119,94167136,1,-7914
chr8,94330194,94330212,94346702,94346719,1,16490
chr8,94355739,94355757,94354682,94354703,0,-1036
chr8,94517272,94517290,94528211,94528226,0,10921
chr8,94521647,94521666,94528211,94528226,0,6545
chr8,94881946,94881964,94861374,94861399,1,-20547
chr8,94970312,94970331,94967189,94967204,1,-3108
chr8,95219860,95219878,95221767,95221782,0,1889
chr8,95409857,95409876,95402018,95402033,0,-7824
chr8,95422425,95422443,95428398,95428413,0,5955
chr8,95505010,95505028,95533684,95533699,1,28656
chr8,95823464,95823482,95823627,95823644,0,145
chr8,99780733,99780752,99600740,99600756,0,-179977
chr8,103577663,103577681,103568374,103568394,0,-9269
chr8,104146505,104146523,104139525,104139547,0,-6958
chr8,104376713,104376731,104376586,104376601,0,-112
chr8,104422340,104422359,104422411,104422426,1,52
chr8,105510114,105510132,105507569,105507595,0,-2519
chr8,105515784,105515802,105518133,105518153,1,2331
chr8,105516072,105516090,105518133,105518153,1,2043
chr8,105937757,105937776,105909485,105909513,0,-28244
chr8,106040373,106040391,106038353,106038378,0,-1995
chr8,106932820,106932838,106933304,106933340,0,466
chr8,107449455,107449473,107450243,107450286,0,770
chr8,107516256,107516274,107515768,107515785,1,-471
chr8,107685317,107685335,107673418,107673433,1,-11884
chr8,107956925,107956943,108020250,108020265,1,63307
chr8,108650937,108650956,108650887,108650909,0,-28
chr8,108723130,108723148,108717554,108717570,0,-5560
chr8,108764608,108764626,108764826,108764846,0,200
chr8,108790722,108790740,108803383,108803417,0,12643
chr8,108825502,108825520,108827556,108827581,1,2036
chr8,108860156,108860174,108861895,108861915,0,1721
chr8,109551793,109551811,109571962,109571987,0,20151
chr8,109585866,109585884,109593453,109593469,1,7569
chr8,109593471,109593489,109593484,109593501,0,0
chr8,109791040,109791059,109791222,109791239,0,163
chr8,110189099,110189117,110180027,110180047,1,-9052
chr8,110631358,110631376,110627120,110627135,1,-4223
chr8,110673784,110673803,110676308,110676350,0,2505
chr8,110676438,110676456,110676308,110676350,1,-88
chr8,111551965,111551984,111552026,111552049,1,42
chr8,111774536,111774554,111774582,111774599,0,28
chr8,111895214,111895232,111895264,111895296,1,32
chr8,112936697,112936716,112936388,112936403,1,-294
chr8,112972549,112972567,112936388,112936403,1,-36146
chr8,113664842,113664860,113644122,113644142,1,-20700
chr8,114144167,114144185,114134138,114134154,1,-10013
chr8,114193632,114193650,114193478,114193498,1,-134
chr8,114565411,114565429,114548628,114548658,0,-16753
chr8,114630407,114630425,114636569,114636584,1,6144
chr8,114943341,114943359,114933305,114933326,1,-10015
chr8,115100691,115100709,115089893,115089909,1,-10782
chr8,115136862,115136880,115129401,115129450,1,-7412
chr8,115314332,115314350,115314344,115314361,1,0
chr8,115338621,115338639,115322604,115322627,1,-15994
chr8,115451093,115451111,115462470,115462487,1,11359
chr8,115470585,115470603,115462470,115462487,0,-8098
chr8,115529762,115529780,115534895,115534910,1,5115
chr8,115754873,115754891,115739935,115739962,1,-14911
chr8,116069662,116069681,116069589,116069605,0,-57
chr8,116163662,116163681,116148108,116148124,0,-15538
chr8,116452976,116452994,116465203,116465220,0,12209
chr8,116721424,116721442,116721322,116721339,1,-85
chr8,116905192,116905210,116892405,116892420,0,-12772
chr8,117078719,117078737,117074854,117074869,0,-3850
chr8,117388476,117388495,117365049,117365064,0,-23412
chr8,117488705,117488724,117492842,117492866,0,4118
chr8,117600977,117600995,117594846,117594868,1,-6109
chr8,117682962,117682980,117687664,117687679,0,4684
chr8,117727633,117727651,117700864,117700879,1,-26754
chr8,117898212,117898230,117865776,117865807,1,-32405
chr8,119121408,119121426,119121505,119121520,0,79
chr8,119134302,119134320,119121505,119121520,1,-12782
chr8,119412106,119412124,119400205,119400225,0,-11881
chr8,119712363,119712381,119715279,119715302,0,2898
chr8,119962970,119962989,119925411,119925456,1,-37514
chr8,120150018,120150036,120150388,120150408,0,352
chr8,120349116,120349134,120359062,120359083,0,9928
chr8,120874535,120874554,120874540,120874557,1,0
chr8,120963654,120963672,120956541,120956564,0,-7090
chr8,121001769,121001788,120971500,120971516,0,-30253
chr8,121030745,121030763,120971500,120971516,0,-59229
chr8,121975492,121975510,121971492,121971512,1,-3980
chr8,122081890,122081908,122062714,122062731,0,-19159
chr8,122155195,122155213,122169212,122169238,1,13999
chr8,122672036,122672054,122664599,122664620,0,-7416
chr8,122824751,122824770,122801378,122801431,1,-23320
chr8,123077286,123077305,123065117,123065134,0,-12152
chr8,124066907,124066925,124066949,124066969,1,24
chr8,124226348,124226366,124212605,124212643,1,-13705
chr8,124332317,124332335,124318042,124318075,0,-14242
chr8,124744357,124744375,124750018,124750035,1,5643
chr8,124928881,124928899,124928956,124928976,0,57
chr8,125044353,125044372,125044359,125044385,1,0
chr8,125199498,125199517,125174521,125174546,0,-24952
chr8,125217452,125217471,125225508,125225525,0,8037
chr8,125369681,125369699,125390397,125390412,0,20698
chr8,125447572,125447590,125456565,125456582,0,8975
chr8,125510124,125510142,125513547,125513567,1,3405
chr8,125521110,125521128,125513547,125513567,0,-7543
chr8,125655328,125655346,125640208,125640225,0,-15103
chr8,126396073,126396091,126395509,126395526,1,-547
chr8,126433927,126433945,126395509,126395526,1,-38401
chr8,127090653,127090671,127093372,127093397,0,2701
chr8,127178915,127178933,127190395,127190410,1,11462
chr8,127254651,127254669,127276634,127276654,1,21965
chr8,127651513,127651531,127658998,127659015,0,7467
chr8,127697723,127697741,127709526,127709545,0,11785
chr8,127775749,127775767,127775761,127775784,1,0
chr8,128030738,128030756,128039451,128039466,1,8695
chr8,128066137,128066156,128066461,128066477,1,305
chr8,128163034,128163052,128114718,128114751,1,-48283
chr8,128168159,128168177,128217235,128217251,1,49058
chr8,128235602,128235620,128242746,128242761,0,7126
chr8,128326171,128326190,128320207,128320224,0,-5947
chr8,128432311,128432329,128437210,128437227,0,4881
chr8,128435924,128435942,128437210,128437227,0,1268
chr8,128437408,128437426,128437247,128437264,0,-144
chr8,128451931,128451949,128451829,128451844,0,-87
chr8,128457371,128457390,128456514,128456531,0,-840
chr8,128572532,128572550,128572561,128572588,1,11
chr9,6165259,6165278,6165266,6165286,1,0
chr9,6353820,6353838,6338023,6338043,0,-15777
chr9,7042747,7042765,7060239,7060255,1,17474
chr9,7042821,7042839,7060239,7060255,1,17400
chr9,7042846,7042865,7060239,7060255,1,17374
chr9,7138029,7138047,7109917,7109932,1,-28097
chr9,7261773,7261791,7261891,7261906,0,100
chr9,7270599,7270617,7270545,7270569,1,-30
chr9,7431876,7431894,7431888,7431903,1,0
chr9,7604295,7604313,7595279,7595296,0,-8999
chr9,7926082,7926101,7919780,7919800,0,-6282
chr9,9050933,9050951,9107371,9107386,1,56420
chr9,10911399,10911417,10909810,10909831,1,-1568
chr9,13185736,13185755,13234680,13234697,0,48925
chr9,13454729,13454747,13449587,13449602,0,-5127
chr9,13551443,13551461,13554615,13554636,1,3154
chr9,13668869,13668887,13669908,13669929,0,1021
chr9,13910519,13910537,13910090,13910107,1,-412
chr9,13986297,13986315,14002670,14002697,0,16355
chr9,14329741,14329759,14348535,14348560,0,18776
chr9,14520007,14520026,14501337,14501352,0,-18655
chr9,14711307,14711326,14723245,14723296,1,11919
chr9,14854743,14854761,14848829,14848852,1,-5891
chr9,14954803,14954821,14966969,14966986,0,12148
chr9,15212174,15212192,15187659,15187687,0,-24487
chr9,15525339,15525357,15523381,15523404,1,-1935
chr9,15531345,15531363,15531223,15531248,1,-97
chr9,15610138,15610156,15616945,15616967,0,6789
chr9,15658718,15658736,15670881,15670896,0,12145
chr9,15732218,15732236,15751535,15751555,0,19299
chr9,15739046,15739064,15751535,15751555,0,12471
chr9,16319108,16319126,16318444,16318459,0,-649
chr9,20735016,20735034,20738707,20738728,0,3673
chr9,20751740,20751758,20738916,20738940,1,-12800
chr9,21523436,21523454,21525422,21525438,1,1968
chr9,21653252,21653271,21653397,21653414,0,126
chr9,21840231,21840250,21840221,21840244,1,0
chr9,22119411,22119429,22119816,22119850,0,387
chr9,22144368,22144387,22144683,22144700,1,296
chr9,22213712,22213730,22213738,22213758,0,8
chr9,22370097,22370115,22370624,22370641,0,509
chr9,23066429,23066447,23066373,23066393,1,-36
chr9,23567150,23567168,23568342,23568357,1,1174
chr9,23723917,23723935,23723900,23723927,1,0
chr9,24274567,24274585,24284569,24284593,0,9984
