,chr,TnG_start,TnG_end,strand
29461,chr7,127285660,127285694,-
29462,chr7,127288329,127288352,-
29463,chr7,127288400,127288422,-
29464,chr7,127288622,127288655,-
29465,chr7,127295812,127295858,+
29466,chr7,127295988,127296027,-
29467,chr7,127362597,127362654,-
29468,chr7,127376280,127376295,-
29469,chr7,127376362,127376377,-
29470,chr7,127387395,127387410,-
29471,chr7,127387476,127387493,-
29472,chr7,127449193,127449210,-
29473,chr7,127480439,127480456,+
29474,chr7,127480733,127480754,+
29475,chr7,127511721,127511742,+
29476,chr7,127511769,127511796,-
29477,chr7,127513162,127513182,+
29478,chr7,127572837,127572862,-
29479,chr7,127573409,127573430,+
29480,chr7,127617030,127617065,+
29481,chr7,127628314,127628331,-
29482,chr7,127628376,127628391,-
29483,chr7,127628406,127628438,-
29484,chr7,127628707,127628722,+
29485,chr7,127629306,127629326,+
29486,chr7,127629487,127629522,+
29487,chr7,127632483,127632510,-
29488,chr7,127632880,127632915,+
29489,chr7,127633053,127633091,+
29490,chr7,127646421,127646456,-
29491,chr7,127646460,127646510,-
29492,chr7,127646603,127646646,-
29493,chr7,127840933,127840948,+
29494,chr7,127841302,127841325,+
29495,chr7,127842618,127842647,-
29496,chr7,127876769,127876800,+
29497,chr7,127895857,127895889,-
29498,chr7,127896072,127896089,+
29499,chr7,127912389,127912405,+
29500,chr7,127935345,127935360,+
29501,chr7,127964366,127964386,-
29502,chr7,127964539,127964556,+
29503,chr7,127964696,127964779,+
29504,chr7,127965023,127965046,-
29505,chr7,127966776,127966797,+
29506,chr7,127968019,127968059,-
29507,chr7,127968070,127968090,-
29508,chr7,127968770,127968787,-
29509,chr7,127968939,127968959,+
29510,chr7,127968975,127969002,-
29511,chr7,128058893,128058916,+
29512,chr7,128058937,128058962,+
29513,chr7,128082982,128083007,+
29514,chr7,128105565,128105589,-
29515,chr7,128120061,128120077,-
29516,chr7,128158685,128158705,+
29517,chr7,128158892,128158912,-
29518,chr7,128180102,128180117,+
29519,chr7,128238806,128238826,-
29520,chr7,128334393,128334408,-
29521,chr7,128334556,128334618,-
29522,chr7,128368877,128368892,+
29523,chr7,128368993,128369023,+
29524,chr7,128374425,128374441,+
29525,chr7,128383169,128383194,+
29526,chr7,128384181,128384219,+
29527,chr7,128393815,128393830,+
29528,chr7,128393850,128393867,-
29529,chr7,128394076,128394091,+
29530,chr7,128397405,128397430,+
29531,chr7,128397474,128397503,-
29532,chr7,128417335,128417356,+
29533,chr7,128417447,128417467,+
29534,chr7,128626608,128626631,+
29535,chr7,128626801,128626821,-
29536,chr7,128627682,128627697,-
29537,chr7,128633476,128633502,-
29538,chr7,128633601,128633622,-
29539,chr7,128738435,128738458,+
29540,chr7,128739630,128739645,+
29541,chr7,128739647,128739662,+
29542,chr7,128740766,128740781,+
29543,chr7,128744638,128744668,+
29544,chr7,129740672,129740687,-
29545,chr7,130645623,130645639,+
29546,chr7,130645648,130645668,+
29547,chr7,130862866,130862886,+
29548,chr7,130862917,130862937,-
29549,chr7,131055085,131055101,+
29550,chr7,132314643,132314663,+
29551,chr7,132314773,132314789,+
29552,chr7,132314821,132314836,+
29553,chr7,132317363,132317383,+
29554,chr7,132323613,132323630,-
29555,chr7,132335357,132335372,+
29556,chr7,132362210,132362230,-
29557,chr7,132773037,132773057,+
29558,chr7,132795271,132795291,+
29559,chr7,132809533,132809555,-
29560,chr7,132809658,132809679,-
29561,chr7,132810675,132810698,+
29562,chr7,132811225,132811242,+
29563,chr7,132812009,132812032,+
29564,chr7,132812904,132812920,+
29565,chr7,133636953,133636973,+
29566,chr7,133636980,133637004,+
29567,chr7,133637009,133637024,+
29568,chr7,135542609,135542630,+
29569,chr7,135542758,135542774,+
29570,chr7,135593577,135593634,-
29571,chr7,135647451,135647468,+
29572,chr7,135647551,135647576,-
29573,chr7,135652117,135652136,+
29574,chr7,137415249,137415284,-
29575,chr7,137420132,137420152,-
29576,chr7,137437452,137437472,+
29577,chr7,138845791,138845814,+
29578,chr7,139969752,139969770,-
29579,chr7,139978707,139978727,+
29580,chr7,140137380,140137400,+
29581,chr7,140208702,140208723,-
29582,chr7,140208729,140208749,-
29583,chr7,140208898,140208928,+
29584,chr7,140208940,140208961,+
29585,chr7,140208983,140209004,+
29586,chr7,140213743,140213764,+
29587,chr7,140321112,140321137,-
29588,chr7,140321144,140321160,+
29589,chr7,140324230,140324253,-
29590,chr7,140324297,140324323,-
29591,chr7,140377051,140377101,+
29592,chr7,141048974,141048999,+
29593,chr7,141049027,141049043,+
29594,chr7,141059017,141059035,+
29595,chr7,141059037,141059060,-
29596,chr7,141059358,141059373,+
29597,chr7,141059863,141059908,+
29598,chr7,141072347,141072367,-
29599,chr7,141072369,141072408,.
29600,chr7,141097355,141097379,+
29601,chr7,141173106,141173123,-
29602,chr7,141173299,141173334,-
29603,chr7,141194717,141194738,+
29604,chr7,141195110,141195134,+
29605,chr7,141370178,141370198,-
29606,chr7,141392129,141392154,-
29607,chr7,141446771,141446788,-
29608,chr7,141447056,141447072,+
29609,chr7,141455670,141455712,-
29610,chr7,141481111,141481131,-
29611,chr7,141558395,141558418,-
29612,chr7,141579046,141579066,+
29613,chr7,141666340,141666365,-
29614,chr7,141666368,141666384,-
29615,chr7,141902818,141902833,+
29616,chr7,142056547,142056562,-
29617,chr7,142056649,142056664,+
29618,chr7,142057096,142057112,+
29619,chr7,142284349,142284364,+
29620,chr7,142284549,142284564,+
29621,chr7,142342313,142342336,+
29622,chr7,142351956,142351986,+
29623,chr7,142353822,142353843,-
29624,chr7,142380995,142381018,+
29625,chr7,142448544,142448634,-
29626,chr7,142448652,142448669,-
29627,chr7,142448798,142448856,+
29628,chr7,142460639,142460706,-
29629,chr7,142460730,142460745,+
29630,chr7,142672501,142672570,+
29631,chr7,142994834,142994855,+
29632,chr7,143005954,143005969,-
29633,chr7,143008028,143008043,+
29634,chr7,143008876,143008897,-
29635,chr7,143009360,143009385,+
29636,chr7,143009975,143009995,+
29637,chr7,143010228,143010248,+
29638,chr7,143546774,143546791,+
29639,chr7,143548025,143548075,+
29640,chr7,143548309,143548325,+
29641,chr7,143624822,143624867,+
29642,chr7,143625277,143625297,-
29643,chr7,143627840,143627855,+
29644,chr7,143627973,143628010,+
29645,chr7,143628362,143628382,+
29646,chr7,143628715,143628753,+
29647,chr7,143628788,143628803,+
29648,chr7,143628851,143628867,-
29649,chr7,143628869,143628908,+
29650,chr7,143629654,143629671,+
29651,chr7,143706801,143706817,+
29652,chr7,143712801,143712819,+
29653,chr7,143712930,143712950,+
29654,chr7,143713328,143713348,+
29655,chr7,143785733,143785748,+
29656,chr7,144554179,144554194,+
29657,chr7,144915104,144915129,-
29658,chr7,145111185,145111208,-
29659,chr7,145112109,145112125,+
29660,chr7,145283813,145283834,+
29661,chr8,3247113,3247136,+
29662,chr8,3247182,3247198,+
29663,chr8,3247403,3247432,+
29664,chr8,3248778,3248794,-
29665,chr8,3248800,3248827,+
29666,chr8,3260552,3260567,-
29667,chr8,3279883,3279900,+
29668,chr8,3338228,3338285,+
29669,chr8,3353425,3353440,-
29670,chr8,3354194,3354234,-
29671,chr8,3354376,3354396,-
29672,chr8,3355116,3355142,+
29673,chr8,3355726,3355746,-
29674,chr8,3356036,3356069,+
29675,chr8,3356223,3356276,-
29676,chr8,3500323,3500339,-
29677,chr8,3518131,3518235,-
29678,chr8,3518358,3518375,-
29679,chr8,3711783,3711817,+
29680,chr8,4238582,4238609,-
29681,chr8,4313648,4313663,+
29682,chr8,4612747,4612764,-
29683,chr8,4612814,4612832,-
29684,chr8,4677028,4677043,+
29685,chr8,4677169,4677208,+
29686,chr8,4678122,4678139,-
29687,chr8,4678141,4678162,+
29688,chr8,8984273,8984296,+
29689,chr8,10247261,10247338,-
29690,chr8,10247474,10247551,+
29691,chr8,10925825,10925850,+
29692,chr8,10946384,10946404,+
29693,chr8,10946467,10946490,+
29694,chr8,11008340,11008378,-
29695,chr8,11008955,11008975,+
29696,chr8,11010055,11010075,+
29697,chr8,11010096,11010111,+
29698,chr8,11010206,11010222,+
29699,chr8,11061068,11061095,-
29700,chr8,11061097,11061360,-
29701,chr8,11061370,11061462,-
29702,chr8,11558188,11558205,-
29703,chr8,11636237,11636282,+
29704,chr8,13213697,13213717,+
29705,chr8,13595374,13595394,-
29706,chr8,13599902,13599922,+
29707,chr8,13601111,13601131,+
29708,chr8,13601222,13601243,+
29709,chr8,13601300,13601328,+
29710,chr8,13601371,13601386,+
29711,chr8,13601798,13601846,+
29712,chr8,13619383,13619400,+
29713,chr8,13619702,13619722,-
29714,chr8,13619724,13619749,-
29715,chr8,13648025,13648126,+
29716,chr8,13649040,13649061,-
29717,chr8,13649326,13649349,+
29718,chr8,13649383,13649419,+
29719,chr8,13674805,13674822,+
29720,chr8,13675331,13675351,+
29721,chr8,13676406,13676426,+
29722,chr8,13685853,13685874,+
29723,chr8,13686907,13686924,-
29724,chr8,13687436,13687455,-
29725,chr8,13687648,13687666,-
29726,chr8,13687982,13687997,-
29727,chr8,13689416,13689439,-
29728,chr8,13703891,13703914,+
29729,chr8,13907605,13907628,+
29730,chr8,13955210,13955230,-
29731,chr8,13962723,13962743,+
29732,chr8,13964801,13964826,+
29733,chr8,13965804,13965820,+
29734,chr8,13974099,13974133,+
29735,chr8,13976755,13976803,-
29736,chr8,13976982,13976998,-
29737,chr8,13979689,13979706,-
29738,chr8,13980262,13980277,-
29739,chr8,13986451,13986469,+
29740,chr8,13986849,13986887,+
29741,chr8,13987280,13987317,+
29742,chr8,13990415,13990440,-
29743,chr8,13990543,13990568,-
29744,chr8,13990675,13990700,-
29745,chr8,13990744,13990769,-
29746,chr8,13992267,13992282,-
29747,chr8,13993407,13993439,+
29748,chr8,13993475,13993491,+
29749,chr8,13993522,13993542,+
29750,chr8,13996179,13996195,+
29751,chr8,14011886,14011901,-
29752,chr8,14012234,14012270,+
29753,chr8,14012409,14012430,+
29754,chr8,14012478,14012493,-
29755,chr8,14130666,14130743,+
29756,chr8,14130820,14130835,+
29757,chr8,14961239,14961256,+
29758,chr8,14961486,14961501,-
29759,chr8,14961667,14961684,-
29760,chr8,14961808,14961823,-
29761,chr8,14989742,14989759,+
29762,chr8,14989924,14989971,+
29763,chr8,14995992,14996007,+
29764,chr8,14996522,14996560,-
29765,chr8,14997804,14997827,-
29766,chr8,15014202,15014218,-
29767,chr8,15018696,15018716,-
29768,chr8,15018800,15018820,-
29769,chr8,15018889,15018904,+
29770,chr8,15019216,15019233,-
29771,chr8,15019256,15019271,+
29772,chr8,15027077,15027123,+
29773,chr8,18138339,18138356,-
29774,chr8,18594601,18594617,-
29775,chr8,18594922,18594955,+
29776,chr8,18594969,18594998,-
29777,chr8,18898769,18898785,-
29778,chr8,20151645,20151661,-
29779,chr8,20425099,20425129,+
29780,chr8,22166682,22166708,+
29781,chr8,22192540,22192588,+
29782,chr8,22192660,22192676,+
29783,chr8,22193653,22193668,-
29784,chr8,22398861,22398878,-
29785,chr8,22476926,22476942,-
29786,chr8,22477260,22477294,+
29787,chr8,22724111,22724126,+
29788,chr8,22724386,22724409,-
29789,chr8,22733750,22733767,+
29790,chr8,22783796,22783811,-
29791,chr8,22785756,22785776,+
29792,chr8,22787839,22787856,+
29793,chr8,22787963,22787986,+
29794,chr8,22806642,22806677,-
29795,chr8,22806870,22806885,+
29796,chr8,22807664,22807687,-
29797,chr8,22807785,22807800,+
29798,chr8,22808699,22808737,+
29799,chr8,22814706,22814761,-
29800,chr8,22838560,22838575,-
29801,chr8,22838936,22838956,+
29802,chr8,23238034,23238050,-
29803,chr8,23886842,23886862,-
29804,chr8,23887500,23887516,-
29805,chr8,25088931,25088946,-
29806,chr8,25089062,25089119,+
29807,chr8,25102184,25102204,+
29808,chr8,25103270,25103286,+
29809,chr8,25201887,25201913,+
29810,chr8,25263145,25263170,+
29811,chr8,25263281,25263303,-
29812,chr8,25264289,25264321,+
29813,chr8,25273827,25273864,-
29814,chr8,25273968,25274026,-
29815,chr8,25275723,25275747,-
29816,chr8,25275883,25275907,-
29817,chr8,25276112,25276132,-
29818,chr8,25485181,25485240,-
29819,chr8,25576408,25576424,+
29820,chr8,25577810,25577827,-
29821,chr8,25579152,25579169,+
29822,chr8,25596709,25596728,-
29823,chr8,25598821,25598852,+
29824,chr8,25598867,25598882,+
29825,chr8,25598885,25598900,+
29826,chr8,25600557,25600577,+
29827,chr8,25600729,25600770,+
29828,chr8,25600899,25600971,+
29829,chr8,25601043,25601083,-
29830,chr8,25603395,25603412,-
29831,chr8,25603413,25603433,-
29832,chr8,25604053,25604070,+
29833,chr8,25609086,25609103,-
29834,chr8,25609436,25609477,-
29835,chr8,25611627,25611674,.
29836,chr8,25612346,25612361,+
29837,chr8,25618105,25618122,-
29838,chr8,25618508,25618525,+
29839,chr8,25621703,25621723,-
29840,chr8,25625327,25625342,-
29841,chr8,25625766,25625789,+
29842,chr8,25840910,25840937,+
29843,chr8,25841150,25841165,+
29844,chr8,26015845,26015875,-
29845,chr8,26121985,26122005,-
29846,chr8,27023742,27023778,-
29847,chr8,27024170,27024187,+
29848,chr8,27043963,27043996,-
29849,chr8,27159248,27159288,-
29850,chr8,27174950,27174965,+
29851,chr8,27256244,27256301,+
29852,chr8,31112579,31112607,-
29853,chr8,31114724,31114753,-
29854,chr8,31120917,31120939,-
29855,chr8,31150410,31150440,-
29856,chr8,31165946,31165973,+
29857,chr8,31165975,31166045,+
29858,chr8,31169163,31169188,+
29859,chr8,32914127,32914192,-
29860,chr8,33306964,33306986,+
29861,chr8,33307306,33307331,+
29862,chr8,33307979,33308019,-
29863,chr8,33308120,33308143,+
29864,chr8,33308288,33308315,+
29865,chr8,33308434,33308451,-
29866,chr8,33308478,33308504,+
29867,chr8,33601940,33601960,-
29868,chr8,33602216,33602245,-
29869,chr8,33603288,33603303,+
29870,chr8,33608023,33608064,+
29871,chr8,33608190,33608205,-
29872,chr8,33608479,33608528,-
29873,chr8,33641585,33641602,-
29874,chr8,33682789,33682869,-
29875,chr8,33897220,33897235,+
29876,chr8,33897373,33897393,+
29877,chr8,33897423,33897439,-
29878,chr8,33930243,33930260,-
29879,chr8,34045962,34045982,-
29880,chr8,34046738,34046763,-
29881,chr8,34047051,34047066,-
29882,chr8,34047398,34047420,-
29883,chr8,34048647,34048668,-
29884,chr8,34083582,34083598,-
29885,chr8,34083875,34083892,-
29886,chr8,34108622,34108637,-
29887,chr8,34120406,34120426,+
29888,chr8,34120696,34120716,+
29889,chr8,34124867,34124890,-
29890,chr8,34124905,34124922,-
29891,chr8,34142517,34142568,+
29892,chr8,34143197,34143213,-
29893,chr8,34143273,34143290,-
29894,chr8,34143428,34143443,-
29895,chr8,34143648,34143673,+
29896,chr8,34144504,34144563,+
29897,chr8,34144678,34144693,+
29898,chr8,34145194,34145211,+
29899,chr8,34145953,34145973,+
29900,chr8,34146107,34146122,+
29901,chr8,34146207,34146224,+
29902,chr8,34146267,34146290,+
29903,chr8,34147361,34147381,+
29904,chr8,34149131,34149147,+
29905,chr8,34149528,34149553,+
29906,chr8,34149596,34149626,+
29907,chr8,34155074,34155090,-
29908,chr8,34155283,34155298,+
29909,chr8,34155443,34155458,-
29910,chr8,34156252,34156268,+
29911,chr8,34163143,34163173,+
29912,chr8,34163628,34163653,+
29913,chr8,34163723,34163739,-
29914,chr8,34163983,34163999,-
29915,chr8,34164212,34164228,-
29916,chr8,34164453,34164468,-
29917,chr8,34164492,34164508,-
29918,chr8,34166589,34166616,+
29919,chr8,34215441,34215473,-
29920,chr8,34215719,34215740,+
29921,chr8,34216025,34216041,+
29922,chr8,34276082,34276097,-
29923,chr8,34276316,34276340,+
29924,chr8,34276419,34276436,-
29925,chr8,34315544,34315565,-
29926,chr8,34353571,34353594,-
29927,chr8,34565399,34565507,+
29928,chr8,34732363,34732387,-
29929,chr8,34735314,34735329,+
29930,chr8,34735332,34735354,+
29931,chr8,34740261,34740314,.
29932,chr8,34805681,34805698,-
29933,chr8,34806730,34806761,+
29934,chr8,34808414,34808431,-
29935,chr8,34816209,34816226,-
29936,chr8,34885011,34885076,+
29937,chr8,34947962,34947980,+
29938,chr8,34948062,34948085,+
29939,chr8,34964649,34964690,+
29940,chr8,34970367,34970397,+
29941,chr8,35208400,35208415,+
29942,chr8,35208653,35208689,+
29943,chr8,35208696,35208712,+
29944,chr8,35209527,35209587,+
29945,chr8,35321589,35321605,+
29946,chr8,35430989,35431009,-
29947,chr8,35431225,35431300,-
29948,chr8,35578892,35578912,-
29949,chr8,35578921,35578977,+
29950,chr8,35597074,35597094,-
29951,chr8,35597509,35597533,-
29952,chr8,35633450,35633465,+
29953,chr8,35633738,35633755,+
29954,chr8,35634444,35634469,-
29955,chr8,35634735,35634792,+
29956,chr8,35674685,35674702,-
29957,chr8,35675265,35675280,+
29958,chr8,35678528,35678583,-
29959,chr8,35678982,35678999,-
29960,chr8,35679128,35679144,+
29961,chr8,35679193,35679238,+
29962,chr8,35679382,35679444,+
29963,chr8,35679479,35679508,-
29964,chr8,35679625,35679641,-
29965,chr8,35992086,35992101,-
29966,chr8,36010176,36010229,+
29967,chr8,36010327,36010378,-
29968,chr8,36041172,36041187,+
29969,chr8,36041266,36041283,-
29970,chr8,36081986,36082003,+
29971,chr8,36082229,36082244,+
29972,chr8,36082541,36082563,+
29973,chr8,36096002,36096017,+
29974,chr8,36097005,36097061,+
29975,chr8,36122681,36122696,-
29976,chr8,36123058,36123085,+
29977,chr8,36123183,36123214,-
29978,chr8,36123435,36123501,-
29979,chr8,36158874,36158894,-
29980,chr8,36168363,36168379,+
29981,chr8,36168589,36168604,+
29982,chr8,36168824,36168863,+
29983,chr8,36168937,36168953,+
29984,chr8,36169002,36169019,-
29985,chr8,36173205,36173238,+
29986,chr8,36173313,36173336,-
29987,chr8,36178498,36178513,-
29988,chr8,36184412,36184432,-
29989,chr8,36223148,36223179,+
29990,chr8,36223453,36223475,+
29991,chr8,38922987,38923061,-
29992,chr8,39006704,39006719,-
29993,chr8,39045583,39045603,+
29994,chr8,40609836,40609861,-
29995,chr8,40962911,40962926,+
29996,chr8,40963050,40963066,+
29997,chr8,40963122,40963139,-
29998,chr8,41043407,41043444,+
29999,chr8,41043527,41043547,+
30000,chr8,41043582,41043645,+
30001,chr8,41043797,41043820,+
30002,chr8,41043886,41043943,-
30003,chr8,41375163,41375178,-
30004,chr8,41416492,41416513,+
30005,chr8,41416608,41416629,-
30006,chr8,42627131,42627206,+
30007,chr8,45332961,45332977,+
30008,chr8,46163989,46164004,+
30009,chr8,46616839,46616872,+
30010,chr8,46617410,46617429,-
30011,chr8,46687233,46687257,-
30012,chr8,46712836,46712856,-
30013,chr8,46731872,46731889,+
30014,chr8,46731922,46731988,+
30015,chr8,46732015,46732038,+
30016,chr8,46732069,46732092,+
30017,chr8,46732096,46732126,+
30018,chr8,46732177,46732199,+
30019,chr8,46739757,46739777,-
30020,chr8,46741835,46741892,-
30021,chr8,46755846,46755866,-
30022,chr8,46756000,46756075,+
30023,chr8,46756212,46756232,+
30024,chr8,46756408,46756425,-
30025,chr8,46762569,46762589,-
30026,chr8,46845218,46845243,+
30027,chr8,46859520,46859540,-
30028,chr8,46859739,46859759,+
30029,chr8,46920605,46920626,+
30030,chr8,46941216,46941233,+
30031,chr8,46941234,46941249,-
30032,chr8,46941435,46941450,+
30033,chr8,46941641,46941662,+
30034,chr8,46941801,46941855,-
30035,chr8,46943542,46943587,-
30036,chr8,47174654,47174669,+
30037,chr8,47578336,47578392,-
30038,chr8,47676153,47676176,-
30039,chr8,47713887,47713910,+
30040,chr8,47714715,47714747,-
30041,chr8,47714753,47714770,-
30042,chr8,53511568,53511621,+
30043,chr8,54239294,54239310,-
30044,chr8,54529261,54529277,+
30045,chr8,54530377,54530392,+
30046,chr8,56551868,56551898,-
30047,chr8,57427576,57427648,+
30048,chr8,57427725,57427740,+
30049,chr8,57427943,57427958,+
30050,chr8,57580172,57580200,-
30051,chr8,57612073,57612120,+
30052,chr8,57637890,57637912,-
30053,chr8,57637999,57638017,+
30054,chr8,57653688,57653727,-
30055,chr8,57653782,57653802,+
30056,chr8,57800000,57800029,-
30057,chr8,57800228,57800245,-
30058,chr8,57800575,57800595,-
30059,chr8,60890098,60890119,+
30060,chr8,60983711,60983736,+
30061,chr8,61224719,61224734,-
30062,chr8,61426354,61426370,+
30063,chr8,61451112,61451152,-
30064,chr8,61928167,61928184,-
30065,chr8,64788488,64788505,-
30066,chr8,64788551,64788576,+
30067,chr8,64788590,64788605,-
30068,chr8,64826400,64826415,+
30069,chr8,64826496,64826513,+
30070,chr8,64850292,64850312,+
30071,chr8,64944939,64944956,-
30072,chr8,64946265,64946282,+
30073,chr8,64946322,64946347,+
30074,chr8,64946456,64946477,-
30075,chr8,64946684,64946719,+
30076,chr8,64946746,64946761,+
30077,chr8,64946772,64946787,+
30078,chr8,66470141,66470194,-
30079,chr8,66470321,66470342,+
30080,chr8,66859946,66859971,-
30081,chr8,67494774,67494795,+
30082,chr8,68062052,68062072,+
30083,chr8,68793390,68793459,-
30084,chr8,69206328,69206372,+
30085,chr8,69270694,69270711,+
30086,chr8,69270738,69270754,-
30087,chr8,69624952,69624972,+
30088,chr8,69625992,69626029,-
30089,chr8,69716132,69716149,+
30090,chr8,69716195,69716212,+
30091,chr8,69720466,69720519,+
30092,chr8,69720548,69720564,+
30093,chr8,69720587,69720658,+
30094,chr8,69749484,69749506,+
30095,chr8,69790536,69790551,-
30096,chr8,69937961,69937986,+
30097,chr8,70139149,70139184,+
30098,chr8,70172211,70172242,+
30099,chr8,70213266,70213291,+
30100,chr8,70506809,70506833,-
30101,chr8,70523357,70523377,+
30102,chr8,70523592,70523619,-
30103,chr8,70527381,70527396,+
30104,chr8,70527462,70527479,-
30105,chr8,70565941,70565958,-
30106,chr8,70608908,70608935,-
30107,chr8,70608973,70608990,-
30108,chr8,70610842,70610862,+
30109,chr8,70611117,70611133,-
30110,chr8,70611336,70611371,+
30111,chr8,70612305,70612322,-
30112,chr8,70625827,70625921,-
30113,chr8,70629467,70629498,+
30114,chr8,70638509,70638576,-
30115,chr8,70653299,70653325,+
30116,chr8,70653331,70653346,+
30117,chr8,70653474,70653501,+
30118,chr8,70673012,70673047,+
30119,chr8,70673998,70674026,-
30120,chr8,70675651,70675699,-
30121,chr8,70695170,70695193,+
30122,chr8,70696280,70696300,+
30123,chr8,70697729,70697749,+
30124,chr8,70697986,70698003,+
30125,chr8,70698008,70698029,+
30126,chr8,70698173,70698188,+
30127,chr8,70700315,70700335,-
30128,chr8,70700412,70700439,-
30129,chr8,70700451,70700466,+
30130,chr8,70700515,70700550,-
30131,chr8,70701147,70701162,+
30132,chr8,70754359,70754374,+
30133,chr8,70761083,70761103,-
30134,chr8,70763377,70763415,-
30135,chr8,70763429,70763455,-
30136,chr8,70765678,70765746,+
30137,chr8,70777030,70777047,-
30138,chr8,70777408,70777425,-
30139,chr8,70806656,70806676,-
30140,chr8,70808418,70808438,-
30141,chr8,70840083,70840104,+
30142,chr8,70840150,70840176,-
30143,chr8,70866004,70866019,-
30144,chr8,70897788,70897805,-
30145,chr8,70897964,70898002,-
30146,chr8,71079386,71079462,+
30147,chr8,71273551,71273589,-
30148,chr8,71286069,71286101,-
30149,chr8,71371122,71371183,+
30150,chr8,71471205,71471225,+
30151,chr8,71487629,71487667,+
30152,chr8,71591941,71591958,+
30153,chr8,71610773,71610790,+
30154,chr8,71665470,71665516,+
30155,chr8,71672050,71672086,-
30156,chr8,71693407,71693424,-
30157,chr8,71731815,71731830,-
30158,chr8,71780414,71780434,+
30159,chr8,71908875,71908895,-
30160,chr8,71908971,71908990,-
30161,chr8,72067645,72067668,-
30162,chr8,72137312,72137383,+
30163,chr8,72160317,72160342,-
30164,chr8,72160382,72160402,+
30165,chr8,72160543,72160586,+
30166,chr8,72163164,72163191,-
30167,chr8,72163611,72163640,-
30168,chr8,72177646,72177666,+
30169,chr8,72215610,72215638,-
30170,chr8,72216274,72216300,+
30171,chr8,72219516,72219533,+
30172,chr8,72239091,72239125,+
30173,chr8,72239372,72239397,-
30174,chr8,72239765,72239799,+
30175,chr8,72261327,72261354,-
30176,chr8,72272852,72272885,+
30177,chr8,72272887,72272914,+
30178,chr8,72272997,72273022,+
30179,chr8,72276930,72276947,-
30180,chr8,72277613,72277654,-
30181,chr8,72279542,72279562,-
30182,chr8,72279739,72279774,-
30183,chr8,72303510,72303553,+
30184,chr8,72303623,72303648,+
30185,chr8,72303669,72303694,-
30186,chr8,72321615,72321642,+
30187,chr8,72321925,72321942,-
30188,chr8,72322364,72322387,-
30189,chr8,72322878,72322901,-
30190,chr8,72322956,72322983,-
30191,chr8,72323652,72323696,-
30192,chr8,72326139,72326159,-
30193,chr8,72343762,72343790,+
30194,chr8,72343792,72343807,+
30195,chr8,72344022,72344077,-
30196,chr8,72349466,72349482,+
30197,chr8,72349547,72349580,-
30198,chr8,72349776,72349811,+
30199,chr8,72350041,72350064,-
30200,chr8,72350589,72350610,+
30201,chr8,72350663,72350693,+
30202,chr8,72350762,72350786,+
30203,chr8,72351029,72351044,+
30204,chr8,72351077,72351092,-
30205,chr8,72351604,72351634,+
30206,chr8,72351753,72351780,+
30207,chr8,72352964,72352979,+
30208,chr8,72359729,72359762,+
30209,chr8,72360761,72360783,+
30210,chr8,72360948,72360996,+
30211,chr8,72364304,72364345,+
30212,chr8,72365133,72365161,+
30213,chr8,72475668,72475692,-
30214,chr8,72571646,72571671,+
30215,chr8,72669368,72669431,+
30216,chr8,74993481,74993498,-
30217,chr8,77422428,77422445,+
30218,chr8,77422980,77423000,+
30219,chr8,77424477,77424492,+
30220,chr8,77424540,77424566,+
30221,chr8,77451826,77451841,+
30222,chr8,77452078,77452101,+
30223,chr8,77452117,77452150,+
30224,chr8,77550207,77550232,-
30225,chr8,77550283,77550308,-
30226,chr8,77711538,77711558,+
30227,chr8,77796228,77796278,+
30228,chr8,77796301,77796381,+
30229,chr8,78509535,78509564,+
30230,chr8,78620922,78620945,+
30231,chr8,78621107,78621178,-
30232,chr8,78621357,78621374,-
30233,chr8,78621424,78621441,-
30234,chr8,78621455,78621471,-
30235,chr8,78820497,78820512,+
30236,chr8,78821312,78821341,+
30237,chr8,78884526,78884636,+
30238,chr8,78884694,78884709,-
30239,chr8,79028437,79028494,+
30240,chr8,79029123,79029138,+
30241,chr8,79029887,79029904,+
30242,chr8,79353176,79353220,+
30243,chr8,79638711,79638727,+
30244,chr8,79639386,79639401,+
30245,chr8,80393244,80393259,+
30246,chr8,80492999,80493042,-
30247,chr8,80494550,80494604,.
30248,chr8,80740028,80740045,+
30249,chr8,81009040,81009065,+
30250,chr8,81009077,81009101,+
30251,chr8,81009111,81009170,+
30252,chr8,81011791,81011825,+
30253,chr8,81011862,81011877,+
30254,chr8,81011888,81011914,+
30255,chr8,81012075,81012097,-
30256,chr8,81012316,81012333,+
30257,chr8,81012373,81012390,+
30258,chr8,81015728,81015764,+
30259,chr8,81491919,81491934,+
30260,chr8,81492020,81492051,-
30261,chr8,81497644,81497671,-
30262,chr8,81692334,81692354,-
30263,chr8,81692459,81692474,-
30264,chr8,81692491,81692508,+
30265,chr8,81694850,81694866,-
30266,chr8,81694916,81694943,-
30267,chr8,81695012,81695032,-
30268,chr8,81695296,81695311,+
30269,chr8,81702341,81702356,-
30270,chr8,81702467,81702482,-
30271,chr8,81703510,81703537,+
30272,chr8,81703592,81703609,+
30273,chr8,81703900,81703921,-
30274,chr8,81703939,81703954,+
30275,chr8,81703961,81703981,-
30276,chr8,81735847,81735863,-
30277,chr8,81757403,81757420,-
30278,chr8,81761976,81762005,+
30279,chr8,81766157,81766180,+
30280,chr8,81766202,81766217,-
30281,chr8,81766404,81766421,+
30282,chr8,81766499,81766516,-
