chr,TnG_start,TnG_end,strand
chr5,3803807,3803826,-
chr5,3894170,3894189,-
chr5,3894196,3894228,-
chr5,3894253,3894283,-
chr5,4912050,4912072,-
chr5,8423327,8423353,-
chr5,8423416,8423440,-
chr5,8423599,8423613,-
chr5,8424765,8424798,-
chr5,8424912,8424939,-
chr5,8455805,8455834,-
chr5,8669927,8669946,-
chr5,8670293,8670312,-
chr5,8675294,8675318,-
chr5,8676204,8676230,-
chr5,9100184,9100215,-
chr5,9101087,9101106,-
chr5,16470288,16470318,-
chr5,20238378,20238413,-
chr5,20238414,20238487,-
chr5,20332238,20332253,-
chr5,20332286,20332310,-
chr5,20332966,20332983,-
chr5,20702697,20702711,-
chr5,20792146,20792161,-
chr5,20792173,20792192,-
chr5,20942616,20942638,-
chr5,20952229,20952243,-
chr5,20955754,20955789,-
chr5,21194574,21194588,-
chr5,21194960,21194975,-
chr5,21255228,21255260,-
chr5,21255446,21255469,-
chr5,21255544,21255558,-
chr5,21255776,21255792,-
chr5,21256094,21256110,-
chr5,21411645,21411659,-
chr5,21412367,21412396,-
chr5,21673674,21673710,-
chr5,21785344,21785390,-
chr5,22360808,22360822,-
chr5,23268448,23268513,-
chr5,23351203,23351223,-
chr5,23385448,23385467,-
chr5,23386660,23386674,-
chr5,23524697,23524729,-
chr5,23604689,23604705,-
chr5,23616804,23616818,-
chr5,23700885,23700904,-
chr5,23709019,23709038,-
chr5,23709113,23709132,-
chr5,23713001,23713021,-
chr5,23844265,23844279,-
chr5,23851013,23851037,-
chr5,24266251,24266273,-
chr5,24394013,24394038,-
chr5,24394072,24394092,-
chr5,24423821,24423836,-
chr5,24686608,24686622,-
chr5,24686707,24686726,-
chr5,25101077,25101101,-
chr5,25223250,25223271,-
chr5,25223553,25223569,-
chr5,25529208,25529223,-
chr5,28382241,28382275,-
chr5,29568607,29568623,-
chr5,29568804,29568838,-
chr5,29736707,29736726,-
chr5,29736762,29736781,-
chr5,29901929,29901948,-
chr5,29902116,29902147,-
chr5,30155354,30155373,-
chr5,30156006,30156025,-
chr5,30667221,30667265,-
chr5,30887402,30887418,-
chr5,30961780,30961802,-
chr5,30961978,30962003,-
chr5,31049399,31049426,-
chr5,31065107,31065123,-
chr5,31065161,31065234,-
chr5,31227112,31227131,-
chr5,31290902,31290916,-
chr5,31452636,31452660,-
chr5,31452664,31452678,-
chr5,31452735,31452764,-
chr5,31602209,31602233,-
chr5,31614626,31614640,-
chr5,31614683,31614707,-
chr5,31918821,31918837,-
chr5,31918860,31918875,-
chr5,31918899,31918940,-
chr5,32130798,32130856,-
chr5,32132749,32132771,-
chr5,32133598,32133612,-
chr5,32134692,32134728,-
chr5,32135263,32135278,-
chr5,32459138,32459162,-
chr5,32460638,32460660,-
chr5,32479034,32479050,-
chr5,32479266,32479282,-
chr5,32854643,32854662,-
chr5,32950701,32950717,-
chr5,32950749,32950764,-
chr5,32996217,32996311,-
chr5,33630012,33630038,-
chr5,33658629,33658648,-
chr5,33681689,33681711,-
chr5,34169026,34169050,-
chr5,34198275,34198295,-
chr5,34574492,34574506,-
chr5,34574552,34574574,-
chr5,34575240,34575258,-
chr5,36358420,36358439,-
chr5,36464621,36464654,-
chr5,36538678,36538697,-
chr5,36582615,36582629,-
chr5,36796959,36796981,-
chr5,37011639,37011697,-
chr5,37046663,37046679,-
chr5,37046782,37046801,-
chr5,37048042,37048062,-
chr5,37048098,37048114,-
chr5,37050527,37050567,-
chr5,37051632,37051649,-
chr5,37051916,37051930,-
chr5,37052274,37052293,-
chr5,37052302,37052318,-
chr5,37052702,37052730,-
chr5,37067401,37067423,-
chr5,37083246,37083261,-
chr5,37083299,37083318,-
chr5,37083465,37083484,-
chr5,38480027,38480046,-
chr5,38480320,38480360,-
chr5,38562017,38562033,-
chr5,43807776,43807791,-
chr5,43841427,43841441,-
chr5,43862028,43862043,-
chr5,43948699,43948713,-
chr5,44181128,44181142,-
chr5,44220277,44220299,-
chr5,44225874,44225888,-
chr5,45492985,45493009,-
chr5,45864907,45864940,-
chr5,45864944,45864960,-
chr5,45864985,45865057,-
chr5,50024065,50024079,-
chr5,50026627,50026655,-
chr5,50030005,50030024,-
chr5,52125829,52125857,-
chr5,52126032,52126051,-
chr5,53999884,53999915,-
chr5,54067693,54067707,-
chr5,54101331,54101347,-
chr5,57868920,57868943,-
chr5,57869104,57869135,-
chr5,57869423,57869442,-
chr5,57869735,57869828,-
chr5,62437914,62437982,-
chr5,62574484,62574508,-
chr5,62751996,62752010,-
chr5,62778851,62778865,-
chr5,62779048,62779062,-
chr5,62791518,62791532,-
chr5,62858476,62858495,-
chr5,63834244,63834290,-
chr5,63967805,63967819,-
chr5,63969473,63969513,-
chr5,64024053,64024100,-
chr5,64095716,64095738,-
chr5,64109946,64110016,-
chr5,64149425,64149445,-
chr5,64149666,64149685,-
chr5,64149967,64150000,-
chr5,64150214,64150233,-
chr5,64158312,64158338,-
chr5,64161111,64161125,-
chr5,64297329,64297345,-
chr5,64297440,64297456,-
chr5,64371246,64371290,-
chr5,64377668,64377703,-
chr5,64378016,64378032,-
chr5,64378057,64378082,-
chr5,64478850,64478866,-
chr5,64485697,64485724,-
chr5,64488877,64488891,-
chr5,64490532,64490553,-
chr5,64491034,64491058,-
chr5,64491801,64491815,-
chr5,64496995,64497011,-
chr5,64499705,64499736,-
chr5,64500298,64500317,-
chr5,64504832,64504848,-
chr5,64505670,64505684,-
chr5,64505743,64505762,-
chr5,64505964,64505978,-
chr5,64518854,64518895,-
chr5,64651300,64651318,-
chr5,64651362,64651378,-
chr5,64676412,64676426,-
chr5,64676868,64676882,-
chr5,64681373,64681405,-
chr5,64681646,64681674,-
chr5,64683800,64683814,-
chr5,64684344,64684360,-
chr5,64717359,64717396,-
chr5,64771812,64771826,-
chr5,64803858,64803877,-
chr5,64804746,64804760,-
chr5,64805434,64805448,-
chr5,64807562,64807625,-
chr5,64813334,64813356,-
chr5,64814174,64814189,-
chr5,64814984,64815032,-
chr5,64816066,64816107,-
chr5,64816670,64816689,-
chr5,64818702,64818731,-
chr5,64818996,64819027,-
chr5,64819164,64819186,-
chr5,64819365,64819384,-
chr5,64860896,64860912,-
chr5,64865602,64865618,-
chr5,64883898,64883922,-
chr5,64905122,64905136,-
chr5,64919156,64919177,-
chr5,64923492,64923508,-
chr5,64923690,64923733,-
chr5,64959197,64959218,-
chr5,64960274,64960351,-
chr5,64990392,64990410,-
chr5,64990532,64990548,-
chr5,65006627,65006658,-
chr5,65019566,65019584,-
chr5,65019644,65019658,-
chr5,65019738,65019752,-
chr5,65019926,65019945,-
chr5,65091950,65091966,-
chr5,65154448,65154462,-
chr5,65335979,65336010,-
chr5,65336059,65336073,-
chr5,65344037,65344104,-
chr5,65344114,65344131,-
chr5,65344138,65344154,-
chr5,65344368,65344426,-
chr5,65344553,65344567,-
chr5,65493583,65493615,-
chr5,65515069,65515083,-
chr5,65763557,65763571,-
chr5,65764671,65764687,-
chr5,65765274,65765291,-
chr5,65765467,65765486,-
chr5,65765488,65765518,-
chr5,65791830,65791856,-
chr5,65792002,65792018,-
chr5,65792159,65792175,-
chr5,65792185,65792199,-
chr5,65795190,65795205,-
chr5,65796028,65796047,-
chr5,65823877,65823891,-
chr5,65826913,65826935,-
chr5,65829152,65829178,-
chr5,65829300,65829331,-
chr5,65833876,65833910,-
chr5,65849466,65849482,-
chr5,65849607,65849637,-
chr5,65849750,65849775,-
chr5,65851062,65851076,-
chr5,65853304,65853333,-
chr5,65857097,65857120,-
chr5,65857293,65857320,-
chr5,65857759,65857782,-
chr5,65857902,65857929,-
chr5,65858738,65858779,-
chr5,65861502,65861518,-
chr5,65861604,65861623,-
chr5,65861625,65861649,-
chr5,65861698,65861731,-
chr5,65861871,65861887,-
chr5,65863316,65863335,-
chr5,65863935,65863954,-
chr5,65864075,65864117,-
chr5,65867123,65867138,-
chr5,65867730,65867746,-
chr5,65869499,65869523,-
chr5,65869527,65869565,-
chr5,65869961,65869977,-
chr5,65871243,65871270,-
chr5,65871799,65871815,-
chr5,65873253,65873277,-
chr5,65880743,65880757,-
chr5,65880981,65880997,-
chr5,65881641,65881655,-
chr5,65882375,65882397,-
chr5,65882516,65882530,-
chr5,65885325,65885339,-
chr5,65887618,65887634,-
chr5,65889552,65889566,-
chr5,65894873,65894896,-
chr5,65898026,65898049,-
chr5,65902178,65902200,-
chr5,65909745,65909768,-
chr5,65911138,65911171,-
chr5,65929417,65929436,-
chr5,65929998,65930013,-
chr5,65933341,65933355,-
chr5,65933360,65933380,-
chr5,65950368,65950382,-
chr5,65950580,65950595,-
chr5,65954180,65954194,-
chr5,65955799,65955818,-
chr5,65969617,65969654,-
chr5,66068856,66068880,-
chr5,66075171,66075187,-
chr5,66162842,66162911,-
chr5,66163170,66163194,-
chr5,67260938,67260957,-
chr5,67394621,67394649,-
chr5,67419748,67419772,-
chr5,67447352,67447471,-
chr5,67447728,67447747,-
chr5,67447922,67447981,-
chr5,67653019,67653074,-
chr5,67943928,67943942,-
chr5,69556446,69556472,-
chr5,69556529,69556565,-
chr5,71683772,71683850,-
chr5,71692434,71692496,-
chr5,71903989,71904003,-
chr5,72204085,72204099,-
chr5,72205034,72205063,-
chr5,72622154,72622169,-
chr5,72634294,72634313,-
chr5,72634615,72634629,-
chr5,72636647,72636678,-
chr5,72636682,72636728,-
chr5,72636976,72636992,-
chr5,72646034,72646053,-
chr5,72751801,72751848,-
chr5,72752095,72752109,-
chr5,72752449,72752467,-
chr5,72760710,72760725,-
chr5,72763038,72763053,-
chr5,72813082,72813101,-
chr5,72868907,72868922,-
chr5,72881692,72881771,-
chr5,73131637,73131653,-
chr5,73152386,73152405,-
chr5,73237548,73237599,-
chr5,73237963,73238002,-
chr5,73241175,73241191,-
chr5,73255280,73255300,-
chr5,73257289,73257305,-
chr5,73257404,73257420,-
chr5,73293279,73293327,-
chr5,75043416,75043431,-
chr5,75045002,75045065,-
chr5,75045336,75045364,-
chr5,75791738,75791753,-
chr5,76141000,76141039,-
chr5,76529045,76529060,-
chr5,77124403,77124417,-
chr5,77134809,77134823,-
chr5,77145413,77145436,-
chr5,77266957,77267000,-
chr5,83021390,83021409,-
chr5,83028185,83028204,-
chr5,86071472,86071487,-
chr5,86086840,86086856,-
chr5,86173404,86173427,-
chr5,88765817,88765843,-
chr5,88816461,88816476,-
chr5,89051935,89051950,-
chr5,89090542,89090575,-
chr5,90224186,90224205,-
chr5,90365713,90365728,-
chr5,90365770,90365785,-
chr5,90365853,90365868,-
chr5,91814602,91814621,-
chr5,91814845,91814859,-
chr5,92001003,92001018,-
chr5,92094037,92094056,-
chr5,92102770,92102785,-
chr5,92103210,92103232,-
chr5,92165933,92165947,-
chr5,92183553,92183575,-
chr5,92184232,92184251,-
chr5,92245703,92245722,-
chr5,92247425,92247445,-
chr5,92247467,92247513,-
chr5,92349234,92349253,-
chr5,92349257,92349272,-
chr5,92374883,92374903,-
chr5,92375164,92375186,-
chr5,92435565,92435581,-
chr5,92466355,92466376,-
chr5,92489481,92489507,-
chr5,92491718,92491738,-
chr5,92614774,92614793,-
chr5,92621652,92621671,-
chr5,93205236,93205250,-
chr5,93263294,93263310,-
chr5,93263793,93263807,-
chr5,93263885,93263907,-
chr5,94517672,94517700,-
chr5,94517770,94517786,-
chr5,96160978,96160997,-
chr5,96170111,96170166,-
chr5,96176080,96176095,-
chr5,96191418,96191446,-
chr5,96191464,96191506,-
chr5,96208666,96208682,-
chr5,96210646,96210665,-
chr5,96911901,96911923,-
chr5,96911987,96912001,-
chr5,96916988,96917007,-
chr5,96917676,96917695,-
chr5,96917747,96917771,-
chr5,96919011,96919041,-
chr5,96957964,96958189,-
chr5,97930183,97930285,-
chr5,98018617,98018632,-
chr5,98025376,98025463,-
chr5,98184997,98185013,-
chr5,99253180,99253199,-
chr5,99253519,99253534,-
chr5,100036917,100036935,-
chr5,100501028,100501044,-
chr5,100518012,100518047,-
chr5,100568506,100568520,-
chr5,100573308,100573327,-
chr5,100587545,100587559,-
chr5,100638754,100638795,-
chr5,100642730,100642749,-
chr5,100643615,100643629,-
chr5,100644361,100644380,-
chr5,100729114,100729129,-
chr5,100729279,100729304,-
chr5,100875704,100875726,-
chr5,100876004,100876019,-
chr5,103361316,103361390,-
chr5,103361507,103361521,-
chr5,103367190,103367204,-
chr5,103378258,103378322,-
chr5,103691950,103691991,-
chr5,104572032,104572052,-
chr5,105040391,105040458,-
chr5,105068655,105068679,-
chr5,105102341,105102397,-
chr5,105441964,105441980,-
chr5,105442093,105442113,-
chr5,105442158,105442173,-
chr5,105442209,105442255,-
chr5,105442924,105442982,-
chr5,105518252,105518271,-
chr5,105556268,105556283,-
chr5,105589089,105589115,-
chr5,105616334,105616358,-
chr5,105616379,105616403,-
chr5,105635780,105635795,-
chr5,105639877,105639896,-
chr5,105642378,105642398,-
chr5,105643474,105643518,-
chr5,105644896,105644910,-
chr5,105718334,105718375,-
chr5,106650255,106650274,-
chr5,107080416,107080435,-
chr5,107177157,107177192,-
chr5,107205364,107205384,-
chr5,107205692,107205706,-
chr5,107259393,107259452,-
chr5,107265250,107265264,-
chr5,107352684,107352708,-
chr5,107353776,107353803,-
chr5,107353844,107353869,-
chr5,107354036,107354050,-
chr5,107354081,107354097,-
chr5,107545878,107545907,-
chr5,107546337,107546351,-
chr5,107598352,107598367,-
chr5,107598372,107598398,-
chr5,107612884,107612903,-
chr5,107649233,107649249,-
chr5,107688497,107688516,-
chr5,107718474,107718490,-
chr5,107726050,107726064,-
chr5,107772620,107772644,-
chr5,107840829,107840843,-
chr5,107921519,107921533,-
chr5,107925913,107925927,-
chr5,107926160,107926235,-
chr5,107933249,107933268,-
chr5,107946600,107946615,-
chr5,107947293,107947309,-
chr5,107951001,107951016,-
chr5,107986246,107986261,-
chr5,107987641,107987673,-
chr5,107988257,107988295,-
chr5,108268382,108268404,-
chr5,110110594,110110610,-
chr5,110270024,110270062,-
chr5,110583238,110583252,-
chr5,110771290,110771327,-
chr5,110810369,110810393,-
chr5,111039666,111039687,-
chr5,111058536,111058558,-
chr5,111178550,111178572,-
chr5,111511300,111511316,-
chr5,111511342,111511362,-
chr5,112272854,112272876,-
chr5,112275596,112275615,-
chr5,112275737,112275756,-
chr5,112275801,112275815,-
chr5,112275980,112275995,-
chr5,112276965,112276984,-
chr5,112277447,112277461,-
chr5,112277823,112277838,-
chr5,112278644,112278659,-
chr5,112278876,112278892,-
chr5,112283192,112283208,-
chr5,112283720,112283735,-
chr5,112286698,112286717,-
chr5,112298439,112298455,-
chr5,112324815,112324834,-
chr5,112325197,112325211,-
chr5,112325257,112325273,-
chr5,113035089,113035114,-
chr5,113670819,113670852,-
chr5,113773338,113773354,-
chr5,113773701,113773720,-
chr5,113773766,113773781,-
chr5,113823749,113823775,-
chr5,113823964,113823983,-
chr5,113824010,113824061,-
chr5,113832143,113832162,-
chr5,113833529,113833571,-
chr5,113833601,113833617,-
chr5,114323245,114323259,-
chr5,114378269,114378285,-
chr5,114380682,114380698,-
chr5,114381179,114381202,-
chr5,114667402,114667426,-
chr5,114783503,114783522,-
chr5,114783633,114783649,-
chr5,114824029,114824046,-
chr5,114891452,114891489,-
chr5,114891559,114891575,-
chr5,114891594,114891629,-
chr5,114891659,114891679,-
chr5,115235690,115235706,-
chr5,115341543,115341569,-
chr5,115349343,115349358,-
chr5,115484560,115484602,-
chr5,115489253,115489267,-
chr5,115490440,115490468,-
chr5,115490602,115490616,-
chr5,115490845,115490876,-
chr5,115515928,115515942,-
chr5,115515946,115515966,-
chr5,115516267,115516286,-
chr5,115694164,115694204,-
chr5,115711580,115711595,-
chr5,115723028,115723047,-
chr5,115733205,115733221,-
chr5,115753286,115753305,-
chr5,116028783,116028803,-
chr5,116029831,116029855,-
chr5,117163159,117163208,-
chr5,117357512,117357531,-
chr5,117511115,117511131,-
chr5,117978145,117978161,-
chr5,118038128,118038161,-
chr5,118047253,118047272,-
chr5,118360111,118360145,-
chr5,118465453,118465475,-
chr5,118477910,118477945,-
chr5,118478536,118478574,-
chr5,118561059,118561088,-
chr5,118579421,118579436,-
chr5,118588566,118588580,-
chr5,118601532,118601563,-
chr5,118601648,118601671,-
chr5,118710106,118710125,-
chr5,119321777,119321793,-
chr5,119348559,119348575,-
chr5,119359639,119359666,-
chr5,119360164,119360193,-
chr5,119360204,119360219,-
chr5,119360221,119360261,-
chr5,120100742,120100784,-
chr5,120503769,120503818,-
chr5,120564265,120564301,-
chr5,120564336,120564368,-
chr5,120564369,120564389,-
chr5,120564397,120564423,-
chr5,120577559,120577575,-
chr5,120587882,120587907,-
chr5,120589396,120589418,-
chr5,120620972,120620991,-
chr5,120648526,120648572,-
chr5,120663221,120663240,-
chr5,120669932,120669947,-
chr5,120688423,120688449,-
chr5,120695996,120696016,-
chr5,120696620,120696653,-
chr5,120696771,120696797,-
chr5,120779716,120779738,-
chr5,121095478,121095510,-
chr5,121107210,121107232,-
chr5,121112746,121112789,-
chr5,121112795,121112975,-
chr5,121335467,121335486,-
chr5,121546323,121546339,-
chr5,121838399,121838433,-
chr5,121838929,121838949,-
chr5,121848623,121848688,-
chr5,121849328,121849355,-
chr5,122184477,122184496,-
chr5,122228544,122228576,-
chr5,122228638,122228664,-
chr5,122230226,122230242,-
chr5,122230707,122230733,-
chr5,122230905,122230925,-
chr5,122232691,122232728,-
chr5,122233067,122233086,-
chr5,122264667,122264687,-
chr5,122265294,122265340,-
chr5,122268183,122268197,-
chr5,122288401,122288420,-
chr5,122372732,122372768,-
chr5,122394168,122394204,-
chr5,122397902,122397921,-
chr5,122397927,122397968,-
chr5,122397971,122398046,-
chr5,122423003,122423022,-
chr5,122456757,122456777,-
chr5,122614767,122614787,-
chr5,122645595,122645610,-
chr5,122646210,122646226,-
chr5,122647022,122647079,-
chr5,122708284,122708303,-
chr5,122719494,122719530,-
chr5,122719721,122719738,-
chr5,122733153,122733193,-
chr5,122733675,122733710,-
chr5,122733827,122733841,-
chr5,122811599,122811618,-
chr5,122811942,122811957,-
chr5,122821556,122821572,-
chr5,122832627,122832646,-
chr5,122832968,122832982,-
chr5,122988726,122988740,-
chr5,122989658,122989690,-
chr5,122990677,122990692,-
chr5,122994343,122994357,-
chr5,122995208,122995223,-
chr5,122995225,122995251,-
chr5,123040449,123040501,-
chr5,123057673,123057687,-
chr5,123058327,123058349,-
chr5,123125284,123125299,-
chr5,123126027,123126046,-
chr5,123127058,123127102,-
chr5,123139811,123139831,-
chr5,123140132,123140146,-
chr5,123140563,123140584,-
chr5,123144713,123144733,-
chr5,123144857,123144872,-
chr5,123145272,123145286,-
chr5,123145317,123145338,-
chr5,123150545,123150575,-
chr5,123171630,123171644,-
chr5,123244478,123244515,-
chr5,123345916,123345932,-
chr5,123345968,123345997,-
chr5,123395651,123395665,-
chr5,123395702,123395718,-
chr5,123397975,123398012,-
chr5,123573196,123573217,-
chr5,123682109,123682125,-
chr5,123721364,123721386,-
chr5,123781087,123781107,-
chr5,123915230,123915249,-
chr5,123915290,123915304,-
chr5,123915336,123915358,-
chr5,123974371,123974407,-
chr5,123974657,123974671,-
chr5,124022328,124022350,-
chr5,124034068,124034082,-
chr5,124034799,124034818,-
chr5,124035828,124035854,-
chr5,124035863,124035887,-
chr5,124036018,124036038,-
chr5,124036220,124036262,-
chr5,124036432,124036451,-
chr5,124050948,124050970,-
chr5,124075277,124075297,-
chr5,124232737,124232761,-
chr5,124233272,124233291,-
chr5,124241695,124241713,-
chr5,124249999,124250023,-
chr5,124354949,124354992,-
chr5,124426264,124426297,-
chr5,124475207,124475240,-
chr5,124478460,124478474,-
chr5,124478517,124478532,-
chr5,124497445,124497459,-
chr5,124540374,124540388,-
chr5,124579274,124579298,-
chr5,124614552,124614566,-
chr5,124614572,124614588,-
chr5,124614822,124614841,-
chr5,124633816,124633837,-
chr5,124636992,124637008,-
chr5,124944668,124944690,-
chr5,124955225,124955244,-
chr5,124956323,124956339,-
chr5,125158670,125158684,-
chr5,125179940,125179967,-
chr5,125205712,125205731,-
chr5,125393633,125393655,-
chr5,125394292,125394317,-
chr5,125394443,125394462,-
chr5,125404371,125404394,-
chr5,125405787,125405801,-
chr5,127484834,127484849,-
chr5,127485424,127485447,-
chr5,127485619,127485643,-
chr5,129725773,129725792,-
chr5,129786688,129786704,-
chr5,129791088,129791113,-
chr5,129847044,129847059,-
chr5,129887684,129887708,-
chr5,130029623,130029643,-
chr5,130222866,130222885,-
chr5,130255739,130255761,-
chr5,130255925,130255944,-
chr5,130255951,130255968,-
chr5,132515613,132515627,-
chr5,134177036,134177058,-
chr5,134180055,134180069,-
chr5,134184987,134185001,-
chr5,134187420,134187443,-
chr5,134188084,134188106,-
chr5,134188981,134189029,-
chr5,134189157,134189217,-
chr5,134207133,134207212,-
chr5,134225994,134226020,-
chr5,134227917,134227933,-
chr5,134233365,134233382,-
chr5,134233937,134233953,-
chr5,134236639,134236654,-
chr5,134253184,134253198,-
chr5,134267047,134267086,-
chr5,134270497,134270513,-
chr5,134283291,134283334,-
chr5,134313048,134313074,-
chr5,134314735,134314759,-
chr5,134314764,134314778,-
chr5,134324460,134324500,-
chr5,134326344,134326363,-
chr5,134326406,134326425,-
chr5,134326544,134326563,-
chr5,134331543,134331618,-
chr5,134333017,134333050,-
chr5,134333213,134333241,-
chr5,134333653,134333673,-
chr5,134491798,134491818,-
chr5,134494570,134494613,-
chr5,134582508,134582527,-
chr5,135024881,135024930,-
chr5,135625506,135625522,-
chr5,135632398,135632454,-
chr5,135934902,135934916,-
chr5,135956502,135956517,-
chr5,135956546,135956562,-
chr5,135956674,135956693,-
chr5,135956704,135956725,-
chr5,135957904,135957936,-
chr5,135958071,135958090,-
chr5,136148210,136148224,-
chr5,136173154,136173168,-
chr5,136173460,136173476,-
chr5,136173666,136173682,-
chr5,136199300,136199333,-
chr5,136962575,136962594,-
chr5,137117095,137117111,-
chr5,137533876,137533892,-
chr5,137533897,137533911,-
chr5,137535440,137535459,-
chr5,137596637,137596651,-
chr5,137755003,137755081,-
chr5,138085487,138085521,-
chr5,138187366,138187380,-
chr5,138187480,138187495,-
chr5,138257339,138257353,-
chr5,138264158,138264175,-
chr5,138441169,138441183,-
chr5,138552746,138552760,-
chr5,138552770,138552802,-
chr5,138571352,138571367,-
chr5,138571629,138571667,-
chr5,138571672,138571711,-
chr5,138618641,138618663,-
chr5,138626978,138627033,-
chr5,138627052,138627076,-
chr5,139165465,139165479,-
chr5,139166554,139166587,-
chr5,139167335,139167369,-
chr5,139167534,139167587,-
chr5,139167721,139167735,-
chr5,139167994,139168013,-
chr5,139196632,139196654,-
chr5,139379609,139379628,-
chr5,139380065,139380099,-
chr5,139381517,139381532,-
chr5,139382504,139382542,-
chr5,140215360,140215375,-
chr5,140215475,140215492,-
chr5,140321778,140321807,-
chr5,140321979,140322026,-
chr5,140419086,140419106,-
chr5,140419155,140419171,-
chr5,140502530,140502549,-
chr5,140505126,140505143,-
chr5,140570916,140570940,-
chr5,140575895,140575911,-
chr5,140586828,140586847,-
chr5,140586852,140586872,-
chr5,140618394,140618416,-
chr5,140618910,140618930,-
chr5,140637548,140637562,-
chr5,140702432,140702496,-
chr5,140702719,140702742,-
chr5,140733395,140733421,-
chr5,140871089,140871108,-
chr5,140872350,140872396,-
chr5,140945081,140945096,-
chr5,140946729,140946775,-
chr5,140946805,140946837,-
chr5,140948301,140948320,-
chr5,141018158,141018173,-
chr5,141045019,141045033,-
chr5,141084964,141084986,-
chr5,142039034,142039094,-
chr5,142372091,142372105,-
chr5,142415996,142416045,-
chr5,142416376,142416401,-
chr5,142439742,142439776,-
chr5,142440873,142440899,-
chr5,142442274,142442288,-
chr5,142445202,142445221,-
chr5,142895571,142895587,-
chr5,142901956,142901970,-
chr5,142902317,142902333,-
chr5,142902408,142902422,-
chr5,142908629,142908648,-
chr5,142920557,142920594,-
chr5,142926268,142926283,-
chr5,142926766,142926785,-
chr5,142927197,142927240,-
chr5,142929740,142929763,-
chr5,143329357,143329383,-
chr5,143329505,143329519,-
chr5,143630867,143630883,-
chr5,143630938,143630957,-
chr5,143631013,143631035,-
chr5,143669917,143669945,-
chr5,143670140,143670154,-
chr5,143817378,143817397,-
chr5,143917726,143917758,-
chr5,143975863,143975946,-
chr5,144014462,144014487,-
chr5,144015099,144015150,-
chr5,144015310,144015391,-
chr5,144222034,144222068,-
chr5,144224065,144224084,-
chr5,144224245,144224265,-
chr5,144254973,144254991,-
chr5,144657727,144657742,-
chr5,144919896,144919922,-
chr5,144937499,144937515,-
chr5,145084015,145084033,-
chr5,145116311,145116339,-
chr5,145116725,145116741,-
chr5,145140592,145140608,-
chr5,145204259,145204280,-
chr5,145232522,145232570,-
chr5,145281071,145281086,-
chr5,145330262,145330281,-
chr5,145337031,145337050,-
chr5,146147910,146147985,-
chr5,146567669,146567685,-
chr5,146567723,146567744,-
chr5,146824526,146824544,-
chr5,146829531,146829550,-
chr5,146832736,146832760,-
chr5,147050749,147050765,-
chr5,147050768,147050796,-
chr5,147063651,147063675,-
chr5,147322917,147322932,-
chr5,147323941,147323987,-
chr5,147331860,147331879,-
chr5,147331912,147331954,-
chr5,147339656,147339676,-
chr5,147431529,147431549,-
chr5,147431970,147431996,-
chr5,147432003,147432025,-
chr5,147448522,147448568,-
chr5,147448584,147448603,-
chr5,147449108,147449136,-
chr5,147527934,147527949,-
chr5,147894381,147894396,-
chr5,147894447,147894469,-
chr5,148311107,148311129,-
chr5,148342541,148342556,-
chr5,148398867,148398896,-
chr5,148501502,148501516,-
chr5,148501855,148501869,-
chr5,148595631,148595650,-
chr5,148595739,148595768,-
chr5,148700222,148700238,-
chr5,148820675,148820689,-
chr5,148853341,148853356,-
chr5,148866879,148866898,-
chr5,148978387,148978407,-
chr5,149010260,149010309,-
chr5,149016268,149016292,-
chr5,149016632,149016683,-
chr5,149016754,149016790,-
chr5,149016929,149016951,-
chr5,149017141,149017161,-
chr5,149017280,149017307,-
chr5,149017721,149017743,-
chr5,149049078,149049097,-
chr5,149051512,149051555,-
chr5,149080027,149080047,-
chr5,149080137,149080162,-
chr5,149245388,149245406,-
chr5,149245813,149245840,-
chr5,149265648,149265680,-
chr5,149368557,149368573,-
chr5,149428744,149428763,-
chr5,149428938,149428952,-
chr5,149526965,149526991,-
chr5,149636883,149636902,-
chr5,149636906,149636922,-
chr5,150118287,150118330,-
chr5,150180586,150180605,-
chr5,150274705,150274720,-
chr5,150274929,150274945,-
chr5,150274954,150275067,-
chr5,150275075,150275171,-
chr5,150275182,150275221,-
chr5,150275223,150275345,-
chr5,150594499,150594514,-
chr5,150601748,150601764,-
chr5,150674559,150674600,-
chr5,150841073,150841087,-
chr5,151247176,151247195,-
chr5,151369056,151369072,-
chr6,3345088,3345107,+
chr6,3345677,3345692,+
chr6,3345804,3345830,+
chr6,3345888,3345916,+
chr6,3385949,3385973,+
chr6,3386014,3386058,+
chr6,3397227,3397246,+
chr6,3399092,3399107,+
chr6,3399219,3399245,+
chr6,3399305,3399331,+
chr6,3447184,3447212,+
chr6,3447796,3447818,+
chr6,5422675,5422691,+
chr6,6577797,6577812,+
chr6,6577853,6577867,+
chr6,6578186,6578206,+
chr6,7847052,7847068,+
chr6,8482807,8482873,+
chr6,8482996,8483012,+
chr6,8505333,8505383,+
chr6,8510638,8510654,+
chr6,8511139,8511158,+
chr6,8511282,8511301,+
chr6,12082021,12082036,+
chr6,12124798,12124812,+
chr6,12124871,12124885,+
chr6,12125312,12125328,+
chr6,12125422,12125451,+
chr6,12315319,12315356,+
chr6,13069407,13069422,+
chr6,13070456,13070475,+
chr6,13650790,13650809,+
chr6,13650940,13650956,+
chr6,13678555,13678584,+
chr6,16360323,16360342,+
chr6,16360423,16360437,+
chr6,16360448,16360468,+
chr6,17067126,17067152,+
